key	forename	family_name	clan_name	other_name	weight	unique	art_set_override	is_male	voiceover_actor	min_rounds_to_stay_in_a_pool	max_rounds_to_stay_in_a_pool	max_rounds_in_all_pools_before_destroyed	spawn_age_range	min_spawn_round	max_spawn_round	can_be_born	ai_skill_generation	subtype
#character_generation_templates_tables;14;db/character_generation_templates_tables/NMC																		
3k_dlc06_template_ancestral_meng_elder_nanman	0	408650365	0	0	1.0000	true		true	vo_actor_group_generic_any_male_fire_general	999	999	999	3k_dlc06_age_fixed_ancestral_meng_elder_nanman	0	0	false	default_character_skill_selection_policy	3k_general_nanman
3k_dlc06_template_ancestral_zhurong_elder	503960119	0	0	0	1.0000	true		false	vo_actor_group_generic_female_earth_general	2	6	20	3k_dlc04_age_fixed_historical_cheng_qiu_water	0	225	false	default_character_skill_selection_policy	3k_general_nanman
3k_dlc06_template_genereated_she_bo_hero_nanman	561025080	0	0	0	1.0000	true		false	vo_actor_group_generic_female_earth_general	2	6	20	3k_dlc06_age_fixed_generated_she_bo_hero_nanman	0	225	false	default_character_skill_selection_policy	3k_general_nanman
3k_dlc06_template_generic_castellan_nanman_f_01	0	0	0	0	1.0000	false		false	vo_actor_group_generic_nanman_female_earth_general	2	6	20	3k_main_age_range_random	0	999999	true	default_character_skill_selection_policy	3k_colonel
3k_dlc06_template_generic_castellan_nanman_m_01	0	0	0	0	1.0000	false		true	vo_actor_group_generic_nanman_any_male_water_general	2	6	20	3k_main_age_range_random	0	999999	true	default_character_skill_selection_policy	3k_colonel
3k_dlc06_template_generic_colonel_nanman_f_01	0	0	0	0	1.0000	false		false	vo_actor_group_generic_nanman_female_earth_general	2	6	20	3k_main_age_range_random	0	999999	true	default_character_skill_selection_policy	3k_colonel
3k_dlc06_template_generic_colonel_nanman_m_01	0	0	0	0	1.0000	false		true	vo_actor_group_generic_nanman_any_male_fire_general	2	6	20	3k_main_age_range_random	0	999999	true	default_character_skill_selection_policy	3k_colonel
3k_dlc06_template_generic_nanman_common_earth_01	0	0	0	0	150.0000	false		true	vo_actor_group_generic_nanman_any_male_water_general	2	6	20	3k_main_age_range_random	0	999999	true	default_character_skill_selection_policy	3k_general_nanman
3k_dlc06_template_generic_nanman_common_earth_01__f	0	0	0	0	150.0000	false		false	vo_actor_group_generic_nanman_female_earth_general	2	6	20	3k_main_age_range_random	0	999999	true	default_character_skill_selection_policy	3k_general_nanman
3k_dlc06_template_generic_nanman_common_earth_02	0	0	0	0	150.0000	false		true	vo_actor_group_generic_nanman_any_male_water_general	2	6	20	3k_main_age_range_random	0	999999	true	default_character_skill_selection_policy	3k_general_nanman
3k_dlc06_template_generic_nanman_common_earth_02__f	0	0	0	0	150.0000	false		false	vo_actor_group_generic_nanman_female_earth_general	2	6	20	3k_main_age_range_random	0	999999	true	default_character_skill_selection_policy	3k_general_nanman
3k_dlc06_template_generic_nanman_common_fire_01	0	0	0	0	150.0000	false		true	vo_actor_group_generic_nanman_any_male_fire_general	2	6	20	3k_main_age_range_random	0	999999	true	default_character_skill_selection_policy	3k_general_nanman
3k_dlc06_template_generic_nanman_common_fire_01__f	0	0	0	0	150.0000	false		false	vo_actor_group_generic_nanman_female_earth_general	2	6	20	3k_main_age_range_random	0	999999	true	default_character_skill_selection_policy	3k_general_nanman
3k_dlc06_template_generic_nanman_common_fire_02	0	0	0	0	150.0000	false		true	vo_actor_group_generic_nanman_any_male_fire_general	2	6	20	3k_main_age_range_random	0	999999	true	default_character_skill_selection_policy	3k_general_nanman
3k_dlc06_template_generic_nanman_common_fire_02__f	0	0	0	0	150.0000	false		false	vo_actor_group_generic_nanman_female_earth_general	2	6	20	3k_main_age_range_random	0	999999	true	default_character_skill_selection_policy	3k_general_nanman
3k_dlc06_template_generic_nanman_common_metal_01	0	0	0	0	150.0000	false		true	vo_actor_group_generic_nanman_any_male_fire_general	2	6	20	3k_main_age_range_random	0	999999	true	default_character_skill_selection_policy	3k_general_nanman
3k_dlc06_template_generic_nanman_common_metal_01__f	0	0	0	0	150.0000	false		false	vo_actor_group_generic_nanman_female_earth_general	2	6	20	3k_main_age_range_random	0	999999	true	default_character_skill_selection_policy	3k_general_nanman
3k_dlc06_template_generic_nanman_common_metal_02	0	0	0	0	150.0000	false		true	vo_actor_group_generic_nanman_any_male_fire_general	2	6	20	3k_main_age_range_random	0	999999	true	default_character_skill_selection_policy	3k_general_nanman
3k_dlc06_template_generic_nanman_common_metal_02__f	0	0	0	0	150.0000	false		false	vo_actor_group_generic_nanman_female_earth_general	2	6	20	3k_main_age_range_random	0	999999	true	default_character_skill_selection_policy	3k_general_nanman
3k_dlc06_template_generic_nanman_common_water_01	0	0	0	0	150.0000	false		true	vo_actor_group_generic_nanman_any_male_water_general	2	6	20	3k_main_age_range_random	0	999999	true	default_character_skill_selection_policy	3k_general_nanman
3k_dlc06_template_generic_nanman_common_water_01__f	0	0	0	0	150.0000	false		false	vo_actor_group_generic_nanman_female_earth_general	2	6	20	3k_main_age_range_random	0	999999	true	default_character_skill_selection_policy	3k_general_nanman
3k_dlc06_template_generic_nanman_common_water_02	0	0	0	0	150.0000	false		true	vo_actor_group_generic_nanman_any_male_water_general	2	6	20	3k_main_age_range_random	0	999999	true	default_character_skill_selection_policy	3k_general_nanman
3k_dlc06_template_generic_nanman_common_water_02__f	0	0	0	0	150.0000	false		false	vo_actor_group_generic_nanman_female_earth_general	2	6	20	3k_main_age_range_random	0	999999	true	default_character_skill_selection_policy	3k_general_nanman
3k_dlc06_template_generic_nanman_common_wood_01	0	0	0	0	150.0000	false		true	vo_actor_group_generic_nanman_any_male_water_general	2	6	20	3k_main_age_range_random	0	999999	true	default_character_skill_selection_policy	3k_general_nanman
3k_dlc06_template_generic_nanman_common_wood_01__f	0	0	0	0	150.0000	false		false	vo_actor_group_generic_nanman_female_earth_general	2	6	20	3k_main_age_range_random	0	999999	true	default_character_skill_selection_policy	3k_general_nanman
3k_dlc06_template_generic_nanman_common_wood_02	0	0	0	0	150.0000	false		true	vo_actor_group_generic_nanman_any_male_water_general	2	6	20	3k_main_age_range_random	0	999999	true	default_character_skill_selection_policy	3k_general_nanman
3k_dlc06_template_generic_nanman_common_wood_02__f	0	0	0	0	150.0000	false		false	vo_actor_group_generic_nanman_female_earth_general	2	6	20	3k_main_age_range_random	0	999999	true	default_character_skill_selection_policy	3k_general_nanman
3k_dlc06_template_generic_nanman_exceptional_earth	0	0	0	0	100.0000	false		true	vo_actor_group_generic_nanman_any_male_water_general	2	6	20	3k_main_age_range_random	0	999999	true	default_character_skill_selection_policy	3k_general_nanman
3k_dlc06_template_generic_nanman_exceptional_earth__f	0	0	0	0	100.0000	false		false	vo_actor_group_generic_nanman_female_earth_general	2	6	20	3k_main_age_range_random	0	999999	true	default_character_skill_selection_policy	3k_general_nanman
3k_dlc06_template_generic_nanman_exceptional_fire	0	0	0	0	100.0000	false		true	vo_actor_group_generic_nanman_any_male_fire_general	2	6	20	3k_main_age_range_random	0	999999	true	default_character_skill_selection_policy	3k_general_nanman
3k_dlc06_template_generic_nanman_exceptional_fire__f	0	0	0	0	100.0000	false		false	vo_actor_group_generic_nanman_female_earth_general	2	6	20	3k_main_age_range_random	0	999999	true	default_character_skill_selection_policy	3k_general_nanman
3k_dlc06_template_generic_nanman_exceptional_metal	0	0	0	0	100.0000	false		true	vo_actor_group_generic_nanman_any_male_fire_general	2	6	20	3k_main_age_range_random	0	999999	true	default_character_skill_selection_policy	3k_general_nanman
3k_dlc06_template_generic_nanman_exceptional_metal__f	0	0	0	0	100.0000	false		false	vo_actor_group_generic_nanman_female_earth_general	2	6	20	3k_main_age_range_random	0	999999	true	default_character_skill_selection_policy	3k_general_nanman
3k_dlc06_template_generic_nanman_exceptional_water	0	0	0	0	100.0000	false		true	vo_actor_group_generic_nanman_any_male_water_general	2	6	20	3k_main_age_range_random	0	999999	true	default_character_skill_selection_policy	3k_general_nanman
3k_dlc06_template_generic_nanman_exceptional_water__f	0	0	0	0	100.0000	false		false	vo_actor_group_generic_nanman_female_earth_general	2	6	20	3k_main_age_range_random	0	999999	true	default_character_skill_selection_policy	3k_general_nanman
3k_dlc06_template_generic_nanman_exceptional_wood	0	0	0	0	100.0000	false		true	vo_actor_group_generic_nanman_any_male_water_general	2	6	20	3k_main_age_range_random	0	999999	true	default_character_skill_selection_policy	3k_general_nanman
3k_dlc06_template_generic_nanman_exceptional_wood__f	0	0	0	0	100.0000	false		false	vo_actor_group_generic_nanman_female_earth_general	2	6	20	3k_main_age_range_random	0	999999	true	default_character_skill_selection_policy	3k_general_nanman
3k_dlc06_template_generic_nanman_rare_earth	0	0	0	0	125.0000	false		true	vo_actor_group_generic_nanman_any_male_water_general	2	6	20	3k_main_age_range_random	0	999999	true	default_character_skill_selection_policy	3k_general_nanman
3k_dlc06_template_generic_nanman_rare_earth__f	0	0	0	0	125.0000	false		false	vo_actor_group_generic_nanman_female_earth_general	2	6	20	3k_main_age_range_random	0	999999	true	default_character_skill_selection_policy	3k_general_nanman
3k_dlc06_template_generic_nanman_rare_fire	0	0	0	0	125.0000	false		true	vo_actor_group_generic_nanman_any_male_fire_general	2	6	20	3k_main_age_range_random	0	999999	true	default_character_skill_selection_policy	3k_general_nanman
3k_dlc06_template_generic_nanman_rare_fire__f	0	0	0	0	125.0000	false		false	vo_actor_group_generic_nanman_female_earth_general	2	6	20	3k_main_age_range_random	0	999999	true	default_character_skill_selection_policy	3k_general_nanman
3k_dlc06_template_generic_nanman_rare_metal	0	0	0	0	125.0000	false		true	vo_actor_group_generic_nanman_any_male_fire_general	2	6	20	3k_main_age_range_random	0	999999	true	default_character_skill_selection_policy	3k_general_nanman
3k_dlc06_template_generic_nanman_rare_metal__f	0	0	0	0	125.0000	false		false	vo_actor_group_generic_nanman_female_earth_general	2	6	20	3k_main_age_range_random	0	999999	true	default_character_skill_selection_policy	3k_general_nanman
3k_dlc06_template_generic_nanman_rare_water	0	0	0	0	125.0000	false		true	vo_actor_group_generic_nanman_any_male_water_general	2	6	20	3k_main_age_range_random	0	999999	true	default_character_skill_selection_policy	3k_general_nanman
3k_dlc06_template_generic_nanman_rare_water__f	0	0	0	0	125.0000	false		false	vo_actor_group_generic_nanman_female_earth_general	2	6	20	3k_main_age_range_random	0	999999	true	default_character_skill_selection_policy	3k_general_nanman
3k_dlc06_template_generic_nanman_rare_wood	0	0	0	0	125.0000	false		true	vo_actor_group_generic_nanman_any_male_water_general	2	6	20	3k_main_age_range_random	0	999999	true	default_character_skill_selection_policy	3k_general_nanman
3k_dlc06_template_generic_nanman_rare_wood__f	0	0	0	0	125.0000	false		false	vo_actor_group_generic_nanman_female_earth_general	2	6	20	3k_main_age_range_random	0	999999	true	default_character_skill_selection_policy	3k_general_nanman
3k_dlc06_template_generic_qu_pan_hero_metal	282952212	1593045538	0	0	1.0000	true	3k_main_art_set_historical_qu_pan	true	vo_actor_group_generic_nanman_any_male_fire_general	2	6	20	3k_dlc06_age_fixed_generic_jiuzhen_leader_metal	0	9999	false	default_character_skill_selection_policy	3k_general_earth
3k_dlc06_template_historical_ahuinan_hero_nanman	485416775	0	0	0	1.0000	true	3k_dlc06_ancillary_armour_nanman_ahuinan_unique	true	vo_actor_group_generic_female_earth_general	2	6	20	3k_dlc06_age_fixed_historical_ahuinan_nanman	0	225	false	default_character_skill_selection_policy	3k_general_nanman
3k_dlc06_template_historical_bao_li_nanman	997867338	379878836	0	0	1.0000	true	3k_dlc06_art_set_generic_male_05_general_nanman	true	vo_actor_group_generic_male_earth_general	3	10	20	3k_dlc06_age_fixed_historical_bao_li_nanman	0	225	false	default_character_skill_selection_policy	3k_general_nanman
3k_dlc06_template_historical_dailaidongzhu_hero_nanman	2120119533	0	0	0	1.0000	true	3k_dlc06_ancillary_armour_nanman_dailaidongzhu_unique	true	vo_actor_group_general_Lu_Zhi	2	6	20	3k_dlc06_age_fixed_historical_dailaidongzhu_nanman	0	225	false	default_character_skill_selection_policy	3k_general_nanman
3k_dlc06_template_historical_dongtuna_hero_nanman	1128575251	0	0	0	1.0000	true	3k_dlc06_ancillary_armour_nanman_dongtuna_unique	true	vo_actor_group_generic_male_wood_2_general	2	6	20	3k_dlc06_age_fixed_historical_dongtuna_nanman	0	225	false	default_character_skill_selection_policy	3k_general_nanman
3k_dlc06_template_historical_jinhuansanjie_hero_nanman	2081184044	0	0	0	1.0000	true	3k_dlc06_ancillary_armour_nanman_jinhuansanjie_unique	true	vo_actor_group_general_Zhang_Bao	2	6	20	3k_dlc06_age_fixed_historical_jinhuansanjie_nanman	0	225	false	default_character_skill_selection_policy	3k_general_nanman
3k_dlc06_template_historical_king_duosi_hero_nanman	600819661	0	0	454661020	1.0000	true	3k_dlc06_art_set_historical_nanman_king_duosi_general	true	vo_actor_group_general_King_Duosi	2	6	50	3k_dlc06_age_fixed_historical_king_duosi_nanman	0	225	false	default_character_skill_selection_policy	3k_general_nanman
