key	forename	family_name	clan_name	other_name	weight	unique	art_set_override	is_male	voiceover_actor	min_rounds_to_stay_in_a_pool	max_rounds_to_stay_in_a_pool	max_rounds_in_all_pools_before_destroyed	spawn_age_range	min_spawn_round	max_spawn_round	can_be_born	ai_skill_generation	subtype
#character_generation_templates_tables;14;db/character_generation_templates_tables/ancestral																		
ironic_template_ancestral_liu_xun_father	0	2012172474	0	0	1.0000	false	3k_main_art_set_generic_male_16_general_fire	true	vo_actor_group_generic_any_male_fire_general	999	999	999	3k_dlc04_age_fixed_historical_bao_dan_water	-1	-1	true	default_character_skill_selection_policy	3k_general_fire
ironic_template_ancestral_zhou_xin_father	0	1140884222	0	0	1.0000	false	3k_main_art_set_generic_male_16_general_fire	true	vo_actor_group_generic_any_male_fire_general	999	999	999	3k_dlc04_age_fixed_historical_bao_dan_water	-1	-1	true	default_character_skill_selection_policy	3k_general_fire
ironic_template_ancestral_wuhuan_father	0	0	0	0	1.0000	false	3k_main_art_set_generic_male_16_general_fire	true	vo_actor_group_generic_any_male_fire_general	999	999	999	3k_dlc04_age_fixed_historical_bao_dan_water	-1	-1	true	default_character_skill_selection_policy	3k_general_fire
ironic_template_ancestral_qiulijiu_father	0	0	0	0	1.0000	false	3k_main_art_set_generic_male_16_general_fire	true	vo_actor_group_generic_any_male_fire_general	999	999	999	3k_dlc04_age_fixed_historical_bao_dan_water	-1	-1	true	default_character_skill_selection_policy	3k_general_fire
ironic_template_ancestral_xianbei_father	0	0	0	0	1.0000	false	3k_main_art_set_generic_male_16_general_fire	true	vo_actor_group_generic_any_male_fire_general	999	999	999	3k_dlc04_age_fixed_historical_bao_dan_water	-1	-1	true	default_character_skill_selection_policy	3k_general_fire
ironic_template_ancestral_suli_parent	0	0	0	0	1.0000	false	3k_main_art_set_generic_male_16_general_fire	true	vo_actor_group_generic_any_male_fire_general	999	999	999	3k_dlc04_age_fixed_historical_bao_dan_water	-1	-1	true	default_character_skill_selection_policy	3k_general_fire
ironic_template_ancestral_xianbei_parent	0	0	0	0	1.0000	false	3k_main_art_set_generic_male_16_general_fire	true	vo_actor_group_generic_any_male_fire_general	999	999	999	3k_dlc04_age_fixed_historical_bao_dan_water	-1	-1	true	default_character_skill_selection_policy	3k_general_fire
ironic_template_ancestral_sun_jian_father	0	2142516540	0	0	1.0000	false	3k_main_art_set_generic_male_16_general_fire	true	vo_actor_group_generic_any_male_fire_general	999	999	999	3k_dlc04_age_fixed_historical_bao_dan_water	-1	-1	true	default_character_skill_selection_policy	3k_general_fire
ironic_template_ancestral_sun_he_father	0	2142516540	0	0	1.0000	false	3k_main_art_set_generic_male_16_general_fire	true	vo_actor_group_generic_any_male_fire_general	999	999	999	3k_dlc04_age_fixed_historical_bao_dan_water	-1	-1	true	default_character_skill_selection_policy	3k_general_fire
