key	forename	family_name	clan_name	other_name	weight	unique	art_set_override	is_male	voiceover_actor	min_rounds_to_stay_in_a_pool	max_rounds_to_stay_in_a_pool	max_rounds_in_all_pools_before_destroyed	spawn_age_range	min_spawn_round	max_spawn_round	can_be_born	ai_skill_generation	subtype
#character_generation_templates_tables;14;db/character_generation_templates_tables/all_characters																		
3k_main_template_historical_cai_he_hero_metal	1860649317	1582273806	0	0	100.0000	true	3k_main_art_set_historical_cai_he_general	true	vo_actor_group_generic_male_metal_general	2	6	40	3k_main_age_fixed_historical_cai_he_hero_metal	0	255	false	default_character_skill_selection_policy	3k_general_metal
3k_main_template_historical_cai_mao_hero_fire	1558332559	1582273806	463943323	0	100.0000	true	3k_main_art_set_historical_cai_mao_general	true	vo_actor_group_generic_male_fire_general	2	6	40	3k_main_age_fixed_historical_cai_mao_hero_fire	0	245	false	default_character_skill_selection_policy	3k_general_fire
3k_main_template_historical_lady_cai_yuxiang_hero_earth	0	285198997	0	0	100.0000	true	3k_main_art_set_historical_cai_yuxiang_general	false	vo_actor_group_generic_female_earth_general	2	6	40	3k_main_age_fixed_historical_lady_cai_yuxiang_hero_earth	0	240	false	default_character_skill_selection_policy	3k_general_earth
3k_main_template_historical_cai_zhong_hero_wood	1084611226	1582273806	0	0	100.0000	true	3k_main_art_set_historical_cai_zhong_general	true	vo_actor_group_generic_male_wood_general	2	6	40	3k_main_age_fixed_historical_cai_zhong_hero_wood	0	250	false	default_character_skill_selection_policy	3k_general_wood
3k_main_template_historical_cao_ang_hero_wood	1868845151	1170641616	479008465	0	100.0000	true	3k_main_art_set_historical_cao_ang_general	true	vo_actor_group_generic_male_wood_general	2	6	40	3k_main_age_fixed_historical_cao_ang_hero_wood	25	335	false	default_character_skill_selection_policy	3k_general_wood
3k_main_template_historical_chenggong_ying_hero_fire	1366008214	2071373870	0	0	100.0000	true	3k_main_art_set_historical_chenggong_ying_general	true	vo_actor_group_generic_male_fire_general	2	6	40	3k_main_age_fixed_historical_chenggong_ying_hero_fire	0	310	false	default_character_skill_selection_policy	3k_general_fire
3k_main_template_historical_chen_jiu_hero_wood	1286051299	1501895880	0	0	100.0000	true	3k_main_art_set_historical_chen_jiu_general	true	vo_actor_group_generic_male_wood_general	2	6	40	3k_main_age_fixed_historical_chen_jiu_hero_wood	0	205	false	default_character_skill_selection_policy	3k_general_wood
3k_main_template_historical_congqian_hero_metal	0	858169286	0	0	100.0000	true	3k_main_art_set_historical_congqian_general	true	vo_actor_group_generic_male_metal_general	3	10	40	3k_main_age_fixed_historical_congqian_hero_metal	0	280	false	default_character_skill_selection_policy	3k_general_metal
3k_main_template_historical_cui_jun_hero_metal	1612205477	869102437	0	0	100.0000	true	3k_main_art_set_historical_cui_jun_general	true	vo_actor_group_generic_male_metal_general	2	6	40	3k_main_age_fixed_historical_cui_jun_hero_metal	0	999999	false	default_character_skill_selection_policy	3k_general_metal
3k_main_template_historical_deng_sheng_hero_fire	423246582	355118090	0	0	100.0000	true	3k_main_art_set_historical_deng_sheng_general	true	vo_actor_group_generic_male_fire_general	2	6	40	3k_main_age_fixed_historical_deng_sheng_hero_fire	0	170	false	default_character_skill_selection_policy	3k_general_fire
3k_main_template_historical_deng_yuan_hero_earth	1974665278	355118090	0	0	100.0000	true	3k_main_art_set_historical_deng_yuan_general	true	vo_actor_group_generic_male_earth_general	3	10	40	3k_main_age_fixed_historical_deng_yuan_hero_earth	0	250	false	default_character_skill_selection_policy	3k_general_earth
3k_dlc04_template_historical_ding_yuan_wood	1412897717	1490523127	127201756	0	100.0000	true	3k_main_art_set_historical_ding_yuan_general	true	vo_actor_group_generic_male_wood_general	2	6	40	3k_dlc04_age_fixed_historical_ding_yuan_wood	-1	-1	false	default_character_skill_selection_policy	3k_general_wood
3k_main_template_generated_lady_dong_li_hero_metal	1188941654	62828720	0	0	100.0000	true	3k_main_art_set_historical_dong_li_general	false	vo_actor_group_generic_female_metal_general	2	6	40	3k_main_age_fixed_generated_lady_dong_li_hero_metal	0	220	false	default_character_skill_selection_policy	3k_general_metal
3k_main_template_historical_fan_min_hero_water	1389599829	687173068	1886691180	0	100.0000	true	3k_main_art_set_historical_fan_min_general	true	vo_actor_group_generic_male_earth_general	3	10	40	3k_main_age_fixed_historical_fan_min_hero_water	0	45	false	default_character_skill_selection_policy	3k_general_earth
3k_main_template_historical_du_ji_hero_fire	272405460	1264454096	246099231	0	100.0000	true	3k_main_art_set_historical_du_ji_general	true	vo_actor_group_generic_male_fire_general	3	10	40	3k_main_age_fixed_historical_du_ji_hero_fire	0	265	false	default_character_skill_selection_policy	3k_general_fire
3k_main_template_historical_fu_gan_hero_water	533012522	907913703	1445238731	0	100.0000	true	3k_main_art_set_historical_fu_gan_general	true	vo_actor_group_generic_male_water_general	2	6	40	3k_main_age_fixed_historical_fu_gan_hero_water	15	325	false	default_character_skill_selection_policy	3k_general_water
3k_main_template_historical_gao_gan_hero_metal	533012522	2039402527	2030630505	0	100.0000	true	3k_main_art_set_historical_gao_gan_general	true	vo_actor_group_generic_male_metal_general	2	6	40	3k_main_age_fixed_historical_gao_gan_hero_metal	0	285	false	default_character_skill_selection_policy	3k_general_metal
3k_main_template_historical_cao_song_hero_earth	1028575234	1170641616	723965539	0	100.0000	true	3k_main_art_set_historical_cao_song_general	true	vo_actor_group_generic_male_earth_general	2	6	40	3k_main_age_fixed_historical_cao_song_hero_earth	0	145	false	default_character_skill_selection_policy	3k_general_earth
3k_main_template_generated_lady_gao_zhulan_hero_metal	791453178	475413104	0	0	100.0000	true	3k_main_art_set_historical_lady_gao_zhulan_general	false	vo_actor_group_generic_female_metal_general	2	6	40	3k_main_age_fixed_generated_lady_gao_zhulan_hero_metal	0	220	false	default_character_skill_selection_policy	3k_general_metal
3k_main_template_historical_gongsun_du_hero_metal	869066352	1012591794	1620828373	0	100.0000	true	3k_main_art_set_historical_gongsun_du_general	true	vo_actor_group_generic_male_metal_general	2	6	40	3k_main_age_fixed_historical_gongsun_du_hero_metal	0	220	false	default_character_skill_selection_policy	3k_general_metal
3k_main_template_historical_gongsun_gong_hero_earth	671721176	1012591794	0	0	100.0000	true	3k_main_art_set_historical_gongsun_gong_general	true	vo_actor_group_generic_male_earth_general	2	6	40	3k_main_age_fixed_historical_gongsun_gong_hero_earth	0	310	false	default_character_skill_selection_policy	3k_general_earth
3k_main_template_historical_gongsun_kang_hero_earth	2055871327	1012591794	0	0	100.0000	true	3k_main_art_set_historical_gongsun_kang_general	true	vo_actor_group_generic_male_earth_general	2	6	40	3k_main_age_fixed_historical_gongsun_kang_hero_earth	0	290	false	default_character_skill_selection_policy	3k_general_earth
3k_main_template_generated_lady_gongsun_tingping_hero_metal	582613014	354694697	0	0	100.0000	true	3k_main_art_set_historical_lady_gongsun_tingping_general	false	vo_actor_group_generic_female_metal_general	2	6	40	3k_main_age_fixed_generated_lady_gongsun_tingping_hero_metal	0	220	false	default_character_skill_selection_policy	3k_general_metal
3k_main_template_historical_gongsun_xu_hero_metal	1068919775	1012591794	0	0	100.0000	true	3k_main_art_set_historical_gongsun_xu_general	true	vo_actor_group_generic_male_metal_general	2	6	40	3k_main_age_fixed_historical_gongsun_xu_hero_metal	0	310	false	default_character_skill_selection_policy	3k_general_metal
3k_ytr_template_historical_guan_hai_hero_wood	40878673	92049016	0	0	100.0000	true	3k_main_art_set_historical_guan_hai_general	true	vo_actor_group_generic_male_wood_general	2	6	40	3k_ytr_age_fixed_historical_guan_hai_hero_wood	0	999999	false	default_character_skill_selection_policy	3k_general_wood
3k_ytr_template_historical_guo_da_hero_metal	1872884292	1484336999	0	0	100.0000	true	3k_main_art_set_historical_guo_da_general	true	vo_actor_group_generic_male_metal_general	2	6	40	3k_ytr_age_fixed_historical_guo_da_hero_metal	0	999999	false	default_character_skill_selection_policy	3k_general_metal
3k_main_template_historical_guo_si_hero_fire	594913472	1484336999	0	0	100.0000	true	3k_main_art_set_historical_guo_si_general	true	vo_actor_group_generic_male_wood_general	3	10	40	3k_main_age_fixed_historical_guo_si_hero_fire	0	215	false	default_character_skill_selection_policy	3k_general_wood
3k_main_template_historical_han_dang_hero_fire	1502365383	2028361413	56835363	0	100.0000	true	3k_main_art_set_historical_han_dang_general	true	vo_actor_group_generic_male_fire_general	3	10	40	3k_main_age_fixed_historical_han_dang_hero_fire	125	435	false	default_character_skill_selection_policy	3k_general_fire
3k_main_template_historical_han_fu_hero_earth	1839738424	2028361413	1694669366	0	100.0000	true	3k_main_art_set_historical_han_fu_general	true	vo_actor_group_generic_male_wood_general	2	6	40	3k_main_age_fixed_historical_han_fu_hero_earth	0	195	false	default_character_skill_selection_policy	3k_general_wood
3k_main_template_historical_han_hao_hero_wood	802303684	2028361413	2087221079	0	100.0000	true	3k_main_art_set_historical_han_hao_general	true	vo_actor_group_generic_male_wood_general	2	6	40	3k_main_age_fixed_historical_han_hao_hero_wood	0	270	false	default_character_skill_selection_policy	3k_general_wood
3k_main_template_generated_lady_han_ruilan_hero_earth	1070025871	671113069	0	0	100.0000	true	3k_main_art_set_historical_lady_han_ruilan_general	false	vo_actor_group_generic_female_earth_general	2	6	40	3k_main_age_fixed_generated_lady_han_ruilan_hero_earth	0	195	false	default_character_skill_selection_policy	3k_general_earth
3k_ytr_template_historical_han_xian_hero_water	1650759786	2028361413	0	0	100.0000	true	3k_main_art_set_historical_han_xian_general	true	vo_actor_group_generic_male_water_general	2	6	40	3k_ytr_age_fixed_historical_han_xian_hero_water	0	999999	false	default_character_skill_selection_policy	3k_general_water
3k_main_template_generated_lady_huang_anbao_hero_water	283792094	558065911	0	0	100.0000	true	3k_main_art_set_historical_lady_huang_anbao_general	false	vo_actor_group_generic_female_water_general	2	6	40	3k_main_age_fixed_generated_lady_huang_anbao_hero_water	0	220	false	default_character_skill_selection_policy	3k_general_water
3k_main_template_historical_huang_she_hero_metal	86880019	558065911	0	0	100.0000	true	3k_main_art_set_historical_huang_she_general	true	vo_actor_group_generic_male_metal_general	2	6	40	3k_main_age_fixed_historical_huang_she_hero_metal	0	280	false	default_character_skill_selection_policy	3k_general_metal
3k_main_template_generated_lady_huang_yingxiu_hero_metal	1149211603	1828848032	0	0	100.0000	true	3k_main_art_set_historical_lady_huang_yingxiu_general	false	vo_actor_group_generic_female_metal_general	2	6	40	3k_dlc04_age_fixed_historical_wang_rui_tongyao_fire	0	185	false	default_character_skill_selection_policy	3k_general_metal
3k_main_template_historical_huan_lin_hero_wood	1268221182	1082370785	0	0	100.0000	true	3k_main_art_set_historical_huan_lin_general	true	vo_actor_group_generic_male_wood_general	2	6	40	3k_main_age_fixed_historical_huan_lin_hero_wood	0	300	false	default_character_skill_selection_policy	3k_general_metal
