key	text	tooltip
#Loc;1;text/db/factions/faction_resources/rebellion/resource_rebellion.loc		
effect_bundles_localised_title_ironic_barbarian_resource	Rebellion	true
effect_bundles_localised_title_ironic_bandit_resource_level_0	Rebellion: Guerilla War	true
effect_bundles_localised_title_ironic_bandit_resource_level_1	Rebellion: Insurrectionary 	true
effect_bundles_localised_title_ironic_bandit_resource_level_2	Rebellion: Insurgency 	true
effect_bundles_localised_title_ironic_bandit_resource_level_3	Rebellion: Saboteur 	true
effect_bundles_localised_title_ironic_bandit_resource_level_4	Rebellion: Malcontent	true
effect_bundles_localised_title_ironic_bandit_resource_level_5	Rebellion: Mutinious 	true
effect_bundles_localised_title_ironic_bandit_resource_level_6	Rebellion: Uprising	true
effect_bundles_localised_title_ironic_bandit_rebellion_level_7	Rebellion: Revolutionary 	true
effect_bundles_localised_title_ironic_bandit_rebellion_level_8	Rebellion: Total War	true
effect_bundles_localised_description_ironic_bandit_resource_level_0	From the shadows, you strike. Your foes can only whisper hushed, feared rumors of your army's movements. You are never where they expect you to be. Let them try and hunt you down - you will not give them the fight they want. Instead, they must battle on your terms. One step at a time, you will dismantle their very institution, from within.	true
effect_bundles_localised_description_ironic_bandit_resource_level_1	Numbers mean little if the villains cannot even find you. Rather than face their masses, strike them were it really hurts, instead. Spoil their supplies, poison their wells, and burn their infrastructure. Raid them swiftly, then vanish into the night once more.	true
effect_bundles_localised_description_ironic_bandit_resource_level_2	With traditional warfare barely putting a dent into the military capabilities of your adversary's government, a fresh approach is needed. Consider striking at the morale of their men, and sapping their will to fight. If you cannot best them conventionally, there are other ways to win wars.	true
effect_bundles_localised_description_ironic_bandit_resource_level_3	Ambushes, traps and feints are your key weapons in this war. Lure hostile armies away from their defensive positions to where you can use the terrain to your advantage!	true
effect_bundles_localised_description_ironic_bandit_resource_level_4	Whether lurking in the shadows or on the open field, your brothers in arms are ready to fight. As their leader, is is down to you whether your rebellion will be one of subterfuge, or sheer might.	true
effect_bundles_localised_description_ironic_bandit_resource_level_5	For too long, the people have suffered under tyranny and oppression. Give them something to bolster their spirits, and they will surely join your cause in droves. Even a beggar or a starving peasant can become a fierce warrior with the right leadership.	true
effect_bundles_localised_description_ironic_bandit_resource_level_6	The people muster under your banners, and your numbers multiply day by day. Can they truly decry you as a "rebel" when you have won the hearts of so many? No longer do you command a disparate motley crew - by now, you are a general in your own right.	true
effect_bundles_localised_description_ironic_bandit_resource_level_7	Your forces gather in proper formation, with organised ranks and a real command structure. They are tested on the battlefield and eager for more. The fatuous tyrants and their ilk cower behind their walls. Show them that the Heavens themselves yearn for change.	true
