key	text	tooltip
#Loc;1;text/db/factions/frontend/unique_features.loc		
frontend_faction_leader_unique_features_localised_description_3k_mod_unit_earth_wuhuan_cavalry	[[b]]Wuhuan Raiders[[/b]]\\n[[col:scope_description]]Axe Cavalry[[/col]]\\n\\nAvailable for characters rank 3 or higher\\n\\nRole: All-rounders\\n[[col:green]]+[[/col]] Mobility\\n[[col:red]]-[[/col]] Vulnerable to Spears\\n	false
frontend_faction_leader_unique_features_localised_description_3k_mod_unit_fire_wuhuan_dragons	[[b]]Wuhuan Lancers[[/b]]\\n[[col:scope_description]]Lancer Infantry[[/col]]\\n\\nAvailable for characters rank 3 or higher\\n\\nRole: Assault\\n[[col:green]]+[[/col]] High Charge\\n[[col:red]]-[[/col]] Low Mobility\\n	false
frontend_faction_leader_unique_features_localised_description_3k_mod_unit_metal_wuhuan_infantry	[[b]]Wuhuan Defenders[[/b]]\\n[[col:scope_description]]Sword Infantry[[/col]]\\n\\nAvailable for characters rank 6 or higher\\n\\nRole: Assault\\n[[col:green]]+[[/col]] Unbreakable\\n[[col:red]]-[[/col]] Vulnerable to Raiders\\n	false
frontend_faction_leader_unique_features_localised_description_3k_mod_unit_water_wuhuan_archers	[[b]]Wuhuan Horse Archers[[/b]]\\n[[col:scope_description]]Bow Cavalry[[/col]]\\n\\nAvailable for characters rank 3 or higher\\n\\nRole: Skirmisher\\n[[col:green]]+[[/col]] Mobility\\n[[col:red]]-[[/col]] Low Damage\\n	false
frontend_faction_leader_unique_features_localised_description_unit_wood_ironic_spear_milita_infantry	[[b]]Spear Militia[[/b]]\\n\\nAvailable for characters rank 1 or higher\\n\\nRole: Frontline\\n[[col:green]]+[[/col]] Missile Defence\\n[[col:red]]-[[/col]] Cannot Adopt Advanced Formations\\n	false
frontend_faction_leader_unique_features_localised_description_unit_wood_ironic_han_fu_wood_infantry	[[b]]Guardians of Hebei[[/b]]\\n\\nAvailable for characters rank 3 or higher\\n\\nRole: Anti-Cavalry\\n[[col:green]]+[[/col]] Good against Cavalry\\n[[col:red]]-[[/col]] Low Damage\\n	false
frontend_faction_leader_unique_features_localised_description_unit_metal_ironic_zhang_yang_metal_infantry	[[b]]Warriors of Shangdang[[/b]]\\n\\nAvailable for characters rank 6 or higher\\n\\nRole: Assault\\n[[col:green]]+[[/col]] Good Charge\\n[[col:red]]-[[/col]] Low Mobility\\n	false
frontend_faction_leader_unique_features_localised_description_unit_earth_ironic_zhang_yang_earth_cavalry	[[b]]Bingzhou Riders[[/b]]\\n\\nAvailable for characters rank 3 or higher\\n\\nRole: Anti-Missile\\n[[col:green]]+[[/col]] Missile Defence\\n[[col:red]]-[[/col]] Vulnerable to Spears\\n	false
frontend_faction_leader_unique_features_localised_description_unit_water_ironic_wang_kuang_water_archers	[[b]]Swift Skirmishers[[/b]]\\n\\nAvailable for characters rank 3 or higher\\n\\nRole: Flanking\\n[[col:green]]+[[/col]] Good Charge\\n[[col:red]]-[[/col]] Weak to Cavalry\\n	false
frontend_faction_leader_unique_features_localised_description_unit_wood_ironic_wang_kuang_wood_infantry	[[b]]Swiftfoot Spears[[/b]]\\n\\nAvailable for characters rank 6 or higher\\n\\nRole: Flanking\\n[[col:green]]+[[/col]] Good Charge\\n[[col:red]]-[[/col]] Missile Defence\\n	false
frontend_faction_leader_unique_features_localised_description_unit_water_ironic_chen_gui_water_crossbow	[[b]]Silent Mist[[/b]]\\n\\nAvailable for characters rank 3 or higher\\n\\nRole: Suppression\\n[[col:green]]+[[/col]] Missile Damage\\n[[col:red]]-[[/col]] Armour\\n	false
frontend_faction_leader_unique_features_localised_description_unit_water_ironic_chen_gui_water_archers	[[b]]Fog Of Donghai[[/b]]\\n\\nAvailable for characters rank 3 or higher\\n\\nRole: Suppression\\n[[col:green]]+[[/col]] Good Against Armour\\n[[col:red]]-[[/col]] Armour\\n	false
frontend_faction_leader_unique_features_localised_description_3k_ytr_unit_earth_white_wave_horsemen	[[b]]White Wave Horsemen[[/b]]\\n\\nAvailable for characters rank 3 or higher\\n\\nRole: Anti-Missile\\n[[col:green]]+[[/col]] Morale\\n[[col:red]]-[[/col]] Vulnerable to Spears\\n	false
frontend_faction_leader_unique_features_localised_description_3k_ytr_unit_metal_white_wave_veterans	[[b]]White Wave Veterans[[/b]]\\n\\nAvailable for characters rank 6 or higher\\n\\nRole: Frontline\\n[[col:green]]+[[/col]] Good Charge\\n[[col:red]]-[[/col]] Weak to Cavalry\\n	false
frontend_faction_leader_unique_features_localised_description_ironic_wuhuan_feature_recharge_movement	[[b]]Undying Resolve[[/b]]\\n[[col:scope_description]]Movement Buff[[/col]]\\n\\n[[col:green]]+[[/col]] When taking prisoners into your army, recover all of your movement.\\n\\n[[col:flavour]][[i]]In the face of adversity, your indomitable spirit and tenacious leadership inspire your forces. Capturing enemies not only strengthens your ranks but fuels the undying resolve within, allowing your army to recover all movement.[[/col]][[/i]]	false
frontend_faction_leader_unique_features_localised_description_ironic_barbarian_feature_constant_war	[[b]]Barbaric Fervour[[/b]]\\n[[col:scope_description]]Secondary Resource[[/col]]\\n\\n[[col:green]]+[[/col]] When in constant wars and battles, gain powerful bonuses.\\n[[col:red]]-[[/col]] When not in wars and battles, generals begin to want more.\\n\\n[[col:flavour]][[i]]The people of the Han call you "uncivilised", "primitive" or "barbaric." They consider your people their lessers. Prove them wrong.[[/col]][[/i]]	false
frontend_faction_leader_unique_features_localised_description_ironic_gao_gan_fire_cavalry	[[b]]Bingzhou Raider Cavalry[[/b]]\\n[[col:scope_description]]Shock Cavalry[[/col]]\\n\\nAvailable for characters rank 3 or higher\\n\\nRole: Flanking\\n[[col:green]]+[[/col]] Has Ranged Weapon\\n[[col:red]]-[[/col]] Weak Against Spears\\n	false
frontend_faction_leader_unique_features_localised_description_ironic_gao_gan_metal_cavalry	[[b]]Immovable Blades[[/b]]\\n[[col:scope_description]]Melee Infantry[[/col]]\\n\\nAvailable for characters rank 6 or higher\\n\\nRole: Assault\\n[[col:green]]+[[/col]] Armor\\n[[col:red]]-[[/col]] Poor Movement\\n	false
frontend_faction_leader_unique_features_localised_description_ironic_gan_ning_fire_cavalry	[[b]]Daring Daredevils[[/b]]\\n[[col:scope_description]]Shock Cavalry[[/col]]\\n\\nAvailable for characters rank 3 or higher\\n\\nRole: Flanking\\n[[col:green]]+[[/col]] Has Ranged Weapon\\n[[col:red]]-[[/col]] Low Armor\\n	false
frontend_faction_leader_unique_features_localised_description_ironic_gan_ning_metal_infantry	[[b]]Clarion Corsairs[[/b]]\\n[[col:scope_description]]Melee Infantry[[/col]]\\n\\nAvailable for characters rank 6 or higher\\n\\nRole: Frontline\\n[[col:green]]+[[/col]] Has Ranged Weapon\\n[[col:red]]-[[/col]] Low Armor\\n	false
frontend_faction_leader_unique_features_localised_description_ironic_gao_gan_unique_conscription	[[b]]Military Conscription[[/b]]\\n[[col:scope_description]]Unique Conscription Building[[/col]]\\n\\n[[col:green]]+[[/col]] Replenishment \\n[[col:red]]-[[/col]] Population	false
frontend_faction_leader_unique_features_localised_description_ironic_goguryeo_unit_rew_iro_goguryeo_unit_fire_gaema_lancers	[[b]]Highland Lancers[[/b]]\\n[[col:scope_description]]Shock Cavalry[[/col]] \\n\\nAvailable for characters rank 2 or higher\\n\\nRole: Flanking\\n[[col:green]]+[[/col]] Strength: Charge\\n[[col:red]]-[[/col]] Weakness: Braced Spears\\n	false
frontend_faction_leader_unique_features_localised_description_ironic_goguryeo_unit_rew_iro_goguryeo_unit_fire_noble_gaema_lancers	[[b]]Highland Noble Lancers[[/b]]\\n[[col:scope_description]]Shock Cavalry[[/col]]\\n\\nAvailable for characters rank 4 or higher\\n\\nRole: Flanking\\n[[col:green]]+[[/col]] Strength: Ranged Weapon\\n[[col:red]]-[[/col]] Weakness:	false
frontend_faction_leader_unique_features_localised_description_ironic_goguryeo_unit_rew_iro_goguryeo_unit_fire_noble_gaema_cataphracts	[[b]]Highland Noble Cataphracts[[/b]]\\n[[col:scope_description]]Shock Cavalry[[/col]]\\n\\nAvailable for characters rank 6 or higher\\n\\nRole: Flanking\\n[[col:green]]+[[/col]] Strength: Ranged Weapon\\n[[col:red]]-[[/col]] Weakness: Braced Spears\\n	false
frontend_faction_leader_unique_features_localised_description_ironic_goguryeo_unit_rew_iro_goguryeo_unit_wood_gaema_tribesmen	[[b]]Highland Tribesmen[[/b]]\\n[[col:scope_description]]Spear Infantry[[/col]]\\n\\nAvailable for characters rank 1 or higher\\n\\nRole: Anti-Cavalry\\n[[col:green]]+[[/col]] Strength: Ranged Weapon\\n[[col:red]]-[[/col]] Weakness: Cannot adopt advanced formations\\n	false
frontend_faction_leader_unique_features_localised_description_ironic_korea_unique_mechanic_five_gods		false
frontend_faction_leader_unique_features_localised_description_ironic_kong_zhou_unique_school	[[b]]Poetry Halls[[/b]]\\n[[col:scope_description]]Unique School Building[[/col]]\\n\\n[[col:green]]+[[/col]] Harmony Resource\\n[[col:green]]+[[/col]] Culture Income	false
frontend_faction_leader_unique_features_localised_description_ironic_chen_wen_unique_inn	[[b]]Meeting Halls[[/b]]\\n[[col:scope_description]]Unique Inn Building[[/col]]\\n\\n[[col:green]]+[[/col]] Alliance Resource\\n[[col:green]]+[[/col]] Unit Capacity	false
frontend_faction_leader_unique_features_localised_description_ironic_liu_yu_unique_unit_wuhuan_nobles	[[b]]Wuhuan Noble Riders[[/b]]\\n[[col:scope_description]]Melee Cavalry[[/col]] \\n\\nAvailable for characters rank 6 or higher\\n\\nRole: Anti-Missile\\n[[col:green]]+[[/col]] Strength: Missile Defense\\n[[col:red]]-[[/col]] Weakness: Vulnerable to Spears\\n	false
frontend_faction_leader_unique_features_localised_description_ironic_liu_yu_unique_unit_xianbei_mercenary	[[b]]Xianbei Macemen[[/b]]\\n[[col:scope_description]]Mace Infantry[[/col]]\\n\\nAvailable for characters rank 3 or higher\\n\\nRole: Assault\\n[[col:green]]+[[/col]] Strength: Good In Melee\\n[[col:red]]-[[/col]] Weakness: Paltry Armour\\n	false
