key	text	tooltip
#Loc;1;text/ceo/general_items/ceo_seok_naehae.loc		
ceo_nodes_title_3k_main_ceo_career_historical_seok_naehae	Steadfast Warlord	true
ceo_nodes_description_3k_main_ceo_career_historical_seok_naehae	Amidst countless wars, he remains unwavering, firmly sustaining the realm.	true
ceo_nodes_title_3k_main_ancilliary_armour_seok_naehae_armour_unique	Seok Naehae's Armour	true
ceo_nodes_description_3k_main_ancilliary_armour_seok_naehae_armour_unique	The perfect weight and fit, tailored for this warrior of class and distinction.	true
ceo_nodes_title_3k_main_ceo_career_historical_lady_sulye	Teaching of Etiquette	true
ceo_nodes_description_3k_main_ceo_career_historical_lady_sulye	Teaching children is an investment for the future and stems from love for one’s offspring.	true
ceo_nodes_title_3k_main_ancilliary_armour_lady_sulye_armour_unique	Lady Sulye's Armour	true
ceo_nodes_description_3k_main_ancilliary_armour_lady_sulye_armour_unique	The perfect weight and fit, tailored for this warrior of class and distinction.	true
ceo_nodes_title_3k_main_ceo_career_historical_seok_jobun	Protector of the People	true
ceo_nodes_description_3k_main_ceo_career_historical_seok_jobun	In times of calamity, it is the sovereign’s foremost duty to step forward and deliver aid to the populace.	true
ceo_nodes_title_3k_main_ceo_career_historical_seok_cheomhae	Lost Sovereign	true
ceo_nodes_description_3k_main_ceo_career_historical_seok_cheomhae	The consequences of his quest for legitimacy and the enigmatic death of a great general are unveiled by the will of the people.	true
ceo_nodes_title_3k_main_ceo_career_historical_seok_naeeum	Unseen Prince	true
ceo_nodes_description_3k_main_ceo_career_historical_seok_naeeum	An heir destined for the throne is denied his light by tragedy, fading into history’s shadows.	true
ceo_nodes_title_3k_main_ceo_career_historical_seok_uro	Tragic End	true
ceo_nodes_description_3k_main_ceo_career_historical_seok_uro	No matter how great a general or prince of a nation, failure to uphold diplomatic decorum and respect towards other states may lead to a miserable demise.	true
ceo_nodes_title_3k_main_ceo_career_historical_seok_aihye	Young Moon of the Night	true
ceo_nodes_description_3k_main_ceo_career_historical_seok_aihye	Like the beautiful moon in the night sky, it shines brightly even in the darkest of nights.	true
ceo_nodes_title_3k_main_ceo_career_historical_lady_seok	Lady of the Pure Clan	true
ceo_nodes_description_3k_main_ceo_career_historical_lady_seok	Maintaining the pure bloodline of the clan comes from uniting with those who share the same blood.	true
ceo_nodes_title_3k_main_ancilliary_armour_lady_seok_armour_unique	Lady Seok's Armour	true
