key	text	tooltip
#Loc;1;text/ceo/general_items/ceo_kim_suro.loc		
ceo_nodes_title_3k_main_ceo_career_historical_kim_suro	Ode to the Turtle	true
ceo_nodes_description_3k_main_ceo_career_historical_kim_suro	「O turtle, O turtle, show your head; if you do not, you shall be roasted and eaten.」	true
ceo_nodes_title_3k_main_ancilliary_armour_kim_suro_armour_unique	Kim Suro's Armour	true
ceo_nodes_description_3k_main_ancilliary_armour_kim_suro_armour_unique	The perfect weight and fit, tailored for this warrior of class and distinction.	true
ceo_nodes_title_3k_main_ceo_career_historical_heo_hwangok	Marriage Across the Sea	true
ceo_nodes_description_3k_main_ceo_career_historical_heo_hwangok	The steadfastness of a woman who crosses the sea to a distant land in marriage is truly deserving of blessing.	true
ceo_nodes_title_3k_main_ancilliary_armour_heo_hwangok_armour_unique	Heo Hwangok's Armour	true
ceo_nodes_description_3k_main_ancilliary_armour_heo_hwangok_armour_unique	The perfect weight and fit, tailored for this warrior of class and distinction.	true
ceo_nodes_title_3k_main_ceo_career_historical_tam_hari	Assassin of the King	true
ceo_nodes_description_3k_main_ceo_career_historical_tam_hari	Even one born a slave will lay down their life to carry out the king’s command.	true
ceo_nodes_title_3k_main_ancilliary_armour_tam_hari_armour_unique	Tam Hari's Armour	true
ceo_nodes_description_3k_main_ancilliary_armour_tam_hari_armour_unique	The perfect weight and fit, tailored for this warrior of class and distinction.	true
ceo_nodes_title_3k_main_ceo_career_historical_kim_geodeung	Diplomacy Amidst Chaos	true
ceo_nodes_description_3k_main_ceo_career_historical_kim_geodeung	To save the realm in times of crisis requires calmness and swift action.	true
ceo_nodes_title_3k_main_ancilliary_armour_kim_geodeung_armour_unique	Kim Geodeung's Armour	true
ceo_nodes_description_3k_main_ancilliary_armour_kim_geodeung_armour_unique	The perfect weight and fit, tailored for this warrior of class and distinction.	true
