key	text	tooltip
#Loc;1;text/ceo/general_items/ceo_go_seongbang.loc		
ceo_nodes_title_3k_main_ceo_career_historical_go_seongbang	Aged Sage	true
ceo_nodes_description_3k_main_ceo_career_historical_go_seongbang	With the passage of time, wisdom naturally grows. If one’s youthful ambition and passion cool, and they come to understand when to step back, it may be a sign of true enlightenment.	true
ceo_nodes_title_3k_main_ceo_career_historical_go_ik	Leader in Tranquility	true
ceo_nodes_description_3k_main_ceo_career_historical_go_ik	Is there any greater happiness than living peacefully in quiet lands, free from disaster?	true
ceo_nodes_title_3k_main_ceo_career_historical_hae_mayeo	Faint Sunlight	true
ceo_nodes_description_3k_main_ceo_career_historical_hae_mayeo	Compared to a father whose light is fierce and intense, Hae mayeo casts a deep shadow due to her fragile constitution.	true
ceo_nodes_title_3k_main_ceo_career_historical_woo_wigeo	Trusted Ally	true
ceo_nodes_description_3k_main_ceo_career_historical_woo_wigeo	Woo Wigeo is a member of the Wooga clan, which holds considerable economic power in Buyeo. He plays a crucial role in managing the relationship between the Han and Buyeo, helping to keep Goguryeo in check.	true
ceo_nodes_title_3k_main_ancilliary_armour_woo_wigeo_armour_unique	Woo Wigeo's Armour	true
ceo_nodes_description_3k_main_ancilliary_armour_woo_wigeo_armour_unique	The perfect weight and fit, tailored for this warrior of class and distinction.	true
