key	text	tooltip
#Loc;1;text/ceo/general_items/ceo_buyeo_gusu.loc		
ceo_nodes_title_3k_main_ceo_career_historical_buyeo_gusu	Endless Conflict	true
ceo_nodes_description_3k_main_ceo_career_historical_buyeo_gusu	Amidst relentless harassment by foreign powers and nature, maintaining one’s position and affirming the legitimacy of the royal house is akin to a commander leading through chaotic warfare.	true
ceo_nodes_title_3k_main_ancilliary_armour_buyeo_gusu_armour_unique	Buyeo Gusu's Armour	true
ceo_nodes_description_3k_main_ancilliary_armour_buyeo_gusu_armour_unique	The perfect weight and fit, tailored for this warrior of class and distinction.	true
ceo_nodes_title_3k_main_ceo_career_historical_buyeo_gol	Usurper and Reformist Monarch	true
ceo_nodes_description_3k_main_ceo_career_historical_buyeo_gol	To depose a foolish and immature king and yet secure commendation, there is no greater means than establishing just cause and notable achievements.	true
ceo_nodes_title_3k_main_ceo_career_historical_buyeo_usu	Counselor of Reform	true
ceo_nodes_description_3k_main_ceo_career_historical_buyeo_usu	When the foundational pillar wavers, the commencement of reform lies in steadfast support and the renewal of the ground upon which it stands.	true
ceo_nodes_title_3k_main_ancilliary_armour_buyeo_usu_armour_unique	Buyeo Usu's Armour	true
ceo_nodes_description_3k_main_ancilliary_armour_buyeo_usu_armour_unique	The perfect weight and fit, tailored for this warrior of class and distinction.	true
ceo_nodes_title_3k_main_ceo_career_historical_buyeo_jil	Seasoned Elder	true
ceo_nodes_description_3k_main_ceo_career_historical_buyeo_jil	Having lived through many years, the elder of the family understands the changes of the world and responds with humble wisdom.	true
ceo_nodes_title_3k_main_ceo_career_historical_buyeo_saban	The Fragile Throne	true
ceo_nodes_description_3k_main_ceo_career_historical_buyeo_saban	If one ascends the throne at a young age, even the closest relatives can become figures to be feared.	true
ceo_nodes_title_3k_main_ceo_career_historical_gil_seon	Fugitive Traitor	true
ceo_nodes_description_3k_main_ceo_career_historical_gil_seon	For a traitor who has shaken the realm to its core, exile remains the sole path to survival.	true
ceo_nodes_title_3k_main_ceo_career_historical_jin_gwa	Calm and Calculated Assault Commander	true
ceo_nodes_description_3k_main_ceo_career_historical_jin_gwa	Jin Gwa, who has led troops on the battlefield for many years, repeatedly secures victories against external enemies through sound strategy.	true
ceo_nodes_title_3k_main_ceo_career_historical_jin_chung	Upright Military Officer	true
ceo_nodes_description_3k_main_ceo_career_historical_jin_chung	The Jin clan, one of the powerful noble families, wields strong influence over military affairs.	true
ceo_nodes_title_3k_main_ceo_career_historical_jin_mul	Hereditary General	true
ceo_nodes_description_3k_main_ceo_career_historical_jin_mul	Descendants who inherit the status of their ancestors sometimes take on their predecessors’ duties despite having a temperament ill-suited for the role.	true
ceo_nodes_title_3k_main_ceo_career_historical_jin_ga	Sincere Aide	true
ceo_nodes_description_3k_main_ceo_career_historical_jin_ga	A loyal retainer who always understands and supports the ruler’s intentions and meaning accurately is an essential figure.	true
ceo_nodes_title_3k_main_ceo_career_historical_hoe_hoe	Perceptive Noble	true
ceo_nodes_description_3k_main_ceo_career_historical_hoe_hoe	The foundation of becoming a great noble family is always the ability to quickly sense political changes.	true
ceo_nodes_title_3k_main_ceo_career_historical_woo_du	Steward of Finance	true
ceo_nodes_description_3k_main_ceo_career_historical_woo_du	Managing the nation’s finances is a crucial position tied directly to the country’s survival.	true
ceo_nodes_title_3k_main_ceo_career_historical_go_su	Guardian of Etiquette and Tradition	true
ceo_nodes_description_3k_main_ceo_career_historical_go_su	Upholding long-standing traditions and rituals in accordance with proper etiquette is deeply connected to the legitimacy of royal authority.	true
ceo_nodes_title_3k_main_ceo_career_historical_yu_gi	Impartial Justice	true
ceo_nodes_description_3k_main_ceo_career_historical_yu_gi	Judging crime and punishment fairly is not a matter to be decided arbitrarily; that is why laws and precedents exist to guide these decisions.	true
ceo_nodes_title_3k_main_ceo_career_historical_gon_no	Resolute Captain of the Guard	true
ceo_nodes_description_3k_main_ceo_career_historical_gon_no	Protecting the capital and guarding the king is an honorable duty.	true
