key	campaign_key	character_skill_key	character_skill_node_set_key	faction_key	indent	tier	subculture	points_on_creation	required_num_parents	visible_in_ui	game_mode	can_meet_parent_requirment_with_children
#character_skill_nodes_tables;7;db/character_skill_nodes_tables/_mtu_characters_skills_nodes_01_earth_commander												
3k_main_skillset_historical_lady_du_0A		3k_main_skill_mastery_earth_3_clarity_mlvl_3	3k_main_skillset_historical_lady_du		0.1000	2.0000		1	1	true		true
3k_main_skillset_historical_lady_du_0B		3k_main_skill_mastery_fire_5_dignity_mlvl_3	3k_main_skillset_historical_lady_du		0.8000	2.0000		0	1	true		true
3k_main_skillset_historical_lady_du_0C		3k_main_skill_mastery_earth_1_nobility_mlvl_3	3k_main_skillset_historical_lady_du		1.5000	2.0000		0	1	true		true
3k_main_skillset_historical_lady_du_0D		3k_main_skill_mastery_metal_4_understanding_mlvl_3	3k_main_skillset_historical_lady_du		2.2000	2.0000		0	1	true		true
3k_main_skillset_historical_lady_du_0E		3k_main_skill_mastery_earth_4_stability_mlvl_3	3k_main_skillset_historical_lady_du		2.9000	2.0000		0	1	true		true
3k_main_skillset_historical_lady_du_1A		3k_main_skill_mastery_earth_2_mobility_mlvl_3	3k_main_skillset_historical_lady_du		0.1000	0.0000		0	1	true		true
3k_main_skillset_historical_lady_du_1B		3k_main_skill_mastery_fire_1_intensity_mlvl_3	3k_main_skillset_historical_lady_du		0.8000	0.0000		0	1	true		true
3k_main_skillset_historical_lady_du_1C		3k_main_skill_mastery_earth_5_meditation_mlvl_3	3k_main_skillset_historical_lady_du		1.5000	0.0000		0	1	true		true
3k_main_skillset_historical_lady_du_1D		3k_main_skill_mastery_metal_3_zeal_mlvl_3	3k_main_skillset_historical_lady_du		2.2000	0.0000		0	1	true		true
3k_main_skillset_historical_lady_du_1E		3k_main_skill_mastery_water_archer_4_perception_mlvl_3	3k_main_skillset_historical_lady_du		2.9000	0.0000		0	1	true		true
3k_main_skillset_historical_lady_du_2A_historical		3k_main_skill_bodyguard_earth_alt_1	3k_main_skillset_historical_lady_du		0.1000	1.0000		1	1	true	historical	true
3k_main_skillset_historical_lady_du_2A_romance		3k_main_skill_special_ability_earth_dignity_of_the_empress	3k_main_skillset_historical_lady_du		0.1000	1.0000		1	1	true	romance	true
3k_main_skillset_historical_lady_du_2B		3k_main_skill_mastery_water_archer_2_flexibility_mlvl_3	3k_main_skillset_historical_lady_du		0.8000	1.0000		0	1	true		true
3k_main_skillset_historical_lady_du_2C_historical		3k_main_skill_bodyguard_earth	3k_main_skillset_historical_lady_du		1.5000	1.0000		0	1	true	historical	true
3k_main_skillset_historical_lady_du_2C_romance		3k_main_skill_special_ability_earth_unyielding_earth	3k_main_skillset_historical_lady_du		1.5000	1.0000		0	1	true	romance	true
3k_main_skillset_historical_lady_du_2D		3k_main_skill_mastery_water_strategist_3_composure_mlvl_3	3k_main_skillset_historical_lady_du		2.2000	1.0000		0	1	true		true
3k_main_skillset_historical_lady_du_2E_historical		3k_main_skill_bodyguard_earth_alt_2	3k_main_skillset_historical_lady_du		2.9000	1.0000		0	1	true	historical	true
3k_main_skillset_historical_lady_du_2E_romance		3k_main_skill_special_ability_earth_encouragement	3k_main_skillset_historical_lady_du		2.9000	1.0000		0	1	true	romance	true
3k_main_skillset_historical_dong_min_0A		3k_main_skill_mastery_earth_3_clarity_mlvl_3	3k_main_skillset_historical_dong_min		0.1000	2.0000		0	1	true		true
3k_main_skillset_historical_dong_min_0B		3k_main_skill_mastery_fire_5_dignity_mlvl_3	3k_main_skillset_historical_dong_min		0.8000	2.0000		0	1	true		true
3k_main_skillset_historical_dong_min_0C		3k_main_skill_mastery_earth_1_nobility_mlvl_3	3k_main_skillset_historical_dong_min		1.5000	2.0000		0	1	true		true
3k_main_skillset_historical_dong_min_0D		3k_main_skill_mastery_metal_4_understanding_mlvl_3	3k_main_skillset_historical_dong_min		2.2000	2.0000		0	1	true		true
3k_main_skillset_historical_dong_min_0E		3k_main_skill_mastery_earth_4_stability_mlvl_3	3k_main_skillset_historical_dong_min		2.9000	2.0000		0	1	true		true
3k_main_skillset_historical_dong_min_1A		3k_main_skill_mastery_earth_2_mobility_mlvl_3	3k_main_skillset_historical_dong_min		0.1000	0.0000		1	1	true		true
3k_main_skillset_historical_dong_min_1B		3k_main_skill_mastery_fire_1_intensity_mlvl_3	3k_main_skillset_historical_dong_min		0.8000	0.0000		0	1	true		true
3k_main_skillset_historical_dong_min_1C		3k_main_skill_mastery_earth_5_meditation_mlvl_3	3k_main_skillset_historical_dong_min		1.5000	0.0000		0	1	true		true
3k_main_skillset_historical_dong_min_1D		3k_main_skill_mastery_metal_3_zeal_mlvl_3	3k_main_skillset_historical_dong_min		2.2000	0.0000		0	1	true		true
3k_main_skillset_historical_dong_min_1E		3k_main_skill_mastery_water_archer_4_perception_mlvl_3	3k_main_skillset_historical_dong_min		2.9000	0.0000		0	1	true		true
3k_main_skillset_historical_dong_min_2A_historical		3k_main_skill_bodyguard_earth_alt_1	3k_main_skillset_historical_dong_min		0.1000	1.0000		1	1	true	historical	true
3k_main_skillset_historical_dong_min_2A_romance		3k_main_skill_special_ability_earth_order_of_tyrant	3k_main_skillset_historical_dong_min		0.1000	1.0000		1	1	true	romance	true
3k_main_skillset_historical_dong_min_2B		3k_main_skill_mastery_water_archer_2_flexibility_mlvl_3	3k_main_skillset_historical_dong_min		0.8000	1.0000		0	1	true		true
3k_main_skillset_historical_dong_min_2C_historical		3k_main_skill_bodyguard_earth	3k_main_skillset_historical_dong_min		1.5000	1.0000		0	1	true	historical	true
3k_main_skillset_historical_dong_min_2C_romance		3k_main_skill_special_ability_earth_greedy_tyrant	3k_main_skillset_historical_dong_min		1.5000	1.0000		0	1	true	romance	true
3k_main_skillset_historical_dong_min_2D		3k_main_skill_mastery_water_strategist_3_composure_mlvl_3	3k_main_skillset_historical_dong_min		2.2000	1.0000		0	1	true		true
3k_main_skillset_historical_dong_min_2E_historical		3k_main_skill_bodyguard_earth_alt_2	3k_main_skillset_historical_dong_min		2.9000	1.0000		0	1	true	historical	true
3k_main_skillset_historical_dong_min_2E_romance		3k_main_skill_special_ability_earth_coward	3k_main_skillset_historical_dong_min		2.9000	1.0000		0	1	true	romance	true
3k_dlc04_skillset_historical_diao_chan_2E_romance		3k_main_skill_special_ability_water_blossoming_beauty	3k_dlc04_skillset_historical_diao_chan		2.9000	1.0000		1	1	true	romance	true
3k_main_skillset_historical_lady_wu_minyu_0A		3k_main_skill_mastery_earth_3_clarity_mlvl_3	3k_main_skillset_historical_lady_wu_minyu		0.1000	2.0000		0	1	true		true
3k_main_skillset_historical_lady_wu_minyu_0B		3k_main_skill_mastery_fire_5_dignity_mlvl_3	3k_main_skillset_historical_lady_wu_minyu		0.8000	2.0000		0	1	true		true
3k_main_skillset_historical_lady_wu_minyu_0C		3k_main_skill_mastery_earth_1_nobility_mlvl_3	3k_main_skillset_historical_lady_wu_minyu		1.5000	2.0000		1	1	true		true
3k_main_skillset_historical_lady_wu_minyu_0D		3k_main_skill_mastery_metal_4_understanding_mlvl_3	3k_main_skillset_historical_lady_wu_minyu		2.2000	2.0000		0	1	true		true
3k_main_skillset_historical_lady_wu_minyu_0E		3k_main_skill_mastery_earth_4_stability_mlvl_3	3k_main_skillset_historical_lady_wu_minyu		2.9000	2.0000		0	1	true		true
3k_main_skillset_historical_lady_wu_minyu_1A		3k_main_skill_mastery_earth_2_mobility_mlvl_3	3k_main_skillset_historical_lady_wu_minyu		0.1000	0.0000		0	1	true		true
3k_main_skillset_historical_lady_wu_minyu_1B		3k_main_skill_mastery_fire_1_intensity_mlvl_3	3k_main_skillset_historical_lady_wu_minyu		0.8000	0.0000		0	1	true		true
3k_main_skillset_historical_lady_wu_minyu_1C		3k_main_skill_mastery_earth_5_meditation_mlvl_3	3k_main_skillset_historical_lady_wu_minyu		1.5000	0.0000		0	1	true		true
3k_main_skillset_historical_lady_wu_minyu_1D		3k_main_skill_mastery_metal_3_zeal_mlvl_3	3k_main_skillset_historical_lady_wu_minyu		2.2000	0.0000		0	1	true		true
3k_main_skillset_historical_lady_wu_minyu_1E		3k_main_skill_mastery_water_archer_4_perception_mlvl_3	3k_main_skillset_historical_lady_wu_minyu		2.9000	0.0000		0	1	true		true
3k_main_skillset_historical_lady_wu_minyu_2A_historical		3k_main_skill_bodyguard_earth_alt_1	3k_main_skillset_historical_lady_wu_minyu		0.1000	1.0000		0	1	true	historical	true
3k_main_skillset_historical_lady_wu_minyu_2A_romance		3k_main_skill_special_ability_earth_natures_ally	3k_main_skillset_historical_lady_wu_minyu		0.1000	1.0000		0	1	true	romance	true
3k_main_skillset_historical_lady_wu_minyu_2B		3k_main_skill_mastery_water_archer_2_flexibility_mlvl_3	3k_main_skillset_historical_lady_wu_minyu		0.8000	1.0000		0	1	true		true
3k_main_skillset_historical_lady_wu_minyu_2C_historical		3k_main_skill_bodyguard_earth	3k_main_skillset_historical_lady_wu_minyu		1.5000	1.0000		1	1	true	historical	true
3k_main_skillset_historical_lady_wu_minyu_2C_romance		3k_main_skill_special_ability_earth_shout	3k_main_skillset_historical_lady_wu_minyu		1.5000	1.0000		1	1	true	romance	true
3k_main_skillset_historical_lady_wu_minyu_2D		3k_main_skill_mastery_water_strategist_3_composure_mlvl_3	3k_main_skillset_historical_lady_wu_minyu		2.2000	1.0000		0	1	true		true
3k_main_skillset_historical_lady_wu_minyu_2E_historical		3k_main_skill_bodyguard_earth_alt_2	3k_main_skillset_historical_lady_wu_minyu		2.9000	1.0000		0	1	true	historical	true
3k_main_skillset_historical_lady_wu_minyu_2E_romance		3k_main_skill_special_ability_earth_battle_stance	3k_main_skillset_historical_lady_wu_minyu		2.9000	1.0000		0	1	true	romance	true
3k_main_skillset_historical_lady_dong_peishan_0A		3k_main_skill_mastery_earth_3_clarity_mlvl_3	3k_main_skillset_historical_lady_dong_peishan		0.1000	2.0000		0	1	true		true
3k_main_skillset_historical_lady_dong_peishan_0B		3k_main_skill_mastery_fire_5_dignity_mlvl_3	3k_main_skillset_historical_lady_dong_peishan		0.8000	2.0000		0	1	true		true
3k_main_skillset_historical_lady_dong_peishan_0C		3k_main_skill_mastery_earth_1_nobility_mlvl_3	3k_main_skillset_historical_lady_dong_peishan		1.5000	2.0000		0	1	true		true
3k_main_skillset_historical_lady_dong_peishan_0D		3k_main_skill_mastery_metal_4_understanding_mlvl_3	3k_main_skillset_historical_lady_dong_peishan		2.2000	2.0000		0	1	true		true
3k_main_skillset_historical_lady_dong_peishan_0E		3k_main_skill_mastery_earth_4_stability_mlvl_3	3k_main_skillset_historical_lady_dong_peishan		2.9000	2.0000		0	1	true		true
3k_main_skillset_historical_lady_dong_peishan_1A		3k_main_skill_mastery_earth_2_mobility_mlvl_3	3k_main_skillset_historical_lady_dong_peishan		0.1000	0.0000		1	1	true		true
3k_main_skillset_historical_lady_dong_peishan_1B		3k_main_skill_mastery_fire_1_intensity_mlvl_3	3k_main_skillset_historical_lady_dong_peishan		0.8000	0.0000		0	1	true		true
3k_main_skillset_historical_lady_dong_peishan_1C		3k_main_skill_mastery_earth_5_meditation_mlvl_3	3k_main_skillset_historical_lady_dong_peishan		1.5000	0.0000		0	1	true		true
3k_main_skillset_historical_lady_dong_peishan_1D		3k_main_skill_mastery_metal_3_zeal_mlvl_3	3k_main_skillset_historical_lady_dong_peishan		2.2000	0.0000		0	1	true		true
3k_main_skillset_historical_lady_dong_peishan_1E		3k_main_skill_mastery_water_archer_4_perception_mlvl_3	3k_main_skillset_historical_lady_dong_peishan		2.9000	0.0000		0	1	true		true
3k_main_skillset_historical_lady_dong_peishan_2A_historical		3k_main_skill_bodyguard_earth_alt_1	3k_main_skillset_historical_lady_dong_peishan		0.1000	1.0000		1	1	true	historical	true
3k_main_skillset_historical_lady_dong_peishan_2A_romance		3k_main_skill_special_ability_earth_forced_march	3k_main_skillset_historical_lady_dong_peishan		0.1000	1.0000		1	1	true	romance	true
3k_main_skillset_historical_lady_dong_peishan_2B		3k_main_skill_mastery_water_archer_2_flexibility_mlvl_3	3k_main_skillset_historical_lady_dong_peishan		0.8000	1.0000		0	1	true		true
3k_main_skillset_historical_lady_dong_peishan_2C_historical		3k_main_skill_bodyguard_earth	3k_main_skillset_historical_lady_dong_peishan		1.5000	1.0000		0	1	true	historical	true
3k_main_skillset_historical_lady_dong_peishan_2C_romance		3k_main_skill_special_ability_earth_empress_dong	3k_main_skillset_historical_lady_dong_peishan		1.5000	1.0000		0	1	true	romance	true
3k_main_skillset_historical_lady_dong_peishan_2D		3k_main_skill_mastery_water_strategist_3_composure_mlvl_3	3k_main_skillset_historical_lady_dong_peishan		2.2000	1.0000		0	1	true		true
3k_main_skillset_historical_lady_dong_peishan_2E_historical		3k_main_skill_bodyguard_earth_alt_2	3k_main_skillset_historical_lady_dong_peishan		2.9000	1.0000		0	1	true	historical	true
