key	campaign_key	character_skill_key	character_skill_node_set_key	faction_key	indent	tier	subculture	points_on_creation	required_num_parents	visible_in_ui	game_mode	can_meet_parent_requirment_with_children
#character_skill_nodes_tables;7;db/character_skill_nodes_tables/_mtu_characters_skills_nodes_03_metal_sentinel												
3k_main_skillset_historical_lady_wang_liting_0A		3k_main_skill_mastery_metal_4_understanding_mlvl_3	3k_main_skillset_historical_lady_wang_liting		0.1000	2.0000		1	1	true		true
3k_main_skillset_historical_lady_wang_liting_0B		3k_main_skill_mastery_earth_4_stability_mlvl_3	3k_main_skillset_historical_lady_wang_liting		0.8000	2.0000		0	1	true		true
3k_main_skillset_historical_lady_wang_liting_0C		3k_main_skill_mastery_metal_5_dilligence_mlvl_3	3k_main_skillset_historical_lady_wang_liting		1.5000	2.0000		0	1	true		true
3k_main_skillset_historical_lady_wang_liting_0D		3k_main_skill_mastery_water_strategist_5_scholarship_mlvl_3	3k_main_skillset_historical_lady_wang_liting		2.2000	2.0000		0	1	true		true
3k_main_skillset_historical_lady_wang_liting_0E		3k_main_skill_mastery_metal_2_intuition_mlvl_3	3k_main_skillset_historical_lady_wang_liting		2.9000	2.0000		0	1	true		true
3k_main_skillset_historical_lady_wang_liting_1A		3k_main_skill_mastery_metal_3_zeal_mlvl_3	3k_main_skillset_historical_lady_wang_liting		0.1000	0.0000		0	1	true		true
3k_main_skillset_historical_lady_wang_liting_1B		3k_main_skill_mastery_water_archer_4_perception_mlvl_3	3k_main_skillset_historical_lady_wang_liting		0.8000	0.0000		0	1	true		true
3k_main_skillset_historical_lady_wang_liting_1C		3k_main_skill_mastery_metal_1_bravery_mlvl_3	3k_main_skillset_historical_lady_wang_liting		1.5000	0.0000		0	1	true		true
3k_main_skillset_historical_lady_wang_liting_1D		3k_main_skill_mastery_water_strategist_3_composure_mlvl_3	3k_main_skillset_historical_lady_wang_liting		2.2000	0.0000		0	1	true		true
3k_main_skillset_historical_lady_wang_liting_1E		3k_main_skill_mastery_water_archer_1_precision_mlvl_3	3k_main_skillset_historical_lady_wang_liting		2.9000	0.0000		0	1	true		true
3k_main_skillset_historical_lady_wang_liting_2A_historical		3k_main_skill_bodyguard_metal_alt_1	3k_main_skillset_historical_lady_wang_liting		0.1000	1.0000		1	1	true	historical	true
3k_main_skillset_historical_lady_wang_liting_2A_romance		3k_main_skill_special_ability_metal_critical strike	3k_main_skillset_historical_lady_wang_liting		0.1000	1.0000		1	1	true	romance	true
3k_main_skillset_historical_lady_wang_liting_2B		3k_main_skill_mastery_fire_1_intensity_mlvl_3	3k_main_skillset_historical_lady_wang_liting		0.8000	1.0000		0	1	true		true
3k_main_skillset_historical_lady_wang_liting_2C_historical		3k_main_skill_bodyguard_metal	3k_main_skillset_historical_lady_wang_liting		1.5000	1.0000		0	1	true	historical	true
3k_main_skillset_historical_lady_wang_liting_2C_romance		3k_main_skill_special_ability_metal_pursuit	3k_main_skillset_historical_lady_wang_liting		1.5000	1.0000		0	1	true	romance	true
3k_main_skillset_historical_lady_wang_liting_2D		3k_main_skill_mastery_wood_3_patience_mlvl_3	3k_main_skillset_historical_lady_wang_liting		2.2000	1.0000		0	1	true		true
3k_main_skillset_historical_lady_wang_liting_2E_historical		3k_main_skill_bodyguard_metal_alt_2	3k_main_skillset_historical_lady_wang_liting		2.9000	1.0000		0	1	true	historical	true
3k_main_skillset_historical_lady_wang_liting_2E_romance		3k_main_skill_special_ability_metal_persistent_attack	3k_main_skillset_historical_lady_wang_liting		2.9000	1.0000		0	1	true	romance	true
3k_main_skillset_historical_lady_ma_lanli_0A		3k_main_skill_mastery_metal_4_understanding_mlvl_3	3k_main_skillset_historical_lady_ma_lanli		0.1000	2.0000		0	1	true		true
3k_main_skillset_historical_lady_ma_lanli_0B		3k_main_skill_mastery_earth_4_stability_mlvl_3	3k_main_skillset_historical_lady_ma_lanli		0.8000	2.0000		0	1	true		true
3k_main_skillset_historical_lady_ma_lanli_0C		3k_main_skill_mastery_metal_5_dilligence_mlvl_3	3k_main_skillset_historical_lady_ma_lanli		1.5000	2.0000		0	1	true		true
3k_main_skillset_historical_lady_ma_lanli_0D		3k_main_skill_mastery_water_strategist_5_scholarship_mlvl_3	3k_main_skillset_historical_lady_ma_lanli		2.2000	2.0000		0	1	true		true
3k_main_skillset_historical_lady_ma_lanli_0E		3k_main_skill_mastery_metal_2_intuition_mlvl_3	3k_main_skillset_historical_lady_ma_lanli		2.9000	2.0000		1	1	true		true
3k_main_skillset_historical_lady_ma_lanli_1A		3k_main_skill_mastery_metal_3_zeal_mlvl_3	3k_main_skillset_historical_lady_ma_lanli		0.1000	0.0000		0	1	true		true
3k_main_skillset_historical_lady_ma_lanli_1B		3k_main_skill_mastery_water_archer_4_perception_mlvl_3	3k_main_skillset_historical_lady_ma_lanli		0.8000	0.0000		0	1	true		true
3k_main_skillset_historical_lady_ma_lanli_1C		3k_main_skill_mastery_metal_1_bravery_mlvl_3	3k_main_skillset_historical_lady_ma_lanli		1.5000	0.0000		0	1	true		true
3k_main_skillset_historical_lady_ma_lanli_1D		3k_main_skill_mastery_water_strategist_3_composure_mlvl_3	3k_main_skillset_historical_lady_ma_lanli		2.2000	0.0000		0	1	true		true
3k_main_skillset_historical_lady_ma_lanli_1E		3k_main_skill_mastery_water_archer_1_precision_mlvl_3	3k_main_skillset_historical_lady_ma_lanli		2.9000	0.0000		0	1	true		true
3k_main_skillset_historical_lady_ma_lanli_2A_historical		3k_main_skill_bodyguard_fire_alt_1	3k_main_skillset_historical_lady_ma_lanli		0.1000	1.0000		0	1	true	historical	true
3k_main_skillset_historical_lady_ma_lanli_2A_romance		3k_main_skill_special_ability_metal_suppressive_fire	3k_main_skillset_historical_lady_ma_lanli		0.1000	1.0000		0	1	true	romance	true
3k_main_skillset_historical_lady_ma_lanli_2B		3k_main_skill_mastery_fire_1_intensity_mlvl_3	3k_main_skillset_historical_lady_ma_lanli		0.8000	1.0000		0	1	true		true
3k_main_skillset_historical_lady_ma_lanli_2C_historical		3k_main_skill_bodyguard_fire	3k_main_skillset_historical_lady_ma_lanli		1.5000	1.0000		0	1	true	historical	true
3k_main_skillset_historical_lady_ma_lanli_2C_romance		3k_main_skill_special_ability_metal_experienced_rider	3k_main_skillset_historical_lady_ma_lanli		1.5000	1.0000		0	1	true	romance	true
3k_main_skillset_historical_lady_ma_lanli_2D		3k_main_skill_mastery_wood_3_patience_mlvl_3	3k_main_skillset_historical_lady_ma_lanli		2.2000	1.0000		0	1	true		true
3k_main_skillset_historical_lady_ma_lanli_2E_historical		3k_main_skill_bodyguard_fire_alt_2	3k_main_skillset_historical_lady_ma_lanli		2.9000	1.0000		1	1	true	historical	true
3k_main_skillset_historical_lady_ma_lanli_2E_romance		3k_main_skill_special_ability_metal_shower_of_arrows	3k_main_skillset_historical_lady_ma_lanli		2.9000	1.0000		1	1	true	romance	true
3k_main_skillset_historical_jian_yong_0A		3k_main_skill_mastery_metal_4_understanding_mlvl_3	3k_main_skillset_historical_jian_yong		0.1000	2.0000		1	1	true		true
3k_main_skillset_historical_jian_yong_0B		3k_main_skill_mastery_earth_4_stability_mlvl_3	3k_main_skillset_historical_jian_yong		0.8000	2.0000		0	1	true		true
3k_main_skillset_historical_jian_yong_0C		3k_main_skill_mastery_metal_5_dilligence_mlvl_3	3k_main_skillset_historical_jian_yong		1.5000	2.0000		0	1	true		true
3k_main_skillset_historical_jian_yong_0D		3k_main_skill_mastery_water_strategist_5_scholarship_mlvl_3	3k_main_skillset_historical_jian_yong		2.2000	2.0000		0	1	true		true
3k_main_skillset_historical_jian_yong_0E		3k_main_skill_mastery_metal_2_intuition_mlvl_3	3k_main_skillset_historical_jian_yong		2.9000	2.0000		0	1	true		true
3k_main_skillset_historical_jian_yong_1A		3k_main_skill_mastery_metal_3_zeal_mlvl_3	3k_main_skillset_historical_jian_yong		0.1000	0.0000		0	1	true		true
3k_main_skillset_historical_jian_yong_1B		3k_main_skill_mastery_water_archer_4_perception_mlvl_3	3k_main_skillset_historical_jian_yong		0.8000	0.0000		0	1	true		true
3k_main_skillset_historical_jian_yong_1C		3k_main_skill_mastery_metal_1_bravery_mlvl_3	3k_main_skillset_historical_jian_yong		1.5000	0.0000		0	1	true		true
3k_main_skillset_historical_jian_yong_1D		3k_main_skill_mastery_water_strategist_3_composure_mlvl_3	3k_main_skillset_historical_jian_yong		2.2000	0.0000		0	1	true		true
3k_main_skillset_historical_jian_yong_1E		3k_main_skill_mastery_water_archer_1_precision_mlvl_3	3k_main_skillset_historical_jian_yong		2.9000	0.0000		0	1	true		true
