key	campaign_key	character_skill_key	character_skill_node_set_key	faction_key	indent	tier	subculture	points_on_creation	required_num_parents	visible_in_ui	game_mode	can_meet_parent_requirment_with_children
#character_skill_nodes_tables;7;db/character_skill_nodes_tables/_mtu_characters_skills_nodes_04_water_strategist												
3k_main_skillset_historical_lady_cai_yan_0A		3k_main_skill_mastery_water_strategist_5_scholarship_mlvl_3	3k_main_skillset_historical_lady_cai_yan		0.1000	2.0000		1	1	true		true
3k_main_skillset_historical_lady_cai_yan_0B		3k_main_skill_mastery_metal_2_intuition_mlvl_3	3k_main_skillset_historical_lady_cai_yan		0.8000	2.0000		0	1	true		true
3k_main_skillset_historical_lady_cai_yan_0C		3k_main_skill_mastery_water_strategist_2_judgement_mlvl_3	3k_main_skillset_historical_lady_cai_yan		1.5000	2.0000		0	1	true		true
3k_main_skillset_historical_lady_cai_yan_0D		3k_main_skill_mastery_wood_2_abundance_mlvl_3	3k_main_skillset_historical_lady_cai_yan		2.2000	2.0000		0	1	true		true
3k_main_skillset_historical_lady_cai_yan_0E		3k_main_skill_mastery_water_strategist_4_wisdom_mlvl_3	3k_main_skillset_historical_lady_cai_yan		2.9000	2.0000		0	1	true		true
3k_main_skillset_historical_lady_cai_yan_1A		3k_main_skill_mastery_water_strategist_3_composure_mlvl_3	3k_main_skillset_historical_lady_cai_yan		0.1000	0.0000		0	1	true		true
3k_main_skillset_historical_lady_cai_yan_1B		3k_main_skill_mastery_water_archer_1_precision_mlvl_3	3k_main_skillset_historical_lady_cai_yan		0.8000	0.0000		0	1	true		true
3k_main_skillset_historical_lady_cai_yan_1C		3k_main_skill_mastery_water_strategist_1_resourcefulness_mlvl_3	3k_main_skillset_historical_lady_cai_yan		1.5000	0.0000		0	1	true		true
3k_main_skillset_historical_lady_cai_yan_1D		3k_main_skill_mastery_wood_3_patience_mlvl_3	3k_main_skillset_historical_lady_cai_yan		2.2000	0.0000		0	1	true		true
3k_main_skillset_historical_lady_cai_yan_1E		3k_main_skill_mastery_water_archer_3_guile_mlvl_3	3k_main_skillset_historical_lady_cai_yan		2.9000	0.0000		0	1	true		true
3k_main_skillset_historical_lady_cai_yan_2A_historical		3k_main_skill_bodyguard_water_strategist_alt_1	3k_main_skillset_historical_lady_cai_yan		0.1000	1.0000		1	1	true	historical	true
3k_main_skillset_historical_lady_cai_yan_2A_romance		3k_main_skill_special_ability_water_wisdom_of_the_river	3k_main_skillset_historical_lady_cai_yan		0.1000	1.0000		1	1	true	romance	true
3k_main_skillset_historical_lady_cai_yan_2B		3k_main_skill_mastery_water_archer_4_perception_mlvl_3	3k_main_skillset_historical_lady_cai_yan		0.8000	1.0000		0	1	true		true
3k_main_skillset_historical_lady_cai_yan_2C_historical		3k_main_skill_bodyguard_water_strategist	3k_main_skillset_historical_lady_cai_yan		1.5000	1.0000		0	1	true	historical	true
3k_main_skillset_historical_lady_cai_yan_2C_romance		3k_main_skill_special_ability_water_eloquent_speaker	3k_main_skillset_historical_lady_cai_yan		1.5000	1.0000		0	1	true	romance	true
