key	campaign_key	character_skill_key	character_skill_node_set_key	faction_key	indent	tier	subculture	points_on_creation	required_num_parents	visible_in_ui	game_mode	can_meet_parent_requirment_with_children
#character_skill_nodes_tables;7;db/character_skill_nodes_tables/!!ironic_barbarian_skillset												
ironic_mod_skillset_barbarian_generic_0A		3k_dlc04_skill_special_ability_catch_the_blade	ironic_mod_skillset_barbarian_generic		-1.0000	0.0000		1	0	true		true
ironic_mod_skillset_barbarian_generic_0B		3k_dlc04_skill_special_ability_catch_the_blade	ironic_mod_skillset_barbarian_generic		0.0000	0.0000		0	0	true		true
ironic_mod_skillset_barbarian_generic_0C		3k_dlc04_skill_special_ability_catch_the_blade	ironic_mod_skillset_barbarian_generic		1.0000	0.0000		0	0	true		true
ironic_mod_skillset_barbarian_generic_0D		3k_dlc04_skill_special_ability_catch_the_blade	ironic_mod_skillset_barbarian_generic		2.0000	0.0000		0	0	true		true
ironic_mod_skillset_barbarian_generic_0E		3k_dlc04_skill_special_ability_catch_the_blade	ironic_mod_skillset_barbarian_generic		3.0000	0.0000		0	0	true		true
ironic_mod_skillset_barbarian_generic_1A		3k_dlc04_skill_special_ability_catch_the_blade	ironic_mod_skillset_barbarian_generic		-0.5000	1.0000		0	1	true		true
ironic_mod_skillset_barbarian_generic_1B		3k_dlc04_skill_special_ability_catch_the_blade	ironic_mod_skillset_barbarian_generic		0.5000	1.0000		0	1	true		true
ironic_mod_skillset_barbarian_generic_1C		3k_dlc04_skill_special_ability_catch_the_blade	ironic_mod_skillset_barbarian_generic		1.5000	1.0000		0	1	true		true
ironic_mod_skillset_barbarian_generic_1D		3k_dlc04_skill_special_ability_catch_the_blade	ironic_mod_skillset_barbarian_generic		2.5000	1.0000		0	1	true		true
ironic_mod_skillset_barbarian_generic_2A		3k_dlc04_skill_special_ability_catch_the_blade	ironic_mod_skillset_barbarian_generic		0.0000	2.0000		0	1	true		true
ironic_mod_skillset_barbarian_generic_2B		3k_dlc04_skill_special_ability_catch_the_blade	ironic_mod_skillset_barbarian_generic		1.0000	2.0000		0	1	true		true
ironic_mod_skillset_barbarian_generic_2C		3k_dlc04_skill_special_ability_catch_the_blade	ironic_mod_skillset_barbarian_generic		2.0000	2.0000		0	1	true		true
ironic_mod_skillset_barbarian_generic_3A		3k_dlc04_skill_special_ability_catch_the_blade	ironic_mod_skillset_barbarian_generic		0.5000	3.0000		0	1	true		true
ironic_mod_skillset_barbarian_generic_3B		3k_dlc04_skill_special_ability_catch_the_blade	ironic_mod_skillset_barbarian_generic		1.5000	3.0000		0	1	true		true
ironic_mod_skillset_barbarian_generic_4A		3k_dlc04_skill_special_ability_catch_the_blade	ironic_mod_skillset_barbarian_generic		1.0000	4.0000		0	1	true		true
ironic_skillset_historical_xianbei_minister_2A		3k_main_skill_mastery_metal_2_intuition_mlvl_3	3k_main_skillset_xianbei_minister_metal		0.1000	0.0000		0	1	true		true
ironic_skillset_historical_xianbei_minister_0B		3k_main_skill_mastery_earth_1_nobility_mlvl_3	3k_main_skillset_xianbei_minister_metal		0.8000	2.0000		1	1	true		true
ironic_skillset_historical_xianbei_minister_0C		3k_main_skill_mastery_wood_3_patience_mlvl_3	3k_main_skillset_xianbei_minister_metal		1.5000	2.0000		0	1	true		true
ironic_skillset_historical_xianbei_minister_0D		ironic_mod_xianbei_general_skill_1	3k_main_skillset_xianbei_minister_metal		2.2000	2.0000		0	1	true		true
ironic_skillset_historical_xianbei_minister_0E		3k_main_skill_mastery_wood_4_trust_mlvl_3	3k_main_skillset_xianbei_minister_metal		2.9000	2.0000		0	1	true		true
ironic_skillset_historical_xianbei_minister_1A		3k_main_skill_mastery_water_archer_2_flexibility_mlvl_3	3k_main_skillset_xianbei_minister_metal		0.1000	1.0000		0	1	true		true
ironic_skillset_historical_xianbei_minister_1B		3k_main_skill_mastery_water_strategist_5_scholarship_mlvl_3	3k_main_skillset_xianbei_minister_metal		0.8000	1.0000		0	1	true		true
ironic_skillset_historical_xianbei_minister_1C_historical		3k_main_skill_bodyguard_metal	3k_main_skillset_xianbei_minister_metal		1.5000	1.0000		1	1	true	historical	true
ironic_skillset_historical_xianbei_minister_1C_romance		3k_main_skill_special_ability_metal_natures_ally	3k_main_skillset_xianbei_minister_metal		1.5000	1.0000		1	1	true	romance	true
ironic_skillset_historical_xianbei_minister_1D		3k_main_skill_mastery_metal_3_zeal_mlvl_3	3k_main_skillset_xianbei_minister_metal		2.2000	1.0000		0	1	true		true
ironic_skillset_historical_xianbei_minister_1E		3k_main_skill_mastery_water_archer_5_reach_mlvl_3	3k_main_skillset_xianbei_minister_metal		2.9000	1.0000		0	1	true		true
ironic_skillset_historical_xianbei_minister_0A_historical		3k_main_skill_bodyguard_metal_alt_2	3k_main_skillset_xianbei_minister_metal		0.1000	2.0000		0	1	true	historical	true
ironic_skillset_historical_xianbei_minister_0A_romance		ironic_mod_xianbei_support_ranged	3k_main_skillset_xianbei_minister_metal		0.1000	2.0000		0	1	true	romance	true
ironic_skillset_historical_xianbei_minister_2B		ironic_mod_xianbei_general_skill_2	3k_main_skillset_xianbei_minister_metal		0.8000	0.0000		0	1	true		true
ironic_skillset_historical_xianbei_minister_2C		3k_main_skill_mastery_earth_4_stability_mlvl_3	3k_main_skillset_xianbei_minister_metal		1.5000	0.0000		0	1	true		true
ironic_skillset_historical_xianbei_minister_2D		3k_main_skill_mastery_metal_4_understanding_mlvl_3	3k_main_skillset_xianbei_minister_metal		2.2000	0.0000		0	1	true		true
