key	exists_in_location	category	priority	turns_to_expire	point_change_per_turn_if_inactive	point_change_per_turn_while_active	provides_scripted_permissions_on_spawn	can_be_looted_post_battle	inheritance_chance	can_be_traded_in_diplomacy	can_be_stolen	rarity	can_be_unequipped	can_be_transferred_if_equipped	cannot_reequip_until_next_round_if_unequipped	equipped_in_location	point_change_per_turn_while_equipped
#ceos_tables;0;ceo_db/ceos_tables/liu_bei																	
ironic_ceo_ptu_gongsun_zan_s1	faction_ceo_manager	3k_main_ceo_category_factional_liu_bei	1	0	0	0		false	0	false	false	common	true	false	true	faction_equipment	0
ironic_ceo_ptu_gongsun_zan_s2	faction_ceo_manager	3k_main_ceo_category_factional_liu_bei	1	0	0	0		false	0	false	false	common	true	false	true	faction_equipment	0
ironic_ceo_ptu_gongsun_zan_s3	faction_ceo_manager	3k_main_ceo_category_factional_liu_bei	1	0	0	0		false	0	false	false	common	true	false	true	faction_equipment	0
ironic_ceo_ptu_gongsun_zan_s4	faction_ceo_manager	3k_main_ceo_category_factional_liu_bei	1	0	0	0		false	0	false	false	common	true	false	true	faction_equipment	0
ironic_ceo_ptu_gongsun_zan_s5	faction_ceo_manager	3k_main_ceo_category_factional_liu_bei	1	0	0	0		false	0	false	false	common	true	false	true	faction_equipment	0
ironic_ceo_ptu_kong_rong_s1	faction_ceo_manager	3k_main_ceo_category_factional_liu_bei	1	0	0	0		false	0	false	false	common	true	false	true	faction_equipment	0
ironic_ceo_ptu_kong_rong_s2	faction_ceo_manager	3k_main_ceo_category_factional_liu_bei	1	0	0	0		false	0	false	false	common	true	false	true	faction_equipment	0
ironic_ceo_ptu_kong_rong_s3	faction_ceo_manager	3k_main_ceo_category_factional_liu_bei	1	0	0	0		false	0	false	false	common	true	false	true	faction_equipment	0
ironic_ceo_ptu_kong_rong_s4	faction_ceo_manager	3k_main_ceo_category_factional_liu_bei	1	0	0	0		false	0	false	false	common	true	false	true	faction_equipment	0
ironic_ceo_ptu_kong_rong_s5	faction_ceo_manager	3k_main_ceo_category_factional_liu_bei	1	0	0	0		false	0	false	false	common	true	false	true	faction_equipment	0
ironic_ceo_ptu_tao_qian_s1	faction_ceo_manager	3k_main_ceo_category_factional_liu_bei	1	0	0	0		false	0	false	false	common	true	false	true	faction_equipment	0
ironic_ceo_ptu_tao_qian_s2	faction_ceo_manager	3k_main_ceo_category_factional_liu_bei	1	0	0	0		false	0	false	false	common	true	false	true	faction_equipment	0
ironic_ceo_ptu_tao_qian_s3	faction_ceo_manager	3k_main_ceo_category_factional_liu_bei	1	0	0	0		false	0	false	false	common	true	false	true	faction_equipment	0
ironic_ceo_ptu_tao_qian_s4	faction_ceo_manager	3k_main_ceo_category_factional_liu_bei	1	0	0	0		false	0	false	false	common	true	false	true	faction_equipment	0
ironic_ceo_ptu_tao_qian_s5	faction_ceo_manager	3k_main_ceo_category_factional_liu_bei	1	0	0	0		false	0	false	false	common	true	false	true	faction_equipment	0
ironic_ceo_ptu_liu_biao_s1	faction_ceo_manager	3k_main_ceo_category_factional_liu_bei	1	0	0	0		false	0	false	false	common	true	false	true	faction_equipment	0
ironic_ceo_ptu_liu_biao_s2	faction_ceo_manager	3k_main_ceo_category_factional_liu_bei	1	0	0	0		false	0	false	false	common	true	false	true	faction_equipment	0
ironic_ceo_ptu_liu_biao_s3	faction_ceo_manager	3k_main_ceo_category_factional_liu_bei	1	0	0	0		false	0	false	false	common	true	false	true	faction_equipment	0
ironic_ceo_ptu_liu_biao_s4	faction_ceo_manager	3k_main_ceo_category_factional_liu_bei	1	0	0	0		false	0	false	false	common	true	false	true	faction_equipment	0
