key	exists_in_location	category	priority	turns_to_expire	point_change_per_turn_if_inactive	point_change_per_turn_while_active	provides_scripted_permissions_on_spawn	can_be_looted_post_battle	inheritance_chance	can_be_traded_in_diplomacy	can_be_stolen	rarity	can_be_unequipped	can_be_transferred_if_equipped	cannot_reequip_until_next_round_if_unequipped	equipped_in_location	point_change_per_turn_while_equipped
#ceos_tables;0;ceo_db/ceos_tables/liu_yu																	
3k_main_ceo_liu_yu_han_capital_changan	faction_ceo_manager	3k_main_ceo_category_factional_liu_yu	1	0	0	0		false	0	false	false	common	true	false	true	faction_equipment	0
3k_main_ceo_liu_yu_han_capital_luoyang	faction_ceo_manager	3k_main_ceo_category_factional_liu_yu	1	0	0	0		false	0	false	false	common	true	false	true	faction_equipment	0
3k_main_ceo_liu_yu_han_capital_penchang	faction_ceo_manager	3k_main_ceo_category_factional_liu_yu	1	0	0	0		false	0	false	false	common	true	false	true	faction_equipment	0
3k_main_ceo_liu_yu_han_capital_weijun	faction_ceo_manager	3k_main_ceo_category_factional_liu_yu	1	0	0	0		false	0	false	false	common	true	false	true	faction_equipment	0
3k_main_ceo_liu_yu_han_capital_yingchuan	faction_ceo_manager	3k_main_ceo_category_factional_liu_yu	1	0	0	0		false	0	false	false	common	true	false	true	faction_equipment	0
3k_main_ceo_liu_yu_han_character_liu_he	faction_ceo_manager	3k_main_ceo_category_factional_liu_yu	1	0	0	0		false	0	false	false	common	true	false	true	faction_equipment	0
3k_main_ceo_liu_yu_han_character_liu_xie	faction_ceo_manager	3k_main_ceo_category_factional_liu_yu	1	0	0	0		false	0	false	false	common	true	false	true	faction_equipment	0
3k_main_ceo_liu_yu_han_character_liu_yu	faction_ceo_manager	3k_main_ceo_category_factional_liu_yu	1	0	0	0		false	0	false	false	common	true	false	true	faction_equipment	0
3k_main_ceo_liu_yu_han_character_tian_chou	faction_ceo_manager	3k_main_ceo_category_factional_liu_yu	1	0	0	0		false	0	false	false	common	true	false	true	faction_equipment	0
3k_main_ceo_liu_yu_han_character_wei_you	faction_ceo_manager	3k_main_ceo_category_factional_liu_yu	1	0	0	0		false	0	false	false	common	true	false	true	faction_equipment	0
3k_main_ceo_liu_yu_han_character_xianyu_fu	faction_ceo_manager	3k_main_ceo_category_factional_liu_yu	1	0	0	0		false	0	false	false	common	true	false	true	faction_equipment	0
3k_main_ceo_liu_yu_han_character_xianyu_yin	faction_ceo_manager	3k_main_ceo_category_factional_liu_yu	1	0	0	0		false	0	false	false	common	true	false	true	faction_equipment	0
3k_main_ceo_liu_yu_han_character_yan_rou	faction_ceo_manager	3k_main_ceo_category_factional_liu_yu	1	0	0	0		false	0	false	false	common	true	false	true	faction_equipment	0
3k_main_ceo_liu_yu_tribal_character_agui	faction_ceo_manager	3k_main_ceo_category_factional_liu_yu	1	0	0	0		false	0	false	false	common	true	false	true	faction_equipment	0
3k_main_ceo_liu_yu_tribal_character_dou_mao	faction_ceo_manager	3k_main_ceo_category_factional_liu_yu	1	0	0	0		false	0	false	false	common	true	false	true	faction_equipment	0
3k_main_ceo_liu_yu_tribal_character_fan_chou	faction_ceo_manager	3k_main_ceo_category_factional_liu_yu	1	0	0	0		false	0	false	false	common	true	false	true	faction_equipment	0
3k_main_ceo_liu_yu_tribal_character_guo_si	faction_ceo_manager	3k_main_ceo_category_factional_liu_yu	1	0	0	0		false	0	false	false	common	true	false	true	faction_equipment	0
3k_main_ceo_liu_yu_tribal_character_han_sui	faction_ceo_manager	3k_main_ceo_category_factional_liu_yu	1	0	0	0		false	0	false	false	common	true	false	true	faction_equipment	0
3k_main_ceo_liu_yu_tribal_character_huchuquan	faction_ceo_manager	3k_main_ceo_category_factional_liu_yu	1	0	0	0		false	0	false	false	common	true	false	true	faction_equipment	0
3k_main_ceo_liu_yu_tribal_character_kuitou	faction_ceo_manager	3k_main_ceo_category_factional_liu_yu	1	0	0	0		false	0	false	false	common	true	false	true	faction_equipment	0
3k_main_ceo_liu_yu_tribal_character_li_jue	faction_ceo_manager	3k_main_ceo_category_factional_liu_yu	1	0	0	0		false	0	false	false	common	true	false	true	faction_equipment	0
3k_main_ceo_liu_yu_tribal_character_liu_bao	faction_ceo_manager	3k_main_ceo_category_factional_liu_yu	1	0	0	0		false	0	false	false	common	true	false	true	faction_equipment	0
3k_main_ceo_liu_yu_tribal_character_ma_chao	faction_ceo_manager	3k_main_ceo_category_factional_liu_yu	1	0	0	0		false	0	false	false	common	true	false	true	faction_equipment	0
3k_main_ceo_liu_yu_tribal_character_ma_teng	faction_ceo_manager	3k_main_ceo_category_factional_liu_yu	1	0	0	0		false	0	false	false	common	true	false	true	faction_equipment	0
3k_main_ceo_liu_yu_tribal_character_qiang_duan	faction_ceo_manager	3k_main_ceo_category_factional_liu_yu	1	0	0	0		false	0	false	false	common	true	false	true	faction_equipment	0
3k_main_ceo_liu_yu_tribal_character_qianman	faction_ceo_manager	3k_main_ceo_category_factional_liu_yu	1	0	0	0		false	0	false	false	common	true	false	true	faction_equipment	0
3k_main_ceo_liu_yu_tribal_character_qubei	faction_ceo_manager	3k_main_ceo_category_factional_liu_yu	1	0	0	0		false	0	false	false	common	true	false	true	faction_equipment	0
3k_main_ceo_liu_yu_tribal_character_recruit_nanlou	faction_ceo_manager	3k_main_ceo_category_factional_liu_yu	1	0	0	0		false	0	false	false	common	true	false	true	faction_equipment	0
3k_main_ceo_liu_yu_tribal_character_recruit_qiulijiu	faction_ceo_manager	3k_main_ceo_category_factional_liu_yu	1	0	0	0		false	0	false	false	common	true	false	true	faction_equipment	0
3k_main_ceo_liu_yu_tribal_character_recruit_supuyuan	faction_ceo_manager	3k_main_ceo_category_factional_liu_yu	1	0	0	0		false	0	false	false	common	true	false	true	faction_equipment	0
3k_main_ceo_liu_yu_tribal_character_recruit_tadun	faction_ceo_manager	3k_main_ceo_category_factional_liu_yu	1	0	0	0		false	0	false	false	common	true	false	true	faction_equipment	0
3k_main_ceo_liu_yu_tribal_character_recruit_wuyan	faction_ceo_manager	3k_main_ceo_category_factional_liu_yu	1	0	0	0		false	0	false	false	common	true	false	true	faction_equipment	0
3k_main_ceo_liu_yu_tribal_character_song_jian	faction_ceo_manager	3k_main_ceo_category_factional_liu_yu	1	0	0	0		false	0	false	false	common	true	false	true	faction_equipment	0
3k_main_ceo_liu_yu_tribal_character_tufa_pigu	faction_ceo_manager	3k_main_ceo_category_factional_liu_yu	1	0	0	0		false	0	false	false	common	true	false	true	faction_equipment	0
3k_main_ceo_liu_yu_tribal_character_tuoba_jiefan	faction_ceo_manager	3k_main_ceo_category_factional_liu_yu	1	0	0	0		false	0	false	false	common	true	false	true	faction_equipment	0
3k_main_ceo_liu_yu_tribal_character_tuoba_liwei	faction_ceo_manager	3k_main_ceo_category_factional_liu_yu	1	0	0	0		false	0	false	false	common	true	false	true	faction_equipment	0
3k_main_ceo_liu_yu_tribal_character_yang_qianwan	faction_ceo_manager	3k_main_ceo_category_factional_liu_yu	1	0	0	0		false	0	false	false	common	true	false	true	faction_equipment	0
3k_main_ceo_liu_yu_tribal_character_yufuluo	faction_ceo_manager	3k_main_ceo_category_factional_liu_yu	1	0	0	0		false	0	false	false	common	true	false	true	faction_equipment	0
3k_main_ceo_liu_yu_tribal_character_zhang_ji	faction_ceo_manager	3k_main_ceo_category_factional_liu_yu	1	0	0	0		false	0	false	false	common	true	false	true	faction_equipment	0
3k_main_ceo_liu_yu_tribal_region_canluan	faction_ceo_manager	3k_main_ceo_category_factional_liu_yu	1	0	0	0		false	0	false	false	common	true	false	true	faction_equipment	0
3k_main_ceo_liu_yu_tribal_region_daijun_horse	faction_ceo_manager	3k_main_ceo_category_factional_liu_yu	1	0	0	0		false	0	false	false	common	true	false	true	faction_equipment	0
3k_main_ceo_liu_yu_tribal_region_guangyuan_iron	faction_ceo_manager	3k_main_ceo_category_factional_liu_yu	1	0	0	0		false	0	false	false	common	true	false	true	faction_equipment	0
3k_main_ceo_liu_yu_tribal_region_guzang	faction_ceo_manager	3k_main_ceo_category_factional_liu_yu	1	0	0	0		false	0	false	false	common	true	false	true	faction_equipment	0
3k_main_ceo_liu_yu_tribal_region_hanchang	faction_ceo_manager	3k_main_ceo_category_factional_liu_yu	1	0	0	0		false	0	false	false	common	true	false	true	faction_equipment	0
3k_main_ceo_liu_yu_tribal_region_hyunto_resource	faction_ceo_manager	3k_main_ceo_category_factional_liu_yu	1	0	0	0		false	0	false	false	common	true	false	true	faction_equipment	0
3k_main_ceo_liu_yu_tribal_region_jincheng	faction_ceo_manager	3k_main_ceo_category_factional_liu_yu	1	0	0	0		false	0	false	false	common	true	false	true	faction_equipment	0
3k_main_ceo_liu_yu_tribal_region_liaodong_xuantu	faction_ceo_manager	3k_main_ceo_category_factional_liu_yu	1	0	0	0		false	0	false	false	common	true	false	true	faction_equipment	0
3k_main_ceo_liu_yu_tribal_region_liaoxi_capital	faction_ceo_manager	3k_main_ceo_category_factional_liu_yu	1	0	0	0		false	0	false	false	common	true	false	true	faction_equipment	0
3k_main_ceo_liu_yu_tribal_region_liaoxi_tool	faction_ceo_manager	3k_main_ceo_category_factional_liu_yu	1	0	0	0		false	0	false	false	common	true	false	true	faction_equipment	0
3k_main_ceo_liu_yu_tribal_region_lingzhou	faction_ceo_manager	3k_main_ceo_category_factional_liu_yu	1	0	0	0		false	0	false	false	common	true	false	true	faction_equipment	0
3k_main_ceo_liu_yu_tribal_region_nanzheng	faction_ceo_manager	3k_main_ceo_category_factional_liu_yu	1	0	0	0		false	0	false	false	common	true	false	true	faction_equipment	0
3k_main_ceo_liu_yu_tribal_region_sanshui	faction_ceo_manager	3k_main_ceo_category_factional_liu_yu	1	0	0	0		false	0	false	false	common	true	false	true	faction_equipment	0
3k_main_ceo_liu_yu_tribal_region_shanggui	faction_ceo_manager	3k_main_ceo_category_factional_liu_yu	1	0	0	0		false	0	false	false	common	true	false	true	faction_equipment	0
3k_main_ceo_liu_yu_tribal_region_sheyan	faction_ceo_manager	3k_main_ceo_category_factional_liu_yu	1	0	0	0		false	0	false	false	common	true	false	true	faction_equipment	0
3k_main_ceo_liu_yu_tribal_region_shuofang_captial	faction_ceo_manager	3k_main_ceo_category_factional_liu_yu	1	0	0	0		false	0	false	false	common	true	false	true	faction_equipment	0
3k_main_ceo_liu_yu_tribal_region_shuofang_horse_tamer	faction_ceo_manager	3k_main_ceo_category_factional_liu_yu	1	0	0	0		false	0	false	false	common	true	false	true	faction_equipment	0
3k_main_ceo_liu_yu_tribal_region_shuofang_horses	faction_ceo_manager	3k_main_ceo_category_factional_liu_yu	1	0	0	0		false	0	false	false	common	true	false	true	faction_equipment	0
3k_main_ceo_liu_yu_tribal_region_tianshui	faction_ceo_manager	3k_main_ceo_category_factional_liu_yu	1	0	0	0		false	0	false	false	common	true	false	true	faction_equipment	0
3k_main_ceo_liu_yu_tribal_region_wuyuan_capital	faction_ceo_manager	3k_main_ceo_category_factional_liu_yu	1	0	0	0		false	0	false	false	common	true	false	true	faction_equipment	0
3k_main_ceo_liu_yu_tribal_region_wuyuan_farm	faction_ceo_manager	3k_main_ceo_category_factional_liu_yu	1	0	0	0		false	0	false	false	common	true	false	true	faction_equipment	0
3k_main_ceo_liu_yu_tribal_region_xiabian	faction_ceo_manager	3k_main_ceo_category_factional_liu_yu	1	0	0	0		false	0	false	false	common	true	false	true	faction_equipment	0
3k_main_ceo_liu_yu_tribal_region_xihe_capital	faction_ceo_manager	3k_main_ceo_category_factional_liu_yu	1	0	0	0		false	0	false	false	common	true	false	true	faction_equipment	0
3k_main_ceo_liu_yu_tribal_region_xihe_fishing_port	faction_ceo_manager	3k_main_ceo_category_factional_liu_yu	1	0	0	0		false	0	false	false	common	true	false	true	faction_equipment	0
