key	exists_in_location	category	priority	turns_to_expire	point_change_per_turn_if_inactive	point_change_per_turn_while_active	provides_scripted_permissions_on_spawn	can_be_looted_post_battle	inheritance_chance	can_be_traded_in_diplomacy	can_be_stolen	rarity	can_be_unequipped	can_be_transferred_if_equipped	cannot_reequip_until_next_round_if_unequipped	equipped_in_location	point_change_per_turn_while_equipped
#ceos_tables;0;ceo_db/ceos_tables/lu_bu																	
3k_dlc05_ceo_factional_warrior_defeated_cao_cao	faction_ceo_manager	3k_dlc05_ceo_category_factional_lu_bu	1	0	0	0		false	0	false	false	common	true	false	false	faction_equipment	0
3k_dlc05_ceo_factional_warrior_defeated_chen_gong	faction_ceo_manager	3k_dlc05_ceo_category_factional_lu_bu	1	0	0	0		false	0	false	false	common	true	false	false	faction_equipment	0
3k_dlc05_ceo_factional_warrior_defeated_dian_wei	faction_ceo_manager	3k_dlc05_ceo_category_factional_lu_bu	1	0	0	0		false	0	false	false	common	true	false	false	faction_equipment	0
3k_dlc05_ceo_factional_warrior_defeated_diaochan	faction_ceo_manager	3k_dlc05_ceo_category_factional_lu_bu	1	0	0	0		false	0	false	false	common	true	false	false	faction_equipment	0
3k_dlc05_ceo_factional_warrior_defeated_ding_yuan	faction_ceo_manager	3k_dlc05_ceo_category_factional_lu_bu	1	0	0	0		false	0	false	false	common	true	false	false	faction_equipment	0
3k_dlc05_ceo_factional_warrior_defeated_dong_zhuo	faction_ceo_manager	3k_dlc05_ceo_category_factional_lu_bu	1	0	0	0		false	0	false	false	common	true	false	false	faction_equipment	0
3k_dlc05_ceo_factional_warrior_defeated_gan_ning	faction_ceo_manager	3k_dlc05_ceo_category_factional_lu_bu	1	0	0	0		false	0	false	false	common	true	false	false	faction_equipment	0
3k_dlc05_ceo_factional_warrior_defeated_gao_shun	faction_ceo_manager	3k_dlc05_ceo_category_factional_lu_bu	1	0	0	0		false	0	false	false	common	true	false	false	faction_equipment	0
3k_dlc05_ceo_factional_warrior_defeated_gong_du	faction_ceo_manager	3k_dlc05_ceo_category_factional_lu_bu	1	0	0	0		false	0	false	false	common	true	false	false	faction_equipment	0
3k_dlc05_ceo_factional_warrior_defeated_gongsun_du	faction_ceo_manager	3k_dlc05_ceo_category_factional_lu_bu	1	0	0	0		false	0	false	false	common	true	false	false	faction_equipment	0
3k_dlc05_ceo_factional_warrior_defeated_gongsun_zan	faction_ceo_manager	3k_dlc05_ceo_category_factional_lu_bu	1	0	0	0		false	0	false	false	common	true	false	false	faction_equipment	0
3k_dlc05_ceo_factional_warrior_defeated_guan_yu	faction_ceo_manager	3k_dlc05_ceo_category_factional_lu_bu	1	0	0	0		false	0	false	false	common	true	false	false	faction_equipment	0
3k_dlc05_ceo_factional_warrior_defeated_guo_jia	faction_ceo_manager	3k_dlc05_ceo_category_factional_lu_bu	1	0	0	0		false	0	false	false	common	true	false	false	faction_equipment	0
3k_dlc05_ceo_factional_warrior_defeated_guo_si	faction_ceo_manager	3k_dlc05_ceo_category_factional_lu_bu	1	0	0	0		false	0	false	false	common	true	false	false	faction_equipment	0
3k_dlc05_ceo_factional_warrior_defeated_han_sui	faction_ceo_manager	3k_dlc05_ceo_category_factional_lu_bu	1	0	0	0		false	0	false	false	common	true	false	false	faction_equipment	0
3k_dlc05_ceo_factional_warrior_defeated_he_yi	faction_ceo_manager	3k_dlc05_ceo_category_factional_lu_bu	1	0	0	0		false	0	false	false	common	true	false	false	faction_equipment	0
3k_dlc05_ceo_factional_warrior_defeated_huang_gai	faction_ceo_manager	3k_dlc05_ceo_category_factional_lu_bu	1	0	0	0		false	0	false	false	common	true	false	false	faction_equipment	0
3k_dlc05_ceo_factional_warrior_defeated_huang_shao	faction_ceo_manager	3k_dlc05_ceo_category_factional_lu_bu	1	0	0	0		false	0	false	false	common	true	false	false	faction_equipment	0
3k_dlc05_ceo_factional_warrior_defeated_huang_zhong	faction_ceo_manager	3k_dlc05_ceo_category_factional_lu_bu	1	0	0	0		false	0	false	false	common	true	false	false	faction_equipment	0
3k_dlc05_ceo_factional_warrior_defeated_jia_xu	faction_ceo_manager	3k_dlc05_ceo_category_factional_lu_bu	1	0	0	0		false	0	false	false	common	true	false	false	faction_equipment	0
3k_dlc05_ceo_factional_warrior_defeated_kong_rong	faction_ceo_manager	3k_dlc05_ceo_category_factional_lu_bu	1	0	0	0		false	0	false	false	common	true	false	false	faction_equipment	0
3k_dlc05_ceo_factional_warrior_defeated_li_jue	faction_ceo_manager	3k_dlc05_ceo_category_factional_lu_bu	1	0	0	0		false	0	false	false	common	true	false	false	faction_equipment	0
3k_dlc05_ceo_factional_warrior_defeated_liu_bei	faction_ceo_manager	3k_dlc05_ceo_category_factional_lu_bu	1	0	0	0		false	0	false	false	common	true	false	false	faction_equipment	0
3k_dlc05_ceo_factional_warrior_defeated_liu_biao	faction_ceo_manager	3k_dlc05_ceo_category_factional_lu_bu	1	0	0	0		false	0	false	false	common	true	false	false	faction_equipment	0
3k_dlc05_ceo_factional_warrior_defeated_liu_pi	faction_ceo_manager	3k_dlc05_ceo_category_factional_lu_bu	1	0	0	0		false	0	false	false	common	true	false	false	faction_equipment	0
3k_dlc05_ceo_factional_warrior_defeated_ma_chao	faction_ceo_manager	3k_dlc05_ceo_category_factional_lu_bu	1	0	0	0		false	0	false	false	common	true	false	false	faction_equipment	0
3k_dlc05_ceo_factional_warrior_defeated_ma_teng	faction_ceo_manager	3k_dlc05_ceo_category_factional_lu_bu	1	0	0	0		false	0	false	false	common	true	false	false	faction_equipment	0
3k_dlc05_ceo_factional_warrior_defeated_pang_tong	faction_ceo_manager	3k_dlc05_ceo_category_factional_lu_bu	1	0	0	0		false	0	false	false	common	true	false	false	faction_equipment	0
3k_dlc05_ceo_factional_warrior_defeated_sima_yi	faction_ceo_manager	3k_dlc05_ceo_category_factional_lu_bu	1	0	0	0		false	0	false	false	common	true	false	false	faction_equipment	0
3k_dlc05_ceo_factional_warrior_defeated_song_jian	faction_ceo_manager	3k_dlc05_ceo_category_factional_lu_bu	1	0	0	0		false	0	false	false	common	true	false	false	faction_equipment	0
3k_dlc05_ceo_factional_warrior_defeated_sun_ce	faction_ceo_manager	3k_dlc05_ceo_category_factional_lu_bu	1	0	0	0		false	0	false	false	common	true	false	false	faction_equipment	0
3k_dlc05_ceo_factional_warrior_defeated_sun_quan	faction_ceo_manager	3k_dlc05_ceo_category_factional_lu_bu	1	0	0	0		false	0	false	false	common	true	false	false	faction_equipment	0
3k_dlc05_ceo_factional_warrior_defeated_sun_ren	faction_ceo_manager	3k_dlc05_ceo_category_factional_lu_bu	1	0	0	0		false	0	false	false	common	true	false	false	faction_equipment	0
3k_dlc05_ceo_factional_warrior_defeated_taishi_ci	faction_ceo_manager	3k_dlc05_ceo_category_factional_lu_bu	1	0	0	0		false	0	false	false	common	true	false	false	faction_equipment	0
3k_dlc05_ceo_factional_warrior_defeated_wu_huan	faction_ceo_manager	3k_dlc05_ceo_category_factional_lu_bu	1	0	0	0		false	0	false	false	common	true	false	false	faction_equipment	0
3k_dlc05_ceo_factional_warrior_defeated_xiahou_dun	faction_ceo_manager	3k_dlc05_ceo_category_factional_lu_bu	1	0	0	0		false	0	false	false	common	true	false	false	faction_equipment	0
3k_dlc05_ceo_factional_warrior_defeated_xiahou_yuan	faction_ceo_manager	3k_dlc05_ceo_category_factional_lu_bu	1	0	0	0		false	0	false	false	common	true	false	false	faction_equipment	0
3k_dlc05_ceo_factional_warrior_defeated_xu_chu	faction_ceo_manager	3k_dlc05_ceo_category_factional_lu_bu	1	0	0	0		false	0	false	false	common	true	false	false	faction_equipment	0
3k_dlc05_ceo_factional_warrior_defeated_xu_huang	faction_ceo_manager	3k_dlc05_ceo_category_factional_lu_bu	1	0	0	0		false	0	false	false	common	true	false	false	faction_equipment	0
3k_dlc05_ceo_factional_warrior_defeated_yan_baihu	faction_ceo_manager	3k_dlc05_ceo_category_factional_lu_bu	1	0	0	0		false	0	false	false	common	true	false	false	faction_equipment	0
3k_dlc05_ceo_factional_warrior_defeated_yu_jin	faction_ceo_manager	3k_dlc05_ceo_category_factional_lu_bu	1	0	0	0		false	0	false	false	common	true	false	false	faction_equipment	0
3k_dlc05_ceo_factional_warrior_defeated_yuan_shang	faction_ceo_manager	3k_dlc05_ceo_category_factional_lu_bu	1	0	0	0		false	0	false	false	common	true	false	false	faction_equipment	0
3k_dlc05_ceo_factional_warrior_defeated_yuan_shao	faction_ceo_manager	3k_dlc05_ceo_category_factional_lu_bu	1	0	0	0		false	0	false	false	common	true	false	false	faction_equipment	0
3k_dlc05_ceo_factional_warrior_defeated_yuan_shu	faction_ceo_manager	3k_dlc05_ceo_category_factional_lu_bu	1	0	0	0		false	0	false	false	common	true	false	false	faction_equipment	0
3k_dlc05_ceo_factional_warrior_defeated_yuan_tan	faction_ceo_manager	3k_dlc05_ceo_category_factional_lu_bu	1	0	0	0		false	0	false	false	common	true	false	false	faction_equipment	0
3k_dlc05_ceo_factional_warrior_defeated_yuan_yao	faction_ceo_manager	3k_dlc05_ceo_category_factional_lu_bu	1	0	0	0		false	0	false	false	common	true	false	false	faction_equipment	0
3k_dlc05_ceo_factional_warrior_defeated_yue_jin	faction_ceo_manager	3k_dlc05_ceo_category_factional_lu_bu	1	0	0	0		false	0	false	false	common	true	false	false	faction_equipment	0
3k_dlc05_ceo_factional_warrior_defeated_zhang_fei	faction_ceo_manager	3k_dlc05_ceo_category_factional_lu_bu	1	0	0	0		false	0	false	false	common	true	false	false	faction_equipment	0
3k_dlc05_ceo_factional_warrior_defeated_zhang_liao	faction_ceo_manager	3k_dlc05_ceo_category_factional_lu_bu	1	0	0	0		false	0	false	false	common	true	false	false	faction_equipment	0
3k_dlc05_ceo_factional_warrior_defeated_zhang_yan	faction_ceo_manager	3k_dlc05_ceo_category_factional_lu_bu	1	0	0	0		false	0	false	false	common	true	false	false	faction_equipment	0
3k_dlc05_ceo_factional_warrior_defeated_zhange_he	faction_ceo_manager	3k_dlc05_ceo_category_factional_lu_bu	1	0	0	0		false	0	false	false	common	true	false	false	faction_equipment	0
3k_dlc05_ceo_factional_warrior_defeated_zhao_yun	faction_ceo_manager	3k_dlc05_ceo_category_factional_lu_bu	1	0	0	0		false	0	false	false	common	true	false	false	faction_equipment	0
3k_dlc05_ceo_factional_warrior_defeated_zheng_jiang	faction_ceo_manager	3k_dlc05_ceo_category_factional_lu_bu	1	0	0	0		false	0	false	false	common	true	false	false	faction_equipment	0
3k_dlc05_ceo_factional_warrior_defeated_zhou_tai	faction_ceo_manager	3k_dlc05_ceo_category_factional_lu_bu	1	0	0	0		false	0	false	false	common	true	false	false	faction_equipment	0
3k_dlc05_ceo_factional_warrior_defeated_zhou_yu	faction_ceo_manager	3k_dlc05_ceo_category_factional_lu_bu	1	0	0	0		false	0	false	false	common	true	false	false	faction_equipment	0
3k_dlc05_ceo_factional_warrior_defeated_zhuge_liang	faction_ceo_manager	3k_dlc05_ceo_category_factional_lu_bu	1	0	0	0		false	0	false	false	common	true	false	false	faction_equipment	0
3k_dlc05_ceo_factional_warrior_defeated_tuoba_jiefan	faction_ceo_manager	3k_dlc05_ceo_category_factional_lu_bu	1	0	0	0		false	0	false	false	common	true	false	false	faction_equipment	0
3k_dlc05_ceo_factional_warrior_defeated_tadun	faction_ceo_manager	3k_dlc05_ceo_category_factional_lu_bu	1	0	0	0		false	0	false	false	common	true	false	false	faction_equipment	0
3k_dlc05_ceo_factional_warrior_defeated_kuitou	faction_ceo_manager	3k_dlc05_ceo_category_factional_lu_bu	1	0	0	0		false	0	false	false	common	true	false	false	faction_equipment	0
3k_dlc05_ceo_factional_warrior_defeated_dou_mao	faction_ceo_manager	3k_dlc05_ceo_category_factional_lu_bu	1	0	0	0		false	0	false	false	common	true	false	false	faction_equipment	0
3k_dlc05_ceo_factional_warrior_defeated_yufuluo	faction_ceo_manager	3k_dlc05_ceo_category_factional_lu_bu	1	0	0	0		false	0	false	false	common	true	false	false	faction_equipment	0
3k_dlc05_ceo_factional_warrior_defeated_cao_chun	faction_ceo_manager	3k_dlc05_ceo_category_factional_lu_bu	1	0	0	0		false	0	false	false	common	true	false	false	faction_equipment	0
3k_dlc05_ceo_factional_warrior_defeated_cao_ren	faction_ceo_manager	3k_dlc05_ceo_category_factional_lu_bu	1	0	0	0		false	0	false	false	common	true	false	false	faction_equipment	0
3k_dlc05_ceo_factional_warrior_defeated_yang_feng	faction_ceo_manager	3k_dlc05_ceo_category_factional_lu_bu	1	0	0	0		false	0	false	false	common	true	false	false	faction_equipment	0
3k_dlc05_ceo_factional_warrior_defeated_ze_rong	faction_ceo_manager	3k_dlc05_ceo_category_factional_lu_bu	1	0	0	0		false	0	false	false	common	true	false	false	faction_equipment	0
3k_dlc05_ceo_factional_warrior_defeated_wu_jing	faction_ceo_manager	3k_dlc05_ceo_category_factional_lu_bu	1	0	0	0		false	0	false	false	common	true	false	false	faction_equipment	0
