key	exists_in_location	category	priority	turns_to_expire	point_change_per_turn_if_inactive	point_change_per_turn_while_active	provides_scripted_permissions_on_spawn	can_be_looted_post_battle	inheritance_chance	can_be_traded_in_diplomacy	can_be_stolen	rarity	can_be_unequipped	can_be_transferred_if_equipped	cannot_reequip_until_next_round_if_unequipped	equipped_in_location	point_change_per_turn_while_equipped
#ceos_tables;0;ceo_db/ceos_tables/sun_ce																	
3k_dlc05_ceo_sun_ce_ambition_achieve_artery_of_the_world	faction_ceo_manager	3k_dlc05_ceo_category_factional_sun_ce	1	0	0	0		false	0	false	false	common	true	false	true	faction_equipment	0
3k_dlc05_ceo_sun_ce_ambition_achieve_defeat_huang_zu	faction_ceo_manager	3k_dlc05_ceo_category_factional_sun_ce	1	0	0	0		false	0	false	false	common	true	false	true	faction_equipment	0
3k_dlc05_ceo_sun_ce_ambition_achieve_defeat_the_white_tiger	faction_ceo_manager	3k_dlc05_ceo_category_factional_sun_ce	1	0	0	0		false	0	false	false	common	true	false	true	faction_equipment	0
3k_dlc05_ceo_sun_ce_ambition_achieve_independence	faction_ceo_manager	3k_dlc05_ceo_category_factional_sun_ce	1	0	0	0		false	0	false	false	common	true	false	true	faction_equipment	0
3k_dlc05_ceo_sun_ce_ambition_achieve_new_centrum	faction_ceo_manager	3k_dlc05_ceo_category_factional_sun_ce	1	0	0	0		false	0	false	false	common	true	false	true	faction_equipment	0
3k_dlc05_ceo_sun_ce_ambition_achieve_sun_familiy_rises_again	faction_ceo_manager	3k_dlc05_ceo_category_factional_sun_ce	1	0	0	0		false	0	false	false	common	true	false	true	faction_equipment	0
3k_dlc05_ceo_sun_ce_ambition_achieve_tiny_conqueror	faction_ceo_manager	3k_dlc05_ceo_category_factional_sun_ce	1	0	0	0		false	0	false	false	common	true	false	true	faction_equipment	0
3k_dlc05_ceo_sun_ce_ambition_achieve_unbeatable	faction_ceo_manager	3k_dlc05_ceo_category_factional_sun_ce	1	0	0	0		false	0	false	false	common	true	false	true	faction_equipment	0
3k_dlc05_ceo_sun_ce_ambition_achieve_wolf_cub_roars	faction_ceo_manager	3k_dlc05_ceo_category_factional_sun_ce	1	0	0	0		false	0	false	false	common	true	false	true	faction_equipment	0
3k_dlc05_ceo_sun_ce_ambition_recruit_female_earth_wood	faction_ceo_manager	3k_dlc05_ceo_category_factional_sun_ce	1	0	0	0		false	0	false	false	common	true	false	true	faction_equipment	0
3k_dlc05_ceo_sun_ce_ambition_recruit_female_metal_fire	faction_ceo_manager	3k_dlc05_ceo_category_factional_sun_ce	1	0	0	0		false	0	false	false	common	true	false	true	faction_equipment	0
3k_dlc05_ceo_sun_ce_ambition_recruit_grandmasters_earth	faction_ceo_manager	3k_dlc05_ceo_category_factional_sun_ce	1	0	0	0		false	0	false	false	common	true	false	true	faction_equipment	0
3k_dlc05_ceo_sun_ce_ambition_recruit_grandmasters_fire	faction_ceo_manager	3k_dlc05_ceo_category_factional_sun_ce	1	0	0	0		false	0	false	false	common	true	false	true	faction_equipment	0
3k_dlc05_ceo_sun_ce_ambition_recruit_grandmasters_metal	faction_ceo_manager	3k_dlc05_ceo_category_factional_sun_ce	1	0	0	0		false	0	false	false	common	true	false	true	faction_equipment	0
3k_dlc05_ceo_sun_ce_ambition_recruit_grandmasters_water	faction_ceo_manager	3k_dlc05_ceo_category_factional_sun_ce	1	0	0	0		false	0	false	false	common	true	false	true	faction_equipment	0
3k_dlc05_ceo_sun_ce_ambition_recruit_grandmasters_wood	faction_ceo_manager	3k_dlc05_ceo_category_factional_sun_ce	1	0	0	0		false	0	false	false	common	true	false	true	faction_equipment	0
3k_dlc05_ceo_sun_ce_ambition_recruit_high_level_lady_sun	faction_ceo_manager	3k_dlc05_ceo_category_factional_sun_ce	1	0	0	0		false	0	false	false	common	true	false	true	faction_equipment	0
3k_dlc05_ceo_sun_ce_ambition_recruit_high_level_sun_ce	faction_ceo_manager	3k_dlc05_ceo_category_factional_sun_ce	1	0	0	0		false	0	false	false	common	true	false	true	faction_equipment	0
3k_dlc05_ceo_sun_ce_ambition_recruit_high_level_sun_quan	faction_ceo_manager	3k_dlc05_ceo_category_factional_sun_ce	1	0	0	0		false	0	false	false	common	true	false	true	faction_equipment	0
3k_dlc05_ceo_sun_ce_ambition_recruit_high_level_zhou_yu	faction_ceo_manager	3k_dlc05_ceo_category_factional_sun_ce	1	0	0	0		false	0	false	false	common	true	false	true	faction_equipment	0
3k_dlc05_ceo_sun_ce_ambition_recruit_official_earth	faction_ceo_manager	3k_dlc05_ceo_category_factional_sun_ce	1	0	0	0		false	0	false	false	common	true	false	true	faction_equipment	0
