key	text	tooltip
#Loc;1;text/db/assignments/ironic_assignments.loc		
ui_character_assignments_localised_title_ironic_assignment_unlock_building_upkeep_boost	Military Labor	false
ui_character_assignments_localised_description_ironic_assignment_unlock_building_upkeep_boost	By directing soldiers to public works project, your general can make use of many idle hands.	false
ui_character_assignments_localised_title_ironic_effect_assignment_unlock_family_estate_boost	Clan Stewardship	false
ui_character_assignments_localised_description_ironic_effect_assignment_unlock_family_estate_boost	Direct a trusted aide to take care of your estate's finances, and open the yields of your holdings for your war efforts.	false
ui_character_assignments_localised_title_ironic_effect_assignment_unlock_lady_dong_peishan	Hold a Census	false
ui_character_assignments_localised_description_ironic_effect_assignment_unlock_lady_dong_peishan	Your retainer will travel the commandery, and take stock of the households and families, to ensure correct records can be maintained.	false
ui_character_assignments_localised_title_ironic_effect_assignment_unlock_lady_yan	Conduct Schooling	false
ui_character_assignments_localised_description_ironic_effect_assignment_unlock_lady_yan	By having a wizened and well-learned tutor look after the youths, you can help nurture your nation's future.	false
ui_character_assignments_localised_title_ironic_effect_assignment_unlock_lady_zou	Spousal Support	false
ui_character_assignments_localised_description_ironic_effect_assignment_unlock_lady_zou	Birds flying in the sky as one, branches growing in the ground as one.	false
ui_character_assignments_localised_title_ironic_effect_assignment_unlock_standard_child_xp	Focused Nurturing	false
ui_character_assignments_localised_description_ironic_effect_assignment_unlock_standard_child_xp	Jades require polishing to become gems, and parents are responsible for their children's education.	false
ui_character_assignments_localised_title_ironic_effect_assignment_boost_faction_support	Persuade the Gentry	false
ui_character_assignments_localised_description_ironic_effect_assignment_boost_faction_support	By having your advisor schmooze and woo the local influential clans and elders, the people of the region will come to quickly accept your command.	false
ui_character_assignments_localised_title_ironic_effect_assignment_boost_population_growth	Rehabilitate Criminals	false
ui_character_assignments_localised_description_ironic_effect_assignment_boost_population_growth	Have your officer issue a general pardon, and accept local banditry, outlaws, refugees and beggars into your cities, to be put to work.	false
ui_character_assignments_localised_title_ironic_effect_assignment_reduce_population_growth	Migration Campaign	false
ui_character_assignments_localised_description_ironic_effect_assignment_reduce_population_growth	Your subordinate will encourage those households of a neighboring region to pack up their belongings and migrate commanderies, promising food and work to those willing, and showing a drawn sword to those less willing.	false
ui_character_assignments_localised_title_3k_dlc04_assignment_lu_zhi_teacher_global	Teaching Assignment	false
ui_character_assignments_localised_description_3k_dlc04_assignment_lu_zhi_teacher_global	Sent out to the country, your attendant will teach your officers, giving them increased experience.	false
ui_character_assignments_localised_title_	PLACEHOLDER	false
ui_character_assignments_localised_description_	PLACEHOLDER	false
