key	text	tooltip
#Loc;1;text/db/assignments/effects_assigmments.loc		
effects_description_3k_dummy_effect_assignment_unlock_lady_yan	Unlocks assignment: Conduct Schooling	false
effects_description_3k_dummy_effect_assignment_unlock_lady_dong_peishan	Unlocks assignment: Hold a Census	false
effects_description_3k_dummy_effect_assignment_unlock_standard_child_xp	Unlocks assignment: Focused Nurturing	false
effects_description_3k_dummy_effect_assignment_unlock_lady_zou	Unlocks assignment: Spousal Support	false
effects_description_3k_dummy_effect_assignment_unlock_family_estate_boost	Unlocks assignment: Clan Stewardship	false
effects_description_3k_dummy_effect_assignment_unlock_building_upkeep_boost	Unlocks assignment: Military Labor	false
effects_description_ironic_effect_assignment_boost_faction_support	Unlocks assignment: Persuade the Gentry	false
effects_description_ironic_effect_assignment_boost_population_growth	Unlocks assignment: Rehabilitate Criminals	false
effects_description_ironic_effect_assignment_reduce_population_growth	Unlocks assignment: Migration Campaign	false
effects_description_3k_dummy_effect_assignment_unlock_teaching_global	Unlocks assignment: Teaching Assignment	false
effects_description_	PLACEHOLDER	false
