member	context	faction
#campaign_group_member_criteria_factions_tables;1;db/campaign_group_member_criteria_factions_tables/jialongresource		
ironic_jia_long_gentry_support_level_0	owner	3k_main_faction_jia_long
ironic_jia_long_gentry_support_level_1	owner	3k_main_faction_jia_long
ironic_jia_long_gentry_support_level_2	owner	3k_main_faction_jia_long
ironic_jia_long_gentry_support_level_3	owner	3k_main_faction_jia_long
ironic_jia_long_gentry_support_level_4	owner	3k_main_faction_jia_long
ironic_jia_long_gentry_support_resource_207	actor	3k_main_faction_jia_long
ironic_jia_long_gentry_support_crushing_defeat_3k_dlc05_subculture_bandits	actor	3k_main_faction_jia_long
ironic_jia_long_gentry_support_valiant_defeat_3k_dlc05_subculture_bandits	actor	3k_main_faction_jia_long
ironic_jia_long_gentry_support_close_defeat_3k_dlc05_subculture_bandits	actor	3k_main_faction_jia_long
ironic_jia_long_gentry_support_decisive_defeat_3k_dlc05_subculture_bandits	actor	3k_main_faction_jia_long
ironic_gentry_support_victory_pyrrhic_victory_3k_dlc05_subculture_bandits	actor	3k_main_faction_jia_long
ironic_gentry_support_victory_heroic_victory_3k_dlc05_subculture_bandits	actor	3k_main_faction_jia_long
ironic_gentry_support_victory_close_victory_3k_dlc05_subculture_bandits	actor	3k_main_faction_jia_long
ironic_gentry_support_victory_decisive_victory_3k_dlc05_subculture_bandits	actor	3k_main_faction_jia_long
ironic_jia_long_gentry_support_crushing_defeat_3k_dlc06_subculture_nanman	actor	3k_main_faction_jia_long
ironic_jia_long_gentry_support_valiant_defeat_3k_dlc06_subculture_nanman	actor	3k_main_faction_jia_long
ironic_jia_long_gentry_support_close_defeat_3k_dlc06_subculture_nanman	actor	3k_main_faction_jia_long
ironic_jia_long_gentry_support_decisive_defeat_3k_dlc06_subculture_nanman	actor	3k_main_faction_jia_long
ironic_gentry_support_victory_pyrrhic_victory_3k_dlc06_subculture_nanman	actor	3k_main_faction_jia_long
ironic_gentry_support_victory_heroic_victory_3k_dlc06_subculture_nanman	actor	3k_main_faction_jia_long
ironic_gentry_support_victory_close_victory_3k_dlc06_subculture_nanman	actor	3k_main_faction_jia_long
ironic_gentry_support_victory_decisive_victory_3k_dlc06_subculture_nanman	actor	3k_main_faction_jia_long
ironic_jia_long_gentry_support_crushing_defeat_3k_main_subculture_yellow_turban	actor	3k_main_faction_jia_long
ironic_jia_long_gentry_support_valiant_defeat_3k_main_subculture_yellow_turban	actor	3k_main_faction_jia_long
ironic_jia_long_gentry_support_close_defeat_3k_main_subculture_yellow_turban	actor	3k_main_faction_jia_long
ironic_jia_long_gentry_support_decisive_defeat_3k_main_subculture_yellow_turban	actor	3k_main_faction_jia_long
ironic_gentry_support_victory_pyrrhic_victory_3k_main_subculture_yellow_turban	actor	3k_main_faction_jia_long
ironic_gentry_support_victory_heroic_victory_3k_main_subculture_yellow_turban	actor	3k_main_faction_jia_long
ironic_gentry_support_victory_close_victory_3k_main_subculture_yellow_turban	actor	3k_main_faction_jia_long
ironic_gentry_support_victory_decisive_victory_3k_main_subculture_yellow_turban	actor	3k_main_faction_jia_long
ironic_jia_long_politics_improve	owner	3k_main_faction_jia_long
ironic_jia_long_politics_reduce	owner	3k_main_faction_jia_long
3k_district_government_country_estate_jia_1	owner	3k_main_faction_jia_long
3k_district_government_country_estate_jia_2	owner	3k_main_faction_jia_long
3k_district_government_country_estate_jia_3	owner	3k_main_faction_jia_long
3k_district_government_country_estate_jia_4	owner	3k_main_faction_jia_long
3k_district_government_country_estate_jia_5	owner	3k_main_faction_jia_long
