key	text	tooltip
#Loc;1;text/db/units/ironic_unit_skills.loc		
unit_ability_types_onscreen_name_ironic_mod_extra_range	Passive Buff	false
unit_ability_types_localised_description_ironic_mod_extra_range	Passive Buff	false
unit_ability_types_onscreen_name_ironic_mod_charge_negate	Passive Buff	false
unit_ability_types_localised_description_ironic_mod_charge_negate	A band of brothers marches together, fights together, dies together.	false
unit_abilities_tooltip_text_ironic_mod_extra_range	Prey and predator alike cannot escape the hunter's gaze.	false
unit_abilities_onscreen_name_ironic_mod_extra_range	Eyes of a Hawk	false
unit_abilities_tooltip_text_ironic_mod_charge_negate	A band of brothers marches together, fights together, dies together.	false
unit_abilities_onscreen_name_ironic_mod_charge_negate	Unfaultable Line	false
special_ability_phases_onscreen_name_ironic_mod_extra_range	Eyes of a Hawk	false
special_ability_phases_onscreen_name_ironic_mod_charge_negate	Unfaultable Line	false
unit_ability_types_onscreen_name_ironic_mod_battle_knowledge	Passive Buff	false
unit_ability_types_localised_description_ironic_mod_battle_knowledge	Passive Buff	false
unit_abilities_tooltip_text_ironic_mod_battle_knowledge	Cooperation forged on the battlefield yields an avenue to victory.	false
unit_abilities_onscreen_name_ironic_mod_battle_knowledge	Tactical Bond	false
special_ability_phases_onscreen_name_ironic_mod_battle_knowledge	Tactical Bond	false
unit_ability_types_onscreen_name_ironic_mod_serial_killer	Passive Buff	false
unit_ability_types_localised_description_ironic_mod_serial_killer	Passive Buff	false
unit_abilities_tooltip_text_ironic_mod_serial_killer	As the red mist descends over the warrior's visage, the din of the battlefield gives way to a killer instinct.	false
unit_abilities_onscreen_name_ironic_mod_serial_killer	Deadly Focus	false
special_ability_phases_onscreen_name_ironic_mod_serial_killer	Deadly Focus	false
unit_ability_types_onscreen_name_	PLACEHOLDER	false
unit_ability_types_localised_description_	PLACEHOLDER	false
unit_abilities_tooltip_text_	PLACEHOLDER	false
unit_abilities_onscreen_name_	PLACEHOLDER	false
special_ability_phases_onscreen_name_	PLACEHOLDER	false
