key	text	tooltip
#Loc;1;text/db/factions/faction_resources/kuitouresource/resource_path.loc		
effect_bundles_localised_title_ironic_frontend_leader_path_ts_special	Path to Succession	true
effect_bundles_localised_title_ironic_path_ts_resource_level_0	Path to Succession: Broken Road	true
effect_bundles_localised_title_ironic_path_ts_resource_level_1	Path to Succession: Mustering Tribes	true
effect_bundles_localised_title_ironic_path_ts_resource_level_2	Path to Succession: Call to Arms	true
effect_bundles_localised_title_ironic_path_ts_resource_level_3	Path to Succession: Gathering Candidates	true
effect_bundles_localised_title_ironic_path_ts_resource_level_4	Path to Succession: Maker of Kings	true
effect_bundles_localised_description_ironic_path_ts_resource_level_0	The chieftains and warriors still mourn Tanshihuai and the confederation he built. Until the specters of the past are lifted, there is no hopeful future.	true
effect_bundles_localised_description_ironic_path_ts_resource_level_1	The disparate peoples of the Xianbei must be reunited and brought back into one fold, however without a great leader to unite them, any alliance would be only temporary...	true
effect_bundles_localised_description_ironic_path_ts_resource_level_2	The great and famous chieftains and headsmen must step forth, and forge their people a path out of the darkness.	true
effect_bundles_localised_description_ironic_path_ts_resource_level_3	The shackles of the past must be lifted once and for all. The young, the keen, the brave and the wise stake their claims, and let their ambitions be known.	true
effect_bundles_localised_description_ironic_path_ts_resource_level_4	A new nation of the Xianbei has been forged by blood, and a nascent legacy of a chief among chiefs is waiting to ascend previously unheard of heights.	true
effects_description_ironic_path_ts_decay	[[b]]%+n[[/b]] Path to Succession	true
effects_description_ironic_path_ts_armies	[[b]]%+n[[/b]] Path to Succession	true
effects_description_ironic_path_ts_robin_hood	[[b]]%+n[[/b]] Path to Succession	true
effects_description_ironic_path_ts_garrisoned	[[b]]%+n[[/b]] Path to Succession	true
effects_description_ironic_path_ts_vassalized	[[b]]%+n[[/b]] Path to Succession	true
effects_description_ironic_path_ts_info_gain	[[b]]Path to Succession[[/b]] can be increased by winning battles, and having casualities on both sides.	true
effects_description_ironic_path_ts_info_loss	[[b]]Path to Succession[[/b]] can be decreased by losing battles and decay	true
