auto_id	effect_list	effect	value	effect_scope	optional_only_in_game_mode
#ceo_effect_list_to_effects_tables;0;ceo_db/ceo_effect_list_to_effects_tables/career					
1000522498	3k_dlc06_ceo_node_career_generated_common_earth_01_01	3k_main_effect_ai_hint_general	1.0000	character_to_character_own	
1000586229	3k_main_ceo_node_career_historical_lu_meng_01	3k_main_effect_character_attribute_expertise_mod	15.0000	character_to_character_own	
1000637955	3k_dlc04_ceo_node_career_historical_ying_yang_delian_01	3k_main_character_wealth	2.0000	character_to_character_own	
1000721193	3k_dlc05_ceo_node_career_historical_shen_pei_01	3k_main_effect_characters_satisfaction	5.0000	character_to_character_provincewide	
1001222286	3k_main_ceo_career_historical_Song_Xian	3k_main_character_wealth	2.0000	character_to_character_own	
1001393101	ep_ceo_node_career_historical_sima_ying_01	3k_main_effect_economy_gdp_mod_peasantry	50.0000	character_minister_to_region_factionwide	
1001810541	3k_dlc06_ceo_career_historical_nanman_king_shamoke_03	3k_dlc06_effect_unit_stats_melee_damage_mod_axe_infantry	15.0000	character_minister_to_force_factionwide	
1002027996	3k_main_ceo_career_historical_Kebineng	3k_main_effect_force_retinue_upkeep	-15.0000	character_to_force_own_when_commanding	
1002042680	3k_main_ceo_career_historical_teng_ling	3k_main_effect_character_attribute_cunning_mod	20.0000	character_to_character_own	
1002631773	3k_main_ceo_career_historical_lu_ju	3k_main_effect_character_num_lives	1.0000	character_to_character_own	
1002668112	3k_main_ceo_career_historical_zhu_hao	3k_main_effect_character_num_lives	1.0000	character_to_character_own	
1002877782	3k_main_ceo_node_career_historical_sun_quan_01	3k_main_effect_character_num_lives	1.0000	character_to_character_own	
1002984918	ep_ceo_node_career_historical_wang_bao_01	3k_main_effect_ai_hint_minister	10.0000	character_to_character_own	
1003385314	3k_main_ceo_career_historical_su_dai_unique	3k_main_effect_character_attribute_cunning_mod	15.0000	character_to_character_own	
1003639805	3k_dlc06_ceo_node_career_generated_rare_water_03	3k_main_effect_character_attribute_authority_mod	10.0000	character_to_character_own	
1003664273	ep_ceo_node_career_historical_gongsun_hong_01	3k_main_effect_character_attribute_authority_mod	20.0000	character_to_character_own	
1003729815	3k_main_ceo_career_historical_cao_hong_ironic	3k_main_effect_force_army_melee_damage	10.0000	character_to_military_force_retinue_own	
1003858467	3k_main_ceo_career_historical_tian_kai	3k_main_effect_character_attribute_authority_mod	30.0000	character_to_character_own	
100389765	3k_main_ceo_career_historical_zhou_xin	3k_main_effect_character_attribute_expertise_mod	20.0000	character_to_character_own	
1003987541	3k_dlc04_ceo_node_career_historical_zhao_zhong_01	3k_main_effect_ai_hint_minister	1.0000	character_to_character_own	
1004255557	3k_main_ceo_career_historical_ying_lun_ironic	3k_main_effect_province_public_order_from_characters	2.0000	character_to_province_own	
1004296613	3k_main_ceo_node_career_historical_he_man_01	3k_main_effect_ai_hint_general	10.0000	character_to_character_own	
1004411335	3k_main_ceo_career_historical_chen_shi_title_ironic	3k_main_effect_character_attribute_authority_mod	15.0000	character_to_character_own	
1004624577	3k_main_threshold_ceo_career_historical_qiulijiu	3k_main_effect_force_all_campaign_post_battle_loot_income	50.0000	character_minister_to_character_factionwide	
1004649549	3k_main_ceo_career_historical_rong_fang_ironic	3k_main_effect_character_attribute_cunning_mod	15.0000	character_to_character_own	
1004922824	3k_main_ceo_career_historical_cai_huizhen	3k_main_effect_characters_satisfaction_bonus_character	25.0000	character_to_spouse_character_own	
1005089990	3k_dlc04_ceo_node_career_historical_lady_da_qiao_01	3k_main_effect_character_attribute_cunning_mod	10.0000	character_to_character_own	
1005466294	3k_main_ceo_node_career_historical_he_yi_01	3k_main_effect_ai_hint_minister	10.0000	character_to_character_own	
1006406479	3k_dlc06_ceo_career_historical_nanman_meng_jie_03	3k_main_effect_ai_hint_general	9.0000	character_to_character_own	
1006495832	3k_ironic_ceo_career_historical_lady_liu_mengan	3k_main_effect_character_attribute_authority_mod	20.0000	character_to_character_own	
100673671	3k_dlc06_ceo_career_historical_nanman_jinhuansanjie_02	3k_main_effect_ai_hint_minister	10.0000	character_to_character_own	
1006894615	3k_ironic_ceo_career_historical_liu_dan	3k_main_effect_undercover_character_cover_points_per_turn_mod	2.0000	character_to_faction	
1006937845	3k_main_ceo_node_career_historical_kong_rong_01	3k_main_effect_character_attribute_cunning_mod	20.0000	character_to_character_own	
1007232114	3k_dlc06_ceo_career_historical_nanman_yang_feng_03	3k_main_character_wealth	3.0000	character_to_character_own	
100728306	3k_main_ceo_career_historical_jueji	3k_main_effect_character_num_lives	1.0000	character_to_character_own	
1007371767	3k_main_ceo_career_historical_shang_sheng	3k_main_effect_character_attribute_instinct_mod	15.0000	character_to_character_own	
1007859905	3k_main_ceo_career_historical_chen_duan	3k_main_effect_characters_satisfaction_bonus_character	5.0000	character_to_character_own_when_present	
1008245821	3k_main_ceo_node_career_historical_gong_du_01	3k_main_effect_ai_hint_general	5.0000	character_to_character_own	
1008817509	3k_main_ceo_career_historical_yu_fan_ironic	3k_main_effect_province_building_upkeep	-10.0000	character_minister_to_region_factionwide	
100903836	3k_ironic_ceo_career_historical_yang_song	3k_main_effect_province_public_order_from_characters	-4.0000	character_to_province_own	
1009266817	3k_main_ceo_career_historical_qu_yi	3k_main_effect_character_attribute_expertise_mod	10.0000	character_to_character_own	
100932147	3k_main_ceo_career_historical_yue_jiu	3k_main_character_wealth	2.0000	character_to_character_own	
1009536443	3k_main_ceo_career_historical_dou_mao	3k_main_effect_character_attribute_instinct_mod	10.0000	character_to_character_own	
1009789734	3k_dlc06_ceo_node_career_generated_exceptional_earth_02	3k_main_effect_ai_hint_governor	1.0000	character_to_character_own	
100991834	3k_main_ceo_node_career_historical_han_sui_01	3k_main_effect_character_attribute_resolve_mod	15.0000	character_to_character_own	
1010307975	3k_dlc04_ceo_node_career_historical_zhang_jue_01	3k_main_skill_cause_fear	1.0000	character_to_character_own	
1010429009	3k_main_ceo_career_historical_tian_kai	3k_main_effect_ai_hint_general	5.0000	character_to_character_own	
1010452529	3k_dlc04_ceo_node_career_historical_song_dian_01	3k_main_effect_character_attribute_expertise_mod	10.0000	character_to_character_own	
1010517713	3k_main_ceo_career_historical_shi_huang_sg	3k_main_effect_character_attribute_authority_mod	30.0000	character_to_character_own	
1010541847	3k_dlc04_ceo_node_career_historical_fu_xie_nanrong_01	3k_main_effect_ai_hint_governor	1.0000	character_to_character_own	
1010625760	3k_main_ceo_career_historical_fei_guan_title	3k_main_effect_replenishment_characters	10.0000	character_to_force_own_provincewide_when_governor	
1010843314	3k_main_ceo_career_historical_zhang_ying	3k_main_effect_unit_stats_charge_bonus_modifier_infantry	50.0000	character_to_military_force_retinue_own	
1010988846	3k_main_ceo_career_historical_ma_xun_title	3k_main_effect_attribute_encourages	1.0000	character_to_military_force_retinue_own	
1011219048	3k_main_ceo_career_historical_zhu_zhi	3k_main_effect_economy_gdp_mod_commerce_and_industry	30.0000	character_to_province_own_when_governor	
101133535	3k_main_ceo_career_historical_ren_an_title	3k_main_effect_character_attribute_cunning_mod	15.0000	character_to_character_own	
1011901333	3k_main_ceo_career_historical_Wang_Yi	3k_main_effect_character_attribute_authority_mod	30.0000	character_to_character_own	
1012088464	ep_ceo_node_career_historical_sima_ai_01	3k_main_effect_tech_ammunition_increase_all	25.0000	character_minister_to_force_factionwide	
1012343513	3k_main_ceo_career_historical_shi_yi_w	3k_main_effect_ai_hint_general	5.0000	character_to_character_own	
1012461653	3k_ironic_ceo_career_historical_zhao_wei	3k_main_effect_character_num_lives	1.0000	character_to_character_own	
1013216572	3k_main_ceo_career_historical_lady_gan	3k_main_effect_character_attribute_authority_mod	20.0000	character_to_character_own	
1013442734	3k_main_threshold_ceo_career_historical_qiulijiu	3k_main_effect_unit_stats_morale_own_forces_when_attacking	5.0000	character_minister_to_force_factionwide	
101386062	3k_main_ceo_career_historical_zou_lin_unique	3k_main_ancillary_snipe	1.0000	character_to_force_own_provincewide_when_governor	
