auto_id	effect_list	effect	value	effect_scope	optional_only_in_game_mode
#ceo_effect_list_to_effects_tables;0;ceo_db/ceo_effect_list_to_effects_tables/traits					
1003956658	3k_main_ceo_node_trait_personality_charitable_01	3k_main_effect_province_public_order_from_administrators	4.0000	character_to_province_own_when_governor	
1011837356	3k_main_ceo_node_trait_personality_sincere_01	3k_main_effect_characters_satisfaction_bonus_traits	1.0000	character_to_character_regionwide	
1012833505	3k_main_ceo_node_trait_personality_pacifist_01	3k_main_effect_character_attribute_cunning_mod	4.0000	character_to_character_own	
1013804580	3k_main_ceo_node_trait_personality_humble_01	3k_main_effect_character_job_satisfaction_ignored	-999.0000	character_to_character_own	
1014065671	3k_main_ceo_node_trait_personality_charitable_01	3k_main_effect_ai_hint_governor	30.0000	character_to_character_own	
1015800255	3k_main_ceo_node_trait_personality_modest_01	3k_main_dummy_effect_personality_governor_independence_decreased	1.0000	character_to_council_minister_own	
101584140	3k_main_ceo_node_trait_personality_reckless_01	3k_main_effect_character_captives_escape_chance	-10.0000	character_to_character_own	
1018862454	3k_main_ceo_node_trait_personality_perceptive_01	3k_main_effect_character_attribute_instinct_mod	2.0000	character_to_character_own	
1022143033	3k_ytr_ceo_node_trait_personality_people_compassionate	3k_main_effect_characters_satisfaction_bonus_traits	5.0000	character_to_character_own_forcewide	
1023922630	3k_main_ceo_node_trait_personality_defiant_01	3k_main_effect_ai_hint_governor	10.0000	character_to_character_own	
1028449876	3k_main_ceo_node_trait_personality_trusting_01	3k_main_effect_ai_hint_minister	1.0000	character_to_character_own	
1032846633	3k_ytr_ceo_node_trait_personality_simple	3k_main_effect_character_attribute_resolve_mod	4.0000	character_to_character_own	
1034288902	3k_ytr_ceo_node_trait_personality_people_cheerful	3k_main_effect_characters_satisfaction_bonus_minister_traits	1.0000	character_to_council_minister_own	
103449413	3k_main_ceo_node_trait_personality_fraternal_01	3k_main_effect_character_attribute_authority_mod	4.0000	character_to_character_own	
1035341892	3k_main_ceo_node_trait_personality_brilliant_01	3k_main_effect_character_attribute_expertise_mod	4.0000	character_to_character_own	
1037582155	3k_main_ceo_node_trait_personality_reckless_01	3k_main_effect_ai_hint_governor	10.0000	character_to_character_own	
1040908568	3k_main_ceo_node_trait_personality_pacifist_01	3k_main_effect_ai_hint_governor	10.0000	character_to_character_own	
104258254	3k_main_ceo_node_trait_personality_honourable_01	3k_main_effect_ai_hint_governor	50.0000	character_to_character_own	
1043123750	3k_main_ceo_node_trait_personality_arrogant_01	3k_main_effect_ai_hint_general	5.0000	character_to_character_own	
1044559943	3k_main_ceo_node_trait_personality_arrogant_01	3k_main_effect_character_job_satisfaction_penalty_modifier_increased	15.0000	character_to_council_minister_own	
1046590930	3k_ytr_ceo_node_trait_personality_gentle_hearted	3k_main_effect_ai_hint_minister	15.0000	character_to_character_own	
1049497671	3k_main_ceo_node_trait_personality_cruel_01	3k_main_effect_ai_hint_minister	-25.0000	character_to_character_own	
1052561664	3k_ytr_ceo_node_trait_personality_simple	3k_main_effect_undercover_character_turncoat_potential_mod_hidden	5.0000	character_to_character_own	
105261082	3k_main_ceo_node_trait_physical_graceful_01	3k_main_effect_character_attribute_cunning_mod	6.0000	character_to_character_own	
1053172975	3k_main_ceo_node_trait_personality_fiery_01	3k_main_effect_character_attribute_instinct_mod	8.0000	character_to_character_own	
105511567	3k_main_ceo_node_trait_personality_patient_01	3k_main_effect_unit_stats_fatigue_resistance_mod	-3.0000	character_to_council_minister_own	
1056044096	3k_main_ceo_node_trait_physical_ill_01	3k_main_effect_ai_hint_general	-10.0000	character_to_character_own	
105735270	3k_main_ceo_node_trait_personality_cunning_01	3k_main_effect_skill_ambush_attack_chance	15.0000	character_to_force_own	
1067398784	3k_main_ceo_node_trait_personality_suspicious_01	3k_main_effect_characters_satisfaction_bonus_minister_traits	-2.0000	character_to_council_minister_own	
1073624978	3k_main_ceo_node_trait_personality_disciplined_01	3k_main_effect_character_attribute_resolve_mod	6.0000	character_to_character_own	
1075087851	3k_main_ceo_node_trait_personality_brilliant_01	3k_main_dummy_effect_personality_governor_independence_increased	1.0000	character_to_council_minister_own	
1081689743	3k_ytr_ceo_node_trait_personality_heaven_creative	3k_main_effect_characters_experience_bonus	10.0000	character_to_character_own	
1082155617	3k_main_ceo_node_trait_personality_competative_01	3k_main_effect_character_attribute_authority_mod	4.0000	character_to_character_own	
1086182330	3k_main_ceo_node_trait_personality_reckless_01	3k_main_effect_province_public_order_from_administrators	-5.0000	character_to_province_own_when_governor	
1086440799	3k_main_ceo_node_trait_personality_careless_01	3k_main_effect_character_attribute_cunning_mod	-4.0000	character_to_character_own	
1090832619	3k_main_ceo_node_trait_personality_indecisive_01	3k_main_effect_character_attribute_expertise_mod	4.0000	character_to_character_own	
109185692	3k_main_ceo_node_trait_personality_loyal_01	3k_main_effect_character_job_satisfaction_penalty_modifier_reduced	-50.0000	character_to_character_own	
1093988795	3k_main_ceo_node_trait_physical_healthy_01	3k_main_effect_character_stat_mod_melee_defence	10.0000	character_to_character_own	
1094758574	3k_main_ceo_node_trait_personality_arrogant_01	3k_main_effect_character_attribute_instinct_mod	4.0000	character_to_character_own	
1096466350	3k_dlc07_ceo_node_trait_personality_frivolous	3k_main_effect_characters_experience_bonus	-5.0000	character_to_character_own	
1101109623	3k_main_ceo_node_trait_personality_cowardly_01	3k_main_effect_character_attribute_authority_mod	-4.0000	character_to_character_own	
1105188208	3k_main_ceo_node_trait_physical_eunuch_01	3k_main_effect_child_chance_illegitimate	-1000.0000	character_to_character_own	
1107563571	3k_main_ceo_node_trait_physical_one-eyed_01	3k_main_effect_ai_hint_general	-10.0000	character_to_character_own	
1113924333	3k_main_ceo_node_trait_personality_quiet_01	3k_main_dummy_effect_personality_governor_independence_decreased	1.0000	character_to_character_own	
1114667408	3k_main_ceo_node_trait_personality_energetic_01	3k_main_effect_character_attribute_instinct_mod	6.0000	character_to_character_own	
1120033679	3k_main_ceo_node_trait_physical_blind_01	3k_main_effect_character_attribute_cunning_mod	-2.0000	character_to_character_own	
1121094452	3k_main_ceo_node_trait_personality_kind_01	3k_main_effect_ai_hint_governor	20.0000	character_to_character_own	
1122017132	3k_main_ceo_node_trait_personality_indecisive_01	3k_main_effect_ai_hint_minister	1.0000	character_to_character_own	
1123319869	3k_main_ceo_node_trait_personality_reckless_01	3k_main_effect_character_stat_mod_battle_movement_speed	10.0000	character_to_character_own	
112654090	3k_main_ceo_node_trait_personality_indecisive_01	3k_main_effect_character_governor_independence_mod	-10.0000	character_to_council_minister_own	
1127803073	3k_main_ceo_node_trait_personality_aescetic_01	3k_main_effect_ai_hint_governor	10.0000	character_to_character_own	
1132846931	3k_main_ceo_node_trait_personality_aescetic_01	3k_main_effect_character_job_satisfaction_penalty_modifier_reduced	-50.0000	character_to_character_own	
1133412061	3k_main_ceo_node_trait_personality_charismatic_01	3k_main_effect_character_attribute_authority_mod	12.0000	character_to_character_own	
1140349424	3k_ytr_ceo_node_trait_personality_relentless	3k_main_effect_character_attribute_resolve_mod	2.0000	character_to_character_own	
1147381127	3k_main_ceo_node_trait_personality_indecisive_01	3k_main_effect_characters_experience_bonus	-10.0000	character_to_character_own	
1149999456	3k_main_ceo_node_trait_personality_honourable_01	3k_main_dummy_effect_personality_governor_independence_decreased	1.0000	character_to_character_own	
1151248141	3k_main_ceo_node_trait_personality_indecisive_01	3k_main_effect_ai_hint_governor	10.0000	character_to_character_own	
1151934123	3k_main_ceo_node_trait_personality_artful_01	3k_main_effect_undercover_character_maximum_cover_point_mod	3.0000	character_to_council_minister_own	
1153923207	3k_main_ceo_node_trait_personality_reckless_01	3k_main_effect_character_attribute_cunning_mod	-4.0000	character_to_character_own	
1158539237	3k_main_ceo_node_trait_personality_humble_01	3k_main_effect_undercover_character_turncoat_potential_mod_hidden	-3.0000	character_to_character_own	
1159289025	3k_main_ceo_node_trait_personality_reckless_01	3k_main_effect_province_mustering_speed	-1.0000	character_to_force_own_provincewide_when_governor	
1159681584	3k_main_ceo_node_trait_physical_lumbering_01	3k_main_effect_character_attribute_instinct_mod	-4.0000	character_to_character_own	
1161820422	3k_main_ceo_node_trait_personality_ambitious_01	3k_main_effect_ai_hint_general	-10.0000	character_to_character_own	
1163192052	3k_main_ceo_node_trait_physical_drunk_01	3k_main_effect_ai_hint_general	5.0000	character_to_character_own	
1166289096	3k_ytr_ceo_node_trait_physical_healer_of_people	3k_main_effect_character_num_lives	1.0000	character_minister_to_character_factionwide	
1167468078	3k_dlc06_ceo_node_trait_personality_animal_friend_01	3k_main_effect_character_attribute_resolve_mod	12.0000	character_to_character_own	
1170168926	3k_main_ceo_node_trait_physical_eunuch_01	3k_main_effect_character_attribute_authority_mod	-4.0000	character_to_character_own	
1170583001	3k_main_ceo_node_trait_physical_eunuch_01	3k_main_effect_ai_hint_minister	-50.0000	character_to_character_own	
1170800515	3k_main_ceo_node_trait_physical_maimed_leg_01	3k_main_effect_character_stat_mod_battle_movement_speed	-5.0000	character_to_character_own	
1173581674	3k_main_ceo_node_trait_personality_kind_01	3k_main_effect_province_public_order_from_administrators	2.0000	character_to_province_own_when_governor	
1174062097	3k_main_ceo_node_trait_physical_coordinated_01	3k_main_effect_ai_hint_general	8.0000	character_to_character_own	
117704800	3k_main_ceo_node_trait_physical_one-eyed_01	3k_main_skill_cause_fear	1.0000	character_to_character_own	
1177806391	3k_ytr_ceo_node_trait_personality_heaven_tolerant	3k_main_effect_ai_hint_minister	5.0000	character_to_character_own	
118474421	3k_main_ceo_node_trait_physical_sui_knight_01	3k_main_effect_character_attribute_authority_mod	6.0000	character_to_character_own	
1188258746	3k_main_ceo_node_trait_personality_quiet_01	3k_main_effect_character_attribute_cunning_mod	6.0000	character_to_character_own	
1193248311	3k_ytr_ceo_node_trait_personality_people_stern	3k_main_effect_character_attribute_authority_mod	2.0000	character_to_character_own	
1195268933	3k_main_ceo_node_trait_personality_dutiful_01	3k_main_effect_character_job_satisfaction_penalty_modifier_reduced	-50.0000	character_to_character_own	
1197422709	3k_main_ceo_node_trait_personality_resourceful_01	3k_main_effect_ai_hint_general	10.0000	character_to_character_own	
1199715972	3k_ytr_ceo_node_trait_personality_land_aspiring	3k_main_effect_character_attribute_resolve_mod	2.0000	character_to_character_own	
1201376020	3k_ytr_ceo_node_trait_personality_people_friendly	3k_main_effect_ai_hint_general	10.0000	character_to_character_own	
1203680214	3k_ytr_ceo_node_trait_personality_heaven_tranquil	3k_main_effect_replenishment_characters	3.0000	character_to_force_own	
1212553710	3k_ytr_ceo_node_trait_personality_trustworthy	3k_main_effect_characters_satisfaction_bonus_minister_traits	1.0000	character_to_council_minister_own	
1217971579	3k_main_ceo_node_trait_personality_solitary_01	3k_main_effect_characters_satisfaction_bonus_traits	-2.0000	character_to_character_own_forcewide	
1226762235	3k_main_ceo_node_trait_personality_charismatic_01	3k_main_effect_ai_hint_governor	20.0000	character_to_character_own	
1230067244	3k_main_ceo_node_trait_personality_disloyal_01	3k_main_effect_character_governor_independence_mod	100.0000	character_to_character_own	
1233365858	3k_ytr_ceo_node_trait_personality_people_compassionate	3k_main_effect_ai_hint_minister	15.0000	character_to_character_own	
1235539249	3k_ytr_ceo_node_trait_personality_people_cheerful	3k_main_effect_ai_hint_minister	10.0000	character_to_character_own	
1240866629	3k_main_ceo_node_trait_physical_fat_01	3k_main_effect_character_stat_mod_health_romance_personal	15.0000	character_to_character_own	romance
1242003153	3k_ytr_ceo_node_trait_personality_land_composed	3k_main_effect_undercover_character_cover_points_per_turn_mod_hidden	5.0000	character_to_character_own	
1246091679	3k_main_ceo_node_trait_personality_unobservant_01	3k_main_effect_character_attribute_resolve_mod	4.0000	character_to_character_own	
1246494884	3k_main_ceo_node_trait_personality_disloyal_01	3k_main_effect_character_governor_independence_mod	15.0000	character_to_council_minister_own	
1250245601	3k_main_ceo_node_trait_personality_humble_01	3k_main_effect_characters_satisfaction_bonus_traits	10.0000	character_to_character_own	
1251077323	3k_ytr_ceo_node_trait_personality_people_compassionate	3k_main_effect_character_job_satisfaction_penalty_modifier_reduced	-10.0000	character_to_council_minister_own	
1256406386	3k_dlc07_ceo_node_trait_personality_frivolous	3k_main_effect_characters_experience_bonus	-3.0000	character_to_council_minister_own	
1261364886	3k_main_ceo_node_trait_personality_artful_01	3k_main_skill_unit_experience	5.0000	character_to_council_minister_own	
1261387866	3k_ytr_ceo_node_trait_physical_leader_of_people	3k_main_effect_character_attribute_expertise_mod	15.0000	character_to_character_own	
1272258659	3k_main_ceo_node_trait_personality_indecisive_01	3k_main_effect_character_attribute_authority_mod	-4.0000	character_to_character_own	
1279888260	3k_dlc07_ceo_node_trait_personality_frivolous	3k_main_effect_character_attribute_expertise_mod	6.0000	character_to_character_own	
1283544980	3k_main_ceo_node_trait_personality_distinguished_01	3k_main_effect_ai_hint_governor	-10.0000	character_to_character_own	
1284299850	3k_main_ceo_node_trait_personality_honourable_01	3k_main_effect_character_attribute_resolve_mod	8.0000	character_to_character_own	
1286174272	3k_main_ceo_node_trait_personality_brave_01	3k_main_effect_character_attribute_resolve_mod	12.0000	character_to_character_own	
1286276278	3k_main_ceo_node_trait_personality_determined_01	3k_main_effect_character_attribute_instinct_mod	6.0000	character_to_character_own	
1287465117	3k_main_ceo_node_trait_physical_beautiful_01	3k_main_effect_characters_satisfaction_bonus_minister_traits	-5.0000	character_minister_to_character_factionwide	
1288310357	3k_main_ceo_node_trait_personality_unobservant_01	3k_main_effect_region_line_of_sight_mod	-5.0000	character_to_council_minister_own	
1288699065	3k_dlc07_ceo_node_liu_yan_ambition_inheritance_forgotten_character_portion	3k_dlc06_effect_character_attribute_all_mod	-20.0000	character_to_character_own	
1290725454	3k_main_ceo_node_trait_personality_careless_01	3k_main_effect_character_stat_mod_charge_speed	2.0000	character_to_council_minister_own	
1295439452	3k_main_ceo_node_trait_personality_cruel_01	3k_main_effect_economy_gdp_mod_all_minister	10.0000	character_minister_to_region_factionwide	
1296270661	3k_main_ceo_node_trait_personality_disloyal_01	3k_main_effect_character_job_satisfaction_penalty_modifier_increased	15.0000	character_to_council_minister_own	
1297068485	3k_main_ceo_node_trait_physical_lovestruck_01	3k_main_effect_characters_satisfaction_bonus_traits	5.0000	character_to_character_own	
129772547	3k_main_ceo_node_trait_personality_arrogant_01	3k_main_effect_undercover_character_turncoat_potential_mod_hidden	10.0000	character_to_character_own	
1302123549	3k_main_ceo_node_trait_physical_sui_knight_01	3k_main_effect_attribute_raider	1.0000	character_to_military_force_retinue_own	
1303270492	3k_main_ceo_node_trait_personality_disloyal_01	3k_main_effect_ai_hint_general	-10.0000	character_to_character_own	
1303764142	3k_main_ceo_node_trait_personality_careless_01	3k_main_effect_character_attribute_instinct_mod	12.0000	character_to_character_own	
1303876616	3k_main_ceo_node_trait_personality_disciplined_01	3k_main_skill_unit_experience	5.0000	character_to_council_minister_own	
131174605	3k_main_ceo_node_trait_personality_quiet_01	3k_main_effect_undercover_character_cover_points_per_turn_mod	4.0000	character_to_character_own	
1312796856	3k_main_ceo_node_trait_personality_suspicious_01	3k_main_effect_character_attribute_cunning_mod	6.0000	character_to_character_own	
1326993240	3k_main_ceo_node_trait_personality_humble_01	3k_main_dummy_effect_personality_governor_independence_decreased	1.0000	character_to_character_own	
132751529	3k_ytr_ceo_node_trait_personality_heaven_wise	3k_main_effect_characters_experience_bonus	3.0000	character_to_council_minister_own	
1327855062	3k_main_ceo_node_trait_personality_competative_01	3k_main_effect_undercover_character_turncoat_potential_mod_hidden	5.0000	character_to_character_own	
1336105578	3k_main_ceo_node_trait_personality_incompetent_01	3k_main_effect_ai_hint_general	-20.0000	character_to_character_own	
1336554155	3k_main_ceo_node_trait_personality_disloyal_01	3k_main_dummy_effect_personality_governor_independence_increased	1.0000	character_to_council_minister_own	
1339532784	3k_main_ceo_node_trait_personality_suspicious_01	3k_main_effect_undercover_character_defence_against_action_cover_cost_bonus_noble	5.0000	character_to_council_minister_own	
1340280861	3k_ytr_ceo_node_trait_personality_people_understanding	3k_main_effect_character_attribute_cunning_mod	6.0000	character_to_character_own	
1342642031	3k_ytr_ceo_node_trait_personality_heaven_tolerant	3k_main_effect_character_attribute_authority_mod	6.0000	character_to_character_own	
1344299706	3k_main_ceo_node_trait_personality_quiet_01	3k_main_effect_character_governor_independence_mod	-10.0000	character_to_council_minister_own	
1345690051	3k_main_ceo_node_trait_personality_humble_01	3k_main_effect_character_job_satisfaction_penalty_modifier_reduced	-5.0000	character_to_council_minister_own	
134599604	3k_main_ceo_node_trait_personality_vain_01	3k_main_effect_character_attribute_cunning_mod	-4.0000	character_to_character_own	
134752592	3k_main_ceo_node_trait_personality_loyal_01	3k_main_effect_ai_hint_governor	20.0000	character_to_character_own	
1351757075	3k_main_ceo_node_trait_personality_disciplined_01	3k_main_ancillary_fatigue_resistance	1.0000	character_to_character_own	
135677584	3k_main_ceo_node_trait_personality_stubborn_01	3k_main_effect_character_attribute_authority_mod	-4.0000	character_to_character_own	
1358186916	3k_main_ceo_node_trait_personality_charismatic_01	3k_main_effect_ai_hint_minister	10.0000	character_to_character_own	
1358456002	3k_ytr_ceo_node_trait_personality_heaven_tranquil	3k_main_effect_ai_hint_general	20.0000	character_to_character_own	
1358471206	3k_main_ceo_node_trait_personality_incompetent_01	3k_main_effect_characters_satisfaction_bonus_minister_traits	-2.0000	character_to_council_minister_own	
13619119	3k_main_ceo_node_trait_personality_energetic_01	3k_main_effect_ai_hint_general	10.0000	character_to_character_own	
1362927198	3k_main_ceo_node_trait_personality_fiery_01	3k_main_effect_characters_satisfaction_bonus_character	-3.0000	character_to_character_own_forcewide	
1366099540	3k_ytr_ceo_node_trait_personality_heaven_creative	3k_main_effect_character_attribute_expertise_mod	12.0000	character_to_character_own	
