auto_id	effect_list	effect	value	effect_scope	optional_only_in_game_mode
#ceo_effect_list_to_effects_tables;0;ceo_db/ceo_effect_list_to_effects_tables/nanman					
100708345	3k_dlc06_ceo_factional_nanman_fealty_minor_dongtuna_01	3k_dlc06_effect_unit_stats_ranged_damage_nanman	15.0000	faction_to_force_own_factionwide	
1008337827	3k_dlc06_ceo_factional_nanman_fealty_major_lady_zhurong_01	3k_dlc06_effect_faction_nanman_tribal_council_cap	1.0000	faction_to_faction_own	
101625704	3k_dlc06_ceo_character_nanman_skills_cavalry_chief_1	3k_main_effect_force_army_campaign_upkeep_cavalry	-15.0000	character_to_military_force_retinue_own	
1017072562	3k_dlc06_ceo_factional_nanman_fealty_minor_xi_ni_01	3k_main_effect_economy_gdp_mod_industry	10.0000	faction_to_region_own	
1020674050	3k_dlc06_ceo_factional_nanman_king_mulu_rituals_tiger_01	3k_main_effect_force_army_melee_damage	50.0000	faction_to_army_own	
1027926307	3k_dlc06_ceo_factional_nanman_fealty_major_king_wutugu_01	3k_dlc06_effect_faction_nanman_tribal_council_cap	1.0000	faction_to_faction_own	
106851781	3k_dlc06_ceo_factional_nanman_fealty_major_king_meng_huo_01	3k_dlc06_effect_unit_cap_water_nanzhong_elephants	2.0000	faction_to_faction_own	
1088971688	3k_dlc06_ceo_factional_nanman_fealty_major_yang_feng_01	3k_main_effect_technology_research_points	10.0000	faction_to_faction_own	
1090264890	3k_dlc06_ceo_factional_nanman_fealty_minor_ahuinan_01	3k_main_effect_technology_research_points	5.0000	faction_to_faction_own	
1091206192	3k_dlc06_ceo_factional_nanman_fealty_major_king_shamoke_01	3k_dlc06_dummy_effect_unit_unlock_wuling_slingers	1.0000	faction_to_faction_own	
114383506	3k_dlc06_ceo_character_nanman_skills_missile_chief_1	3k_main_effect_unit_stats_unit_upkeep_water_units	-15.0000	character_to_military_force_retinue_own	
