auto_id	effect_list	effect	value	effect_scope	optional_only_in_game_mode
#ceo_effect_list_to_effects_tables;0;ceo_db/ceo_effect_list_to_effects_tables/mounts					
1001769743	3k_dlc06_ancillary_mount_elephant_common	3k_dlc06_effect_attribute_cannot_use_abilities	1.0000	character_to_character_own	romance
1013504466	3k_main_ancillary_mount_xiongnu_horse	3k_main_effect_character_stat_mod_melee_defence	10.0000	character_to_character_own	
1034493358	3k_main_ancillary_mount_grey_elite	3k_main_effect_character_attribute_expertise_mod	8.0000	character_to_character_own	
104511808	3k_dlc06_ancillary_mount_elephant_unique	3k_main_skill_fire_charge_bonus	30.0000	character_to_character_own	
1053817245	3k_dlc06_ancillary_mount_elephant_refined	3k_main_effect_character_captives_escape_chance	5.0000	character_to_character_own	
1058342668	3k_main_ancillary_mount_grey_thoroughbred	3k_main_effect_ai_hint_general	5.0000	character_to_character_own	
1069865156	3k_main_ancillary_mount_white_elite	3k_main_skill_fire_charge_bonus	30.0000	character_to_character_own	
1077176146	3k_main_ancillary_mount_white_stallion	3k_main_skill_fire_charge_bonus	20.0000	character_to_character_own	
1081092157	3k_mtu_ancillary_mount_lady_trieus_elephant_unique	3k_dlc06_effect_attribute_cannot_dismount	1.0000	character_to_character_own	
1086404380	3k_main_ancillary_mount_red_stallion	3k_main_effect_character_attribute_instinct_mod	6.0000	character_to_character_own	
1089786336	3k_mtu_ancillary_mount_white_horse_unique	3k_main_skill_cause_fear	1.0000	character_to_character_own	
1090054982	3k_mtu_ancillary_mount_lady_trieus_elephant_unique	3k_dummy_effect_ceo_subcategory_mount_elephant	0.0000	character_to_character_own	
1113567569	3k_main_ancillary_mount_yellow_hoofed_thunder	3k_main_effect_character_attribute_expertise_mod	5.0000	character_to_character_own	
1154199811	3k_main_ancillary_mount_brown_elite	3k_main_effect_ai_hint_general	5.0000	character_to_character_own	
1157959693	3k_dlc06_ancillary_mount_elephant_unique	3k_main_effect_character_captives_escape_chance	15.0000	character_to_character_own	
1171414201	3k_main_ancillary_mount_white_horse	3k_main_effect_character_attribute_authority_mod	2.0000	character_to_character_own	
118635733	3k_main_ancillary_mount_shadow_runner	3k_main_effect_character_attribute_authority_mod	5.0000	character_to_character_own	
1189689524	3k_main_ancillary_mount_white_thoroughbred	3k_main_effect_ai_hint_general	5.0000	character_to_character_own	
1200268167	3k_dlc04_ancillary_mount_liu_chong	3k_main_effect_ai_hint_general	5.0000	character_to_character_own	
1214135970	3k_dlc06_ancillary_mount_elephant_exceptional	3k_dummy_effect_ceo_subcategory_mount_elephant	0.0000	character_to_character_own	
1217651066	3k_mtu_ancillary_mount_lady_trieus_elephant_unique	3k_dlc06_stomp	1.0000	character_to_character_own	romance
1236067064	3k_dlc06_ancillary_mount_elephant_exceptional	3k_main_effect_character_attribute_cunning_mod	6.0000	character_to_character_own	
1260431774	3k_main_ancillary_mount_white_thoroughbred	3k_main_effect_character_captives_escape_chance	5.0000	character_to_character_own	
1260783565	3k_main_ancillary_mount_brown_stallion	3k_main_effect_ai_hint_general	5.0000	character_to_character_own	
1263640434	3k_dlc06_ancillary_mount_elephant_exceptional	3k_dlc06_effect_attribute_cannot_dismount	1.0000	character_to_character_own	
12986238	3k_main_ancillary_mount_shadow_runner	3k_main_effect_character_captives_escape_chance	25.0000	character_to_character_own	
1310178731	3k_mtu_ancillary_mount_lady_trieus_elephant_unique	3k_dlc06_trumpet	1.0000	character_to_character_own	romance
1311435190	3k_main_ancillary_mount_red_elite	3k_main_effect_ai_hint_general	5.0000	character_to_character_own	
1313680834	3k_main_ancillary_mount_heavenly_fire	3k_main_effect_character_attribute_instinct_mod	10.0000	character_to_character_own	
1315153491	3k_dlc06_ancillary_mount_elephant_unique	3k_main_effect_ai_hint_general	20.0000	character_to_character_own	
1330097059	3k_dlc06_ancillary_mount_elephant_unique	3k_dlc06_gore	1.0000	character_to_character_own	romance
1343360993	3k_dlc06_ancillary_mount_elephant_unique	3k_dummy_effect_ceo_subcategory_mount_elephant	0.0000	character_to_character_own	
1377747496	3k_mtu_ancillary_mount_lady_trieus_elephant_unique	3k_main_skill_fire_charge_bonus	30.0000	character_to_character_own	
1384197824	3k_dlc06_ancillary_mount_elephant_unique	3k_dlc06_effect_attribute_cannot_dismount	1.0000	character_to_character_own	
139057111	3k_main_ancillary_mount_white_elite	3k_main_effect_character_attribute_authority_mod	8.0000	character_to_character_own	
1409192140	3k_main_ancillary_mount_yellow_hoofed_thunder	3k_main_effect_ai_hint_general	5.0000	character_to_character_own	
1422899685	3k_main_ancillary_mount_heavenly_fire	3k_main_effect_character_attribute_authority_mod	5.0000	character_to_character_own	
1434542816	3k_main_ancillary_mount_grey_stallion	3k_main_effect_character_captives_escape_chance	10.0000	character_to_character_own	
144009562	3k_main_ancillary_mount_red_hare	3k_main_effect_character_captives_escape_chance	25.0000	character_to_character_own	
1450415620	3k_mtu_ancillary_mount_lady_trieus_elephant_unique	3k_main_effect_ai_hint_general	20.0000	character_to_character_own	
1465238866	3k_main_ancillary_mount_grey_thoroughbred	3k_main_effect_character_captives_escape_chance	5.0000	character_to_character_own	
