auto_id	effect_list	effect	value	effect_scope	optional_only_in_game_mode
#ceo_effect_list_to_effects_tables;0;ceo_db/ceo_effect_list_to_effects_tables/sun_ce					
1010860163	3k_dlc05_item_set_factional_sun_ce_secure_wu	3k_dlc05_effect_bundle_reckless_luck_gain	2.0000	faction_to_faction_own	
101350624	3k_dlc05_ceo_sun_ce_ambition_secure_poyang_copper_mine	3k_dlc05_dummy_effect_bundle_reckless_luck_instantly_gain	5.0000	character_to_character_own	
1045399193	3k_dlc05_item_set_factional_sun_ce_secure_kuaiji	3k_main_effect_construction_cost_market_to_residential	-20.0000	faction_to_region_own	
1098622535	3k_dlc05_ceo_sun_ce_ambition_recruit_old_fire	3k_dlc05_dummy_effect_bundle_reckless_luck_instantly_gain	5.0000	character_to_character_own	
1133836647	3k_dlc05_item_set_factional_sun_ce_achieve_the_little_conqueror	3k_dlc05_effect_bundle_reckless_luck_gain	1.0000	faction_to_faction_own	
1137316538	3k_dlc05_ceo_sun_ce_ambition_achieve_sun_familiy_rises_again	3k_dlc05_dummy_effect_bundle_reckless_luck_instantly_gain	5.0000	character_to_character_own	
1169662329	3k_dlc05_ceo_sun_ce_ambition_achieve_defeat_huang_zu	3k_dlc05_dummy_effect_bundle_reckless_luck_instantly_gain	5.0000	character_to_character_own	
1212566300	3k_dlc05_item_set_factional_sun_ce_secure_the_heartland	3k_main_effect_province_public_order_faction	3.0000	faction_to_province_own	
1221901744	3k_dlc05_ceo_sun_ce_ambition_secure_kuaiji_capital	3k_dlc05_dummy_effect_bundle_reckless_luck_instantly_gain	5.0000	character_to_character_own	
1281682189	3k_dlc05_item_set_factional_sun_ce_secure_wu	3k_main_effect_economy_gdp_mod_industry	15.0000	faction_to_region_own	
1323180566	3k_dlc05_ceo_sun_ce_ambition_secure_jiangling_capital	3k_dlc05_dummy_effect_bundle_reckless_luck_instantly_gain	5.0000	character_to_character_own	
1369384212	3k_dlc05_item_set_factional_sun_ce_achieve_the_little_conqueror	3k_main_effect_campaign_progression_han_empire	25.0000	faction_to_faction_own	
1384941921	3k_dlc05_item_set_factional_sun_ce_recruit_four_warriors_of_china	3k_main_effect_character_stat_mod_missile_damage	5.0000	faction_to_character_own_factionwide	
138666889	3k_dlc05_item_set_factional_sun_ce_recruit_governors_and_scholars	3k_main_effect_progression_limit_governor	2.0000	faction_to_faction_own	
1392588956	3k_dlc05_item_set_factional_sun_ce_secure_the_middle_yangtze	3k_main_effect_politics_assignment_limit	1.0000	faction_to_faction_own	
1394426297	3k_dlc05_ceo_sun_ce_ambition_secure_xindu_lumber_yard	3k_dlc05_dummy_effect_bundle_reckless_luck_instantly_gain	5.0000	character_to_character_own	
1395959413	3k_dlc05_ceo_sun_ce_ambition_secure_xindu_fishing_port	3k_dlc05_dummy_effect_bundle_reckless_luck_instantly_gain	5.0000	character_to_character_own	
