child_key	parent_key	initial_descent_tiers	parent_link_position	child_link_position	parent_link_position_offset	child_link_position_offset	link_type
#character_skill_node_links_tables;3;db/character_skill_node_links_tables/ironicskills							
ironic_skillset_historical_sun_jing_0B	ironic_skillset_historical_sun_jing_0A	0	2	4	0.0000	0.0000	SUBSET_REQUIRED
ironic_skillset_historical_sun_jing_0C	ironic_skillset_historical_sun_jing_0B	0	2	4	0.0000	0.0000	SUBSET_REQUIRED
ironic_skillset_historical_sun_jing_2B	ironic_skillset_historical_sun_jing_0B	0	1	3	0.0000	0.0000	SUBSET_REQUIRED
ironic_skillset_historical_sun_jing_0D	ironic_skillset_historical_sun_jing_0C	0	2	4	0.0000	0.0000	SUBSET_REQUIRED
ironic_skillset_historical_sun_jing_2C_historical	ironic_skillset_historical_sun_jing_0C	0	1	3	0.0000	0.0000	SUBSET_REQUIRED
ironic_skillset_historical_sun_jing_2C_romance	ironic_skillset_historical_sun_jing_0C	0	1	3	0.0000	0.0000	SUBSET_REQUIRED
ironic_skillset_historical_sun_jing_0E	ironic_skillset_historical_sun_jing_0D	0	2	4	0.0000	0.0000	SUBSET_REQUIRED
ironic_skillset_historical_sun_jing_2D	ironic_skillset_historical_sun_jing_0D	0	1	3	0.0000	0.0000	SUBSET_REQUIRED
ironic_skillset_historical_sun_jing_1B	ironic_skillset_historical_sun_jing_1A	0	2	4	0.0000	0.0000	SUBSET_REQUIRED
ironic_skillset_historical_sun_jing_2A_historical	ironic_skillset_historical_sun_jing_1A	0	3	1	0.0000	0.0000	SUBSET_REQUIRED
ironic_skillset_historical_sun_jing_2A_romance	ironic_skillset_historical_sun_jing_1A	0	3	1	0.0000	0.0000	SUBSET_REQUIRED
ironic_skillset_historical_sun_jing_1C	ironic_skillset_historical_sun_jing_1B	0	2	4	0.0000	0.0000	SUBSET_REQUIRED
ironic_skillset_historical_sun_jing_2B	ironic_skillset_historical_sun_jing_1B	0	3	1	0.0000	0.0000	SUBSET_REQUIRED
ironic_skillset_historical_sun_jing_1D	ironic_skillset_historical_sun_jing_1C	0	2	4	0.0000	0.0000	SUBSET_REQUIRED
ironic_skillset_historical_sun_jing_2C_historical	ironic_skillset_historical_sun_jing_1C	0	3	1	0.0000	0.0000	SUBSET_REQUIRED
ironic_skillset_historical_sun_jing_2C_romance	ironic_skillset_historical_sun_jing_1C	0	3	1	0.0000	0.0000	SUBSET_REQUIRED
ironic_skillset_historical_sun_jing_1E	ironic_skillset_historical_sun_jing_1D	0	2	4	0.0000	0.0000	SUBSET_REQUIRED
ironic_skillset_historical_sun_jing_2D	ironic_skillset_historical_sun_jing_1D	0	3	1	0.0000	0.0000	SUBSET_REQUIRED
ironic_skillset_historical_sun_jing_0A	ironic_skillset_historical_sun_jing_2A_historical	0	3	1	0.0000	0.0000	SUBSET_REQUIRED
ironic_skillset_historical_sun_jing_0A	ironic_skillset_historical_sun_jing_2A_romance	0	3	1	0.0000	0.0000	SUBSET_REQUIRED
ironic_skillset_historical_sun_jing_2E_historical	ironic_skillset_historical_sun_jing_0E	0	1	3	0.0000	0.0000	SUBSET_REQUIRED
ironic_skillset_historical_sun_jing_2E_romance	ironic_skillset_historical_sun_jing_0E	0	1	3	0.0000	0.0000	SUBSET_REQUIRED
ironic_skillset_historical_sun_jing_2E_historical	ironic_skillset_historical_sun_jing_1E	0	3	1	0.0000	0.0000	SUBSET_REQUIRED
ironic_skillset_historical_sun_jing_2E_romance	ironic_skillset_historical_sun_jing_1E	0	3	1	0.0000	0.0000	SUBSET_REQUIRED
ironic_skillset_historical_sun_ben_0B	ironic_skillset_historical_sun_ben_0A	0	2	4	0.0000	0.0000	SUBSET_REQUIRED
ironic_skillset_historical_sun_ben_0C	ironic_skillset_historical_sun_ben_0B	0	2	4	0.0000	0.0000	SUBSET_REQUIRED
ironic_skillset_historical_sun_ben_2B	ironic_skillset_historical_sun_ben_0B	0	1	3	0.0000	0.0000	SUBSET_REQUIRED
ironic_skillset_historical_sun_ben_0D	ironic_skillset_historical_sun_ben_0C	0	2	4	0.0000	0.0000	SUBSET_REQUIRED
ironic_skillset_historical_sun_ben_2C_historical	ironic_skillset_historical_sun_ben_0C	0	1	3	0.0000	0.0000	SUBSET_REQUIRED
ironic_skillset_historical_sun_ben_2C_romance	ironic_skillset_historical_sun_ben_0C	0	1	3	0.0000	0.0000	SUBSET_REQUIRED
ironic_skillset_historical_sun_ben_0E	ironic_skillset_historical_sun_ben_0D	0	2	4	0.0000	0.0000	SUBSET_REQUIRED
ironic_skillset_historical_sun_ben_2D	ironic_skillset_historical_sun_ben_0D	0	1	3	0.0000	0.0000	SUBSET_REQUIRED
ironic_skillset_historical_sun_ben_1B	ironic_skillset_historical_sun_ben_1A	0	2	4	0.0000	0.0000	SUBSET_REQUIRED
