child_key	parent_key	initial_descent_tiers	parent_link_position	child_link_position	parent_link_position_offset	child_link_position_offset	link_type
#character_skill_node_links_tables;3;db/character_skill_node_links_tables/!!ironic_barbarian_skillset							
ironic_mod_skillset_barbarian_generic_1A	ironic_mod_skillset_barbarian_generic_0A	0	0	0	0.0000	0.0000	SUBSET_REQUIRED
ironic_mod_skillset_barbarian_generic_1A	ironic_mod_skillset_barbarian_generic_0B	0	0	0	0.0000	0.0000	SUBSET_REQUIRED
ironic_mod_skillset_barbarian_generic_1B	ironic_mod_skillset_barbarian_generic_0B	0	0	0	0.0000	0.0000	SUBSET_REQUIRED
ironic_mod_skillset_barbarian_generic_1B	ironic_mod_skillset_barbarian_generic_0C	0	0	0	0.0000	0.0000	SUBSET_REQUIRED
ironic_mod_skillset_barbarian_generic_1C	ironic_mod_skillset_barbarian_generic_0C	0	0	0	0.0000	0.0000	SUBSET_REQUIRED
ironic_mod_skillset_barbarian_generic_1C	ironic_mod_skillset_barbarian_generic_0D	0	0	0	0.0000	0.0000	SUBSET_REQUIRED
ironic_mod_skillset_barbarian_generic_1D	ironic_mod_skillset_barbarian_generic_0D	0	0	0	0.0000	0.0000	SUBSET_REQUIRED
ironic_mod_skillset_barbarian_generic_1D	ironic_mod_skillset_barbarian_generic_0E	0	0	0	0.0000	0.0000	SUBSET_REQUIRED
ironic_mod_skillset_barbarian_generic_2A	ironic_mod_skillset_barbarian_generic_1A	0	0	0	0.0000	0.0000	SUBSET_REQUIRED
ironic_mod_skillset_barbarian_generic_2A	ironic_mod_skillset_barbarian_generic_1B	0	0	0	0.0000	0.0000	SUBSET_REQUIRED
ironic_mod_skillset_barbarian_generic_2B	ironic_mod_skillset_barbarian_generic_1B	0	0	0	0.0000	0.0000	SUBSET_REQUIRED
ironic_mod_skillset_barbarian_generic_2B	ironic_mod_skillset_barbarian_generic_1C	0	0	0	0.0000	0.0000	SUBSET_REQUIRED
ironic_mod_skillset_barbarian_generic_2C	ironic_mod_skillset_barbarian_generic_1C	0	0	0	0.0000	0.0000	SUBSET_REQUIRED
ironic_mod_skillset_barbarian_generic_2C	ironic_mod_skillset_barbarian_generic_1D	0	0	0	0.0000	0.0000	SUBSET_REQUIRED
ironic_mod_skillset_barbarian_generic_3A	ironic_mod_skillset_barbarian_generic_2A	0	0	0	0.0000	0.0000	SUBSET_REQUIRED
ironic_mod_skillset_barbarian_generic_3A	ironic_mod_skillset_barbarian_generic_2B	0	0	0	0.0000	0.0000	SUBSET_REQUIRED
ironic_mod_skillset_barbarian_generic_3B	ironic_mod_skillset_barbarian_generic_2B	0	0	0	0.0000	0.0000	SUBSET_REQUIRED
ironic_mod_skillset_barbarian_generic_3B	ironic_mod_skillset_barbarian_generic_2C	0	0	0	0.0000	0.0000	SUBSET_REQUIRED
ironic_mod_skillset_barbarian_generic_4A	ironic_mod_skillset_barbarian_generic_3A	0	0	0	0.0000	0.0000	SUBSET_REQUIRED
ironic_mod_skillset_barbarian_generic_4A	ironic_mod_skillset_barbarian_generic_3B	0	0	0	0.0000	0.0000	SUBSET_REQUIRED
ironic_skillset_historical_xianbei_minister_0A_historical	ironic_skillset_historical_xianbei_minister_0B	0	4	2	0.0000	0.0000	SUBSET_REQUIRED
ironic_skillset_historical_xianbei_minister_0A_romance	ironic_skillset_historical_xianbei_minister_0B	0	4	2	0.0000	0.0000	SUBSET_REQUIRED
ironic_skillset_historical_xianbei_minister_1C_historical	ironic_skillset_historical_xianbei_minister_0C	0	1	3	0.0000	0.0000	SUBSET_REQUIRED
ironic_skillset_historical_xianbei_minister_1C_romance	ironic_skillset_historical_xianbei_minister_0C	0	1	3	0.0000	0.0000	SUBSET_REQUIRED
ironic_skillset_historical_xianbei_minister_0E	ironic_skillset_historical_xianbei_minister_0D	0	2	4	0.0000	0.0000	SUBSET_REQUIRED
ironic_skillset_historical_xianbei_minister_1A	ironic_skillset_historical_xianbei_minister_0A_historical	0	1	3	0.0000	0.0000	SUBSET_REQUIRED
ironic_skillset_historical_xianbei_minister_1A	ironic_skillset_historical_xianbei_minister_0A_romance	0	1	3	0.0000	0.0000	SUBSET_REQUIRED
ironic_skillset_historical_xianbei_minister_1A	ironic_skillset_historical_xianbei_minister_2A	0	3	1	0.0000	0.0000	SUBSET_REQUIRED
ironic_skillset_historical_xianbei_minister_0B	ironic_skillset_historical_xianbei_minister_1C_historical	0	3	1	0.0000	0.0000	SUBSET_REQUIRED
ironic_skillset_historical_xianbei_minister_0B	ironic_skillset_historical_xianbei_minister_1C_romance	0	3	1	0.0000	0.0000	SUBSET_REQUIRED
ironic_skillset_historical_xianbei_minister_1B	ironic_skillset_historical_xianbei_minister_1A	0	2	4	0.0000	0.0000	SUBSET_REQUIRED
ironic_skillset_historical_xianbei_minister_2B	ironic_skillset_historical_xianbei_minister_1C_historical	0	1	3	0.0000	0.0000	SUBSET_REQUIRED
