auto_id	ceo_threshold	ceo_node	points_threshold_to_activate_node	can_downgrade_to_previous_node
#ceo_threshold_nodes_tables;0;ceo_db/ceo_threshold_nodes_tables/sun_ce				
1017051327	3k_dlc05_ceo_threshold_ambition_recruit_official_water	3k_dlc05_ceo_sun_ce_ambition_recruit_official_water_01	3	false
1018312475	3k_dlc05_ceo_threshold_ambition_secure_xindu_capital	3k_dlc05_ceo_sun_ce_ambition_secure_xindu_capital_00	1	false
1023426673	3k_dlc05_ceo_threshold_ambition_recruit_official_earth	3k_dlc05_ceo_sun_ce_ambition_recruit_official_earth_00	1	false
1028732872	3k_dlc05_ceo_threshold_ambition_secure_xindu_capital	3k_dlc05_ceo_sun_ce_ambition_secure_xindu_capital_01	2	false
1091589890	3k_dlc05_ceo_threshold_ambition_recruit_old_metal	3k_dlc05_ceo_sun_ce_ambition_recruit_old_metal_01	2	false
1101052024	3k_dlc05_ceo_threshold_ambition_achieve_defeat_huang_zu	3k_dlc05_ceo_sun_ce_ambition_achieve_defeat_huang_zu_00	1	false
1187549059	3k_dlc05_ceo_threshold_ambition_recruit_grandmasters_fire	3k_dlc05_ceo_sun_ce_ambition_recruit_grandmasters_fire_00	1	false
1224719706	3k_dlc05_ceo_threshold_ambition_recruit_high_level_sun_quan	3k_dlc05_ceo_sun_ce_ambition_recruit_high_level_sun_quan_01	2	false
1253876300	3k_dlc05_ceo_threshold_ambition_achieve_wolf_cub_roars	3k_dlc05_ceo_sun_ce_ambition_achieve_wolf_cub_roars_00	1	false
1257840336	3k_dlc05_ceo_threshold_ambition_secure_jianyue_salt_mine	3k_dlc05_ceo_sun_ce_ambition_secure_jianyue_salt_mine_00	1	false
1268809743	3k_dlc05_ceo_threshold_ambition_secure_jiangling_capital	3k_dlc05_ceo_sun_ce_ambition_secure_jiangling_capital_00	1	false
1272016229	3k_dlc05_ceo_threshold_ambition_achieve_defeat_the_white_tiger	3k_dlc05_ceo_sun_ce_ambition_achieve_defeat_the_white_tiger_00	1	false
130843878	3k_dlc05_ceo_threshold_ambition_secure_kuaiji_livestock	3k_dlc05_ceo_sun_ce_ambition_secure_kuaiji_livestock_00	1	false
135663081	3k_dlc05_ceo_threshold_ambition_recruit_young_earth_wood	3k_dlc05_ceo_sun_ce_ambition_recruit_young_earth_wood_01	2	false
1368969182	3k_dlc05_ceo_threshold_ambition_recruit_grandmasters_earth	3k_dlc05_ceo_sun_ce_ambition_recruit_grandmasters_earth_00	1	false
137169009	3k_dlc05_ceo_threshold_ambition_recruit_high_level_sun_ce	3k_dlc05_ceo_sun_ce_ambition_recruit_high_level_sun_ce_01	2	false
140379770	3k_dlc05_ceo_threshold_ambition_recruit_grandmasters_fire	3k_dlc05_ceo_sun_ce_ambition_recruit_grandmasters_fire_01	2	false
1409878806	3k_dlc05_ceo_threshold_ambition_achieve_independence	3k_dlc05_ceo_sun_ce_ambition_achieve_independence_00	1	false
1424196822	3k_dlc05_ceo_threshold_ambition_achieve_independence	3k_dlc05_ceo_sun_ce_ambition_achieve_independence_01	2	false
1425422810	3k_dlc05_ceo_threshold_ambition_recruit_official_water	3k_dlc05_ceo_sun_ce_ambition_recruit_official_water_00	1	false
1431452058	3k_dlc05_ceo_threshold_ambition_secure_poyang_iron_mine	3k_dlc05_ceo_sun_ce_ambition_secure_poyang_iron_mine_00	1	false
1432794655	3k_dlc05_ceo_threshold_ambition_secure_xindu_fishing_port	3k_dlc05_ceo_sun_ce_ambition_secure_xindu_fishing_port_01	2	false
1440021096	3k_dlc05_ceo_threshold_ambition_secure_xiangyang_capital	3k_dlc05_ceo_sun_ce_ambition_secure_xiangyang_capital_00	1	false
1462364299	3k_dlc05_ceo_threshold_ambition_recruit_grandmasters_metal	3k_dlc05_ceo_sun_ce_ambition_recruit_grandmasters_metal_00	1	false
1475250355	3k_dlc05_ceo_threshold_ambition_achieve_sun_familiy_rises_again	3k_dlc05_ceo_sun_ce_ambition_achieve_sun_familiy_rises_again_00	1	false
147593887	3k_dlc05_ceo_threshold_ambition_secure_poyang_copper_mine	3k_dlc05_ceo_sun_ce_ambition_secure_poyang_copper_mine_01	2	false
1481473361	3k_dlc05_ceo_threshold_ambition_recruit_high_level_lady_sun	3k_dlc05_ceo_sun_ce_ambition_recruit_high_level_lady_sun_00	1	false
1484026130	3k_dlc05_ceo_threshold_ambition_recruit_old_metal	3k_dlc05_ceo_sun_ce_ambition_recruit_old_metal_00	1	false
1496094796	3k_dlc05_ceo_threshold_ambition_recruit_high_level_zhou_yu	3k_dlc05_ceo_sun_ce_ambition_recruit_high_level_zhou_yu_01	2	false
1515680384	3k_dlc05_ceo_threshold_ambition_achieve_artery_of_the_world	3k_dlc05_ceo_sun_ce_ambition_achieve_artery_of_the_world_00	1	false
1536155814	3k_dlc05_ceo_threshold_ambition_recruit_female_metal_fire	3k_dlc05_ceo_sun_ce_ambition_recruit_female_metal_fire_01	3	false
1545921883	3k_dlc05_ceo_threshold_ambition_recruit_old_fire	3k_dlc05_ceo_sun_ce_ambition_recruit_old_fire_01	2	false
