auto_id	ceo_threshold	ceo_node	points_threshold_to_activate_node	can_downgrade_to_previous_node
#ceo_threshold_nodes_tables;0;ceo_db/ceo_threshold_nodes_tables/career				
1003652634	3k_main_ceo_career_historical_sui_gu	3k_main_ceo_career_historical_sui_gu	1	false
1003743900	3k_main_threshold_career_historical_xu_zhao	3k_main_ceo_node_career_historical_xu_zhao	1	false
1010560520	3k_dlc05_ceo_threshold_career_historical_yang_feng	3k_dlc05_ceo_node_career_historical_yang_feng_01	1	false
1015328224	3k_main_ceo_threshold_career_generated_minister_metal	3k_main_ceo_node_career_generated_minister_metal_01	1	false
1017862611	3k_dlc05_ceo_threshold_career_generated_embezzler	3k_dlc05_ceo_node_career_generated_embezzler_01	1	false
1020677942	3k_main_ceo_threshold_career_historical_guan_jing	3k_main_ceo_node_career_historical_guan_jing_01	1	false
1020726290	ep_ceo_threshold_career_historical_sima_jiong	ep_ceo_node_career_historical_sima_jiong_01	1	false
10228950	3k_main_ceo_career_historical_li_shi_unique	3k_main_ceo_career_historical_li_shi_unique	1	false
1024143737	3k_main_threshold_career_historical_xu_gong	3k_main_ceo_node_career_historical_xu_gong	1	false
1027883004	3k_main_ceo_career_historical_xu_rong	3k_main_ceo_career_historical_xu_rong	1	true
1027916713	3k_main_ceo_threshold_career_historical_wen_chou	3k_main_ceo_node_career_historical_wen_chou_01	1	false
1028772766	3k_dlc06_ceo_career_generated_nanman_rare_fire	3k_dlc06_ceo_node_career_generated_rare_fire_03	7	true
1031193650	3k_main_ceo_threshold_career_historical_taishi_ci	3k_main_ceo_node_career_historical_taishi_ci_01	1	false
103126692	3k_main_ceo_career_historical_zhang_xian	3k_main_ceo_career_historical_zhang_xian	1	false
1031602767	3k_mtu_ceo_threshold_career_historical_zhao_yun	3k_mtu_ceo_node_career_historical_zhao_yun_01	1	false
1031995348	3k_dlc04_ceo_threshold_career_historical_gao_you	3k_dlc04_ceo_node_career_historical_gao_you_01	1	true
1033041669	3k_ytr_ceo_threshold_career_people_musician	3k_ytr_ceo_node_career_people_musician	1	true
1033672424	3k_ironic_ceo_career_historical_li_xiu	3k_ironic_ceo_career_historical_li_xiu	1	true
103503	3k_main_ceo_career_historical_wu_xi_ironic	3k_main_ceo_career_historical_wu_xi_ironic	1	false
1039499247	3k_ytr_ceo_threshold_career_land_builder	3k_ytr_ceo_node_career_land_builder	1	true
104047	3k_main_ceo_career_historical_qu_pan	3k_main_ceo_career_historical_qu_pan	1	false
1043698757	3k_main_ceo_career_historical_liu_pingming	3k_main_ceo_career_historical_liu_pingming	1	false
1044304300	3k_dlc04_ceo_threshold_career_historical_bian_zhang	3k_dlc04_ceo_node_career_historical_bian_zhang_01	1	true
1045865561	3k_main_ceo_career_historical_gao_rou	3k_main_ceo_career_historical_gao_rou	1	false
1045867491	3k_mtu_ceo_threshold_career_historical_lady_zhang_jinglan	3k_mtu_ceo_node_career_historical_lady_zhang_jinglan_01	1	false
1046782323	3k_dlc05_ceo_threshold_career_generated_magician	3k_dlc05_ceo_node_career_generated_magician_01	1	false
1047042312	ep_ceo_threshold_career_historical_liu_shen	ep_ceo_node_career_historical_liu_shen_01	1	false
1047102473	3k_main_ceo_career_historical_Luo_Tong	3k_main_ceo_career_historical_Luo_Tong	1	false
10479164	3k_main_ceo_theshold_career_generated_governor_water	3k_main_ceo_node_career_generated_governor_water_01	1	false
1048229878	3k_main_ceo_career_historical_chen_su	3k_main_ceo_career_historical_chen_su	1	false
1057732332	3k_main_ceo_threshold_career_historical_cao_xiu	3k_main_ceo_career_historical_cao_xiu	1	false
1059436662	3k_dlc06_ceo_career_generated_nanman_rare_earth	3k_dlc06_ceo_node_career_generated_rare_earth_01	1	false
105951748	3k_main_ceo_career_historical_mi_fang	3k_main_ceo_career_historical_mi_fang	1	false
1060612160	3k_main_ceo_career_historical_yang_qianwan	3k_main_ceo_career_historical_yang_qianwan	1	false
1060826294	3k_main_ceo_career_historical_li_su	3k_main_ceo_career_historical_li_su	1	true
1062987904	3k_main_ceo_career_historical_Xiahou_Ba	3k_main_ceo_career_historical_Xiahou_Ba	1	false
1063102968	3k_main_ceo_career_historical_kuai_yue	3k_main_ceo_career_historical_kuai_yue	1	false
1066699350	3k_main_ceo_career_historical_lu_shang	3k_main_ceo_career_historical_lu_shang	1	false
1069152799	3k_dlc06_ceo_threshold_career_historical_shi_xin	3k_dlc06_ceo_node_career_historical_shi_xin_01	1	false
1070511949	3k_main_ceo_career_historical_wang_yu	3k_main_ceo_career_historical_wang_yu	1	false
1070867914	3k_mtu_ceo_threshold_career_historical_zhu_tu	3k_mtu_ceo_node_career_historical_zhu_tu_01	1	false
1072013149	3k_dlc06_ceo_career_historical_nanman_tu_an	3k_dlc06_ceo_career_historical_nanman_tu_an_01	1	true
1080886995	3k_main_ceo_career_historical_Liu_Feng	3k_main_ceo_career_historical_Liu_Feng	1	false
1083279700	3k_dlc06_ceo_career_historical_nanman_meng_you	3k_dlc06_ceo_career_historical_nanman_meng_you_03	7	true
