auto_id	ceo_threshold	ceo_node	points_threshold_to_activate_node	can_downgrade_to_previous_node
#ceo_threshold_nodes_tables;0;ceo_db/ceo_threshold_nodes_tables/followers				
1010802404	3k_gsz_ancillary_follower_bandit_earth	3k_gsz_ancillary_follower_bandit_earth	1	true
1046724094	3k_gsz_ancillary_follower_bandit_fire	3k_gsz_ancillary_follower_bandit_fire	1	true
1080483887	3k_main_threshold_ancillary_monk	3k_main_ancillary_monk	1	false
1101610486	3k_main_threshold_ancillary_forge_master	3k_main_ancillary_forge_master	1	false
114146854	3k_gsz_ancillary_follower_han_wood	3k_gsz_ancillary_follower_han_wood	1	true
114968057	3k_main_threshold_ancillary_herdsman	3k_main_ancillary_herdsman	1	false
115068905	3k_main_threshold_ancillary_inspector	3k_main_ancillary_inspector	1	false
1214601091	3k_main_threshold_ancillary_tax_collector	3k_main_ancillary_tax_collector	1	false
1216022902	3k_dlc04_threshold_ancillary_apprentice_crafter	3k_dlc04_ancillary_apprentice_crafter	1	false
1250019899	3k_main_threshold_ancillary_scholar	3k_main_ancillary_scholar	1	false
1261460531	3k_main_threshold_ancillary_foreman	3k_main_ancillary_foreman	1	false
1261733294	3k_main_threshold_ancillary_prefect	3k_main_ancillary_prefect	1	false
1264974981	3k_main_threshold_ancillary_farmer	3k_main_ancillary_farmer	1	false
1300367090	3k_main_threshold_ancillary_architect	3k_main_ancillary_architect	1	false
1307363793	3k_ironic_ancillary_follower_xiliang_commander	3k_ironic_ancillary_follower_xiliang_commander	1	false
1316096218	3k_main_threshold_ancillary_military_expert	3k_main_ancillary_military_expert	1	false
1335319010	3k_main_threshold_ancillary_master_craftsman	3k_main_ancillary_master_craftsman	1	false
1406714774	3k_gsz_ancillary_follower_korea_water	3k_gsz_ancillary_follower_korea_water	1	true
1431812598	3k_main_threshold_ancillary_legalist_fanatic	3k_main_ancillary_legalist_fanatic	1	false
1518403753	3k_gsz_ancillary_follower_barbarian_wood	3k_gsz_ancillary_follower_barbarian_wood	1	true
1524331336	3k_gsz_ancillary_follower_han_earth	3k_gsz_ancillary_follower_han_earth	1	true
1537807185	3k_dlc04_threshold_ancillary_master_crafter	3k_dlc04_ancillary_master_crafter	1	false
1547099024	3k_main_threshold_ancillary_hua_tuo	3k_main_ancillary_hua_tuo	1	false
156022104	3k_main_threshold_ancillary_cryptographer	3k_main_ancillary_cryptographer	1	false
1579587170	3k_dlc06_ancillary_follower_translator	3k_dlc06_ancillary_follower_translator	1	true
1603658088	3k_main_threshold_ancillary_engineer	3k_main_ancillary_engineer	1	false
1625679703	3k_gsz_ancillary_follower_bandit_metal	3k_gsz_ancillary_follower_bandit_metal	1	true
1632273750	3k_main_threshold_ancillary_merchant	3k_main_ancillary_merchant	1	false
165747169	3k_gsz_ancillary_follower_barbarian_water	3k_gsz_ancillary_follower_barbarian_water	1	true
1688059430	3k_main_threshold_ancillary_eunuch	3k_main_ancillary_eunuch	1	false
1707305344	3k_gsz_ancillary_follower_korea_earth	3k_gsz_ancillary_follower_korea_earth	1	true
1710789062	3k_main_threshold_ancillary_eavesdropper	3k_main_ancillary_eavesdropper	1	false
1728301707	3k_main_threshold_ancillary_bodyguard	3k_main_ancillary_bodyguard	1	false
1730122036	3k_main_threshold_ancillary_land_shaper	3k_main_ancillary_land_shaper	1	false
1735438172	3k_gsz_ancillary_follower_bandit_wood	3k_gsz_ancillary_follower_bandit_wood	1	true
1746177642	3k_gsz_ancillary_follower_barbarian_fire	3k_gsz_ancillary_follower_barbarian_fire	1	true
1752039137	3k_main_threshold_ancillary_tycoon	3k_main_ancillary_tycoon	1	false
176076133	3k_gsz_ancillary_follower_han_metal	3k_gsz_ancillary_follower_han_metal	1	true
1761741263	3k_main_threshold_ancillary_concubine	3k_main_ancillary_concubine	1	false
1791863530	3k_dlc07_threshold_ancillary_follower_northern_army_captain	3k_dlc07_ancillary_northern_army_captain	1	false
1802536666	3k_main_ancillary_follower_weapon_craftsman	3k_main_ancillary_follower_weapon_craftsman	1	true
182190006	3k_main_threshold_ancillary_astronomer	3k_main_ancillary_astronomer	1	false
1857261153	3k_main_threshold_ancillary_military_instructor	3k_main_ancillary_military_instructor	1	false
1858788116	3k_main_threshold_ancillary_guard	3k_main_ancillary_guard	1	false
1893483852	3k_main_threshold_ancillary_local_administrator	3k_main_ancillary_local_administrator	1	false
1986826284	3k_main_threshold_ancillary_builder	3k_main_ancillary_builder	1	false
2022763667	3k_main_threshold_ancillary_labour_recruiter	3k_main_ancillary_labour_recruiter	1	false
2041288980	3k_main_threshold_ancillary_elite_trainer	3k_main_ancillary_elite_trainer	1	false
2064078565	3k_gsz_ancillary_follower_korea_fire	3k_gsz_ancillary_follower_korea_fire	1	true
2090831772	3k_main_threshold_ancillary_professor	3k_main_ancillary_professor	1	false
272994710	3k_main_threshold_ancillary_adept	3k_main_ancillary_adept	1	false
284527753	3k_gsz_ancillary_follower_barbarian_metal	3k_gsz_ancillary_follower_barbarian_metal	1	true
359749664	3k_gsz_ancillary_follower_nanman_animal	3k_gsz_ancillary_follower_nanman_animal	1	true
373243220	3k_main_threshold_ancillary_provincial_advisor	3k_main_ancillary_provincial_advisor	1	false
420221285	3k_gsz_ancillary_follower_korea_metal	3k_gsz_ancillary_follower_korea_metal	1	true
437549152	3k_main_threshold_ancillary_professional_instuctor	3k_main_ancillary_professional_instructor	1	false
461712825	3k_main_threshold_ancillary_provincial_auditor	3k_main_ancillary_provincial_auditor	1	false
472156756	3k_main_threshold_ancillary_officer	3k_main_ancillary_officer	1	false
475265345	3k_main_threshold_ancillary_mathematician	3k_main_ancillary_mathematician	1	false
495742611	3k_main_threshold_ancillary_overseer	3k_main_ancillary_overseer	1	false
531085718	3k_main_threshold_ancillary_diviner	3k_main_ancillary_diviner	1	false
