auto_id	ceo_threshold	ceo_node	points_threshold_to_activate_node	can_downgrade_to_previous_node
#ceo_threshold_nodes_tables;0;ceo_db/ceo_threshold_nodes_tables/weapons				
1003161324	3k_mtu_threshold_ancillary_weapon_sharp_light	3k_mtu_ancillary_weapon_sharp_light	1	false
1037556660	ep_dyn_ceo_threshold_ancillary_weapon_serpent_spear	ep_dyn_ancillary_weapon_serpent_spear	1	true
1062556749	3k_ytr_ceo_threshold_ancillary_weapon_staff_exceptional	3k_ytr_ancillary_weapon_staff_exceptional	1	false
1068882630	3k_main_threshold_ancillary_hook_sicle_sabre_refined	3k_main_ancillary_hook_sickle_sabre_refined	1	false
1090074212	3k_ytr_ceo_threshold_ancillary_weapon_dual_maces_common	3k_ytr_ancillary_weapon_dual_maces_common	1	false
109073283	3k_mtu_threshold_ancillary_weapon_phoenix_beak_faction	3k_mtu_ancillary_phoenix_beak	1	false
1095085432	3k_ironic_ancillary_weapon_ma_dai_spear_unique	3k_ironic_ancillary_weapon_ma_dai_spear_unique	1	true
1101066207	ironic_ancillary_weapon_xu_sheng_dual_jian_unique	ironic_ancillary_weapon_xu_sheng_dual_jian_unique	1	true
1116500017	3k_ytr_ceo_threshold_ancillary_weapon_dual_maces_unique	3k_ytr_ancillary_weapon_dual_maces_unique	1	false
1141074718	3k_main_threshold_ancillary_ceremonial_sword_refined	3k_main_ancillary_ceremonial_sword_refined	1	false
1146176367	3k_dlc06_ancillary_weapon_burning_mace_unique	3k_dlc06_ancillary_weapon_burning_mace_unique	1	true
1177537278	3k_main_threshold_ancillary_two_handed_axe_refined	3k_main_ancillary_two_handed_axe_refined	1	false
1196235616	3k_ytr_ceo_threshold_ancillary_weapon_2h_ball_mace_unique	3k_ytr_ancillary_weapon_2h_ball_mace_unique	1	false
1226199213	3k_main_threshold_ancillary_single_edged_sword_common	3k_main_ancillary_single_edged_sword_common	1	false
1234724350	3k_ironic_ancillary_weapon_pang_de_spear_unique	3k_ironic_ancillary_weapon_pang_de_spear_unique	1	true
1254812395	3k_main_threshold_ancillary_green_dragon_crescent_blade	3k_main_ancillary_green_dragon_crescent_blade	1	false
127482417	3k_main_threshold_ancillary_battle_axe_unique	3k_main_ancillary_battle_axe_unique	1	false
1312678035	3k_main_threshold_ancillary_weapon_sword_and_shield_common	3k_main_ancillary_weapon_sword_and_shield_common	1	false
1315908859	3k_main_threshold_ancillary_dual_swords_common	3k_main_ancillary_dual_swords_common	1	false
1316668717	ep_dyn_ceo_threshold_ancillary_weapon_ma_su	ep_dyn_ancillary_weapon_ma_su	1	true
1357645836	ep_dyn_ceo_threshold_ancillary_weapon_axes_of_the_bandit_queen	ep_dyn_ancillary_weapon_axes_of_the_bandit_queen	1	true
1413516040	3k_mtu_threshold_ancillary_weapon_comet_spear	3k_mtu_ancillary_weapon_comet_spear	1	false
1425347377	3k_main_threshold_ancillary_two_handed_spear_common	3k_main_ancillary_two_handed_spear_common	1	false
1426426891	3k_main_threshold_ancillary_dual_swords_refined	3k_main_ancillary_dual_swords_refined	1	false
1434755942	3k_main_threshold_ancillary_double_edged_sword_unique	3k_main_ancillary_double_edged_sword_unique	1	false
1446134207	3k_ytr_ceo_threshold_ancillary_weapon_2h_ball_mace_refined	3k_ytr_ancillary_weapon_2h_ball_mace_refined	1	false
1453579696	3k_dlc06_ancillary_weapon_machete_common	3k_dlc06_ancillary_weapon_machete_common	1	true
1471437595	3k_main_ceo_threshold_ancillary_weapon_shuang_gu_jian_faction	3k_main_ancillary_shuang_gu_jian	1	false
1481207973	3k_main_threshold_ancillary_trident_halberd	3k_main_ancillary_trident_halberd	1	false
1484651923	3k_main_ceo_threshold_ancillary_weapon_green_dragon_crescent_blade_faction	3k_main_ancillary_green_dragon_crescent_blade	1	false
