auto_id	ceo_threshold	ceo_node	points_threshold_to_activate_node	can_downgrade_to_previous_node
#ceo_threshold_nodes_tables;0;ceo_db/ceo_threshold_nodes_tables/liu_chong				
1028104556	3k_dlc04_ceo_factional_trophy_cabinet_melee_cav_unique_locked	3k_dlc04_ceo_factional_trophy_cabinet_melee_cav_unique_00	1	false
106577351	3k_dlc04_ceo_factional_trophy_cabinet_people_unique	3k_dlc04_ceo_factional_trophy_cabinet_people_unique_01	1	false
1078504653	3k_dlc04_ceo_factional_trophy_cabinet_siege_refined	3k_dlc04_ceo_factional_trophy_cabinet_siege_refined_01	1	false
1205605807	3k_dlc04_ceo_factional_trophy_cabinet_ranged_common	3k_dlc04_ceo_factional_trophy_cabinet_ranged_common_01	1	false
1280790764	3k_dlc04_ceo_factional_trophy_cabinet_ranged_unique	3k_dlc04_ceo_factional_trophy_cabinet_ranged_unique_01	1	false
128449826	3k_dlc04_ceo_factional_trophy_cabinet_shock_cav_refined	3k_dlc04_ceo_factional_trophy_cabinet_shock_cav_refined_01	1	false
1335371465	3k_dlc04_ceo_factional_trophy_cabinet_spear_inf_refined	3k_dlc04_ceo_factional_trophy_cabinet_spear_inf_refined_01	1	false
1346499706	3k_dlc04_ceo_factional_trophy_cabinet_shock_cav_common	3k_dlc04_ceo_factional_trophy_cabinet_shock_cav_common_01	1	false
1357929663	3k_dlc04_ceo_factional_trophy_cabinet_shock_cav_unique_locked	3k_dlc04_ceo_factional_trophy_cabinet_shock_cav_unique_00	1	false
1367713373	3k_dlc04_ceo_factional_trophy_cabinet_shock_cav_unique	3k_dlc04_ceo_factional_trophy_cabinet_shock_cav_unique_01	1	false
1458158735	3k_dlc04_ceo_factional_trophy_cabinet_melee_cav_common	3k_dlc04_ceo_factional_trophy_cabinet_melee_cav_common_01	1	false
1541332412	3k_dlc04_ceo_factional_trophy_cabinet_shock_cav_refined_locked	3k_dlc04_ceo_factional_trophy_cabinet_shock_cav_refined_00	1	false
1598819278	3k_dlc04_ceo_factional_trophy_cabinet_melee_inf_common	3k_dlc04_ceo_factional_trophy_cabinet_melee_inf_common_01	1	false
1664427606	3k_dlc04_ceo_factional_trophy_cabinet_heroes_unique	3k_dlc04_ceo_factional_trophy_cabinet_heroes_unique_01	1	false
1775758536	3k_dlc04_ceo_factional_trophy_cabinet_melee_cav_common_locked	3k_dlc04_ceo_factional_trophy_cabinet_melee_cav_common_00	1	false
1990238775	3k_dlc04_ceo_factional_trophy_cabinet_spear_inf_refined_locked	3k_dlc04_ceo_factional_trophy_cabinet_spear_inf_refined_00	1	false
2000209599	3k_dlc04_ceo_factional_trophy_cabinet_ranged_common_locked	3k_dlc04_ceo_factional_trophy_cabinet_ranged_common_00	1	false
