effect_bundle_key	effect_key	effect_scope	value	advancement_stage
#effect_bundles_to_effects_junctions_tables;2;db/effect_bundles_to_effects_junctions_tables/doumaoresource				
ironic_trailblazing_resource_level_0	ironic_trailblazing_decay	faction_to_faction_own	-2.0000	start_turn_completed
ironic_trailblazing_resource_level_1	ironic_trailblazing_decay	faction_to_faction_own	-5.0000	start_turn_completed
ironic_trailblazing_resource_level_2	ironic_trailblazing_decay	faction_to_faction_own	-10.0000	start_turn_completed
ironic_trailblazing_resource_level_3	ironic_trailblazing_decay	faction_to_faction_own	-15.0000	start_turn_completed
ironic_trailblazing_resource_level_4	ironic_trailblazing_decay	faction_to_faction_own	-25.0000	start_turn_completed
ironic_trailblazing_resource_level_0	ironic_trailblazing_info_gain	faction_to_faction_own_unseen	1.0000	start_turn_completed
ironic_trailblazing_resource_level_1	ironic_trailblazing_info_gain	faction_to_faction_own_unseen	1.0000	start_turn_completed
ironic_trailblazing_resource_level_2	ironic_trailblazing_info_gain	faction_to_faction_own_unseen	1.0000	start_turn_completed
ironic_trailblazing_resource_level_3	ironic_trailblazing_info_gain	faction_to_faction_own_unseen	1.0000	start_turn_completed
ironic_trailblazing_resource_level_4	ironic_trailblazing_info_gain	faction_to_faction_own_unseen	1.0000	start_turn_completed
ironic_trailblazing_resource_level_0	ironic_trailblazing_info_loss	faction_to_faction_own_unseen	1.0000	start_turn_completed
ironic_trailblazing_resource_level_1	ironic_trailblazing_info_loss	faction_to_faction_own_unseen	1.0000	start_turn_completed
ironic_trailblazing_resource_level_2	ironic_trailblazing_info_loss	faction_to_faction_own_unseen	1.0000	start_turn_completed
ironic_trailblazing_resource_level_3	ironic_trailblazing_info_loss	faction_to_faction_own_unseen	1.0000	start_turn_completed
ironic_trailblazing_resource_level_4	ironic_trailblazing_info_loss	faction_to_faction_own_unseen	1.0000	start_turn_completed
ironic_trailblazing_resource_level_0	3k_ironic_effect_campaign_movement_in_own_regions	faction_to_force_own	-10.0000	start_turn_completed
ironic_trailblazing_resource_level_1	3k_ironic_effect_campaign_movement_in_own_regions	faction_to_force_own	10.0000	start_turn_completed
ironic_trailblazing_resource_level_2	3k_ironic_effect_campaign_movement_in_own_regions	faction_to_force_own	25.0000	start_turn_completed
