effect_bundle_key	effect_key	effect_scope	value	advancement_stage
#effect_bundles_to_effects_junctions_tables;2;db/effect_bundles_to_effects_junctions_tables/wang_shengresource				
ironic_languor_resource_level_0	ironic_languor_decay	faction_to_faction_own	75.0000	start_turn_completed
ironic_languor_resource_level_0	ironic_languor_info_gain	faction_to_faction_own_unseen	1.0000	start_turn_completed
ironic_languor_resource_level_0	ironic_languor_info_loss	faction_to_faction_own_unseen	1.0000	start_turn_completed
ironic_languor_resource_level_1	ironic_languor_decay	faction_to_faction_own	75.0000	start_turn_completed
ironic_languor_resource_level_1	ironic_languor_info_gain	faction_to_faction_own_unseen	1.0000	start_turn_completed
ironic_languor_resource_level_1	ironic_languor_info_loss	faction_to_faction_own_unseen	1.0000	start_turn_completed
ironic_languor_resource_level_2	ironic_languor_decay	faction_to_faction_own	75.0000	start_turn_completed
ironic_languor_resource_level_2	ironic_languor_info_gain	faction_to_faction_own_unseen	1.0000	start_turn_completed
ironic_languor_resource_level_2	ironic_languor_info_loss	faction_to_faction_own_unseen	1.0000	start_turn_completed
ironic_languor_resource_level_3	ironic_languor_decay	faction_to_faction_own	75.0000	start_turn_completed
ironic_languor_resource_level_3	ironic_languor_info_gain	faction_to_faction_own_unseen	1.0000	start_turn_completed
ironic_languor_resource_level_3	ironic_languor_info_loss	faction_to_faction_own_unseen	1.0000	start_turn_completed
ironic_languor_resource_level_4	ironic_languor_decay	faction_to_faction_own	75.0000	start_turn_completed
ironic_languor_resource_level_4	ironic_languor_info_gain	faction_to_faction_own_unseen	1.0000	start_turn_completed
ironic_languor_resource_level_4	ironic_languor_info_loss	faction_to_faction_own_unseen	1.0000	start_turn_completed
ironic_languor_resource_level_0	3k_main_effect_characters_satisfaction_bonus_character	faction_to_character_own_factionwide	-10.0000	start_turn_completed
ironic_languor_resource_level_1	3k_main_effect_characters_satisfaction_bonus_character	faction_to_character_own_factionwide	-4.0000	start_turn_completed
ironic_languor_resource_level_2	3k_main_effect_characters_satisfaction_bonus_character	faction_to_character_own_factionwide	2.0000	start_turn_completed
ironic_languor_resource_level_3	3k_main_effect_characters_satisfaction_bonus_character	faction_to_character_own_factionwide	4.0000	start_turn_completed
ironic_languor_resource_level_4	3k_main_effect_characters_satisfaction_bonus_character	faction_to_character_own_factionwide	10.0000	start_turn_completed
ironic_languor_resource_level_0	3k_main_effect_unit_stats_unit_upkeep_all_units	faction_to_force_own_factionwide	15.0000	start_turn_completed
ironic_languor_resource_level_1	3k_main_effect_unit_stats_unit_upkeep_all_units	faction_to_force_own_factionwide	5.0000	start_turn_completed
ironic_languor_resource_level_2	3k_main_effect_unit_stats_unit_upkeep_all_units	faction_to_force_own_factionwide	-5.0000	start_turn_completed
ironic_languor_resource_level_3	3k_main_effect_unit_stats_unit_upkeep_all_units	faction_to_force_own_factionwide	-12.0000	start_turn_completed
ironic_languor_resource_level_4	3k_main_effect_unit_stats_unit_upkeep_all_units	faction_to_force_own_factionwide	-25.0000	start_turn_completed
ironic_languor_resource_level_0	3k_main_effect_character_salary	faction_to_character_own_factionwide	50.0000	start_turn_completed
ironic_languor_resource_level_1	3k_main_effect_character_salary	faction_to_character_own_factionwide	25.0000	start_turn_completed
ironic_languor_resource_level_2	3k_main_effect_character_salary	faction_to_character_own_factionwide	-5.0000	start_turn_completed
ironic_languor_resource_level_3	3k_main_effect_character_salary	faction_to_character_own_factionwide	-20.0000	start_turn_completed
ironic_languor_resource_level_4	3k_main_effect_character_salary	faction_to_character_own_factionwide	-40.0000	start_turn_completed
ironic_languor_resource_level_0	3k_main_effect_economy_gdp_mod_all	faction_to_region_own	-50.0000	start_turn_completed
ironic_languor_resource_level_1	3k_main_effect_economy_gdp_mod_all	faction_to_region_own	-25.0000	start_turn_completed
ironic_languor_resource_level_2	3k_main_effect_economy_gdp_mod_all	faction_to_region_own	10.0000	start_turn_completed
ironic_languor_resource_level_3	3k_main_effect_economy_gdp_mod_all	faction_to_region_own	25.0000	start_turn_completed
ironic_languor_resource_level_4	3k_main_effect_economy_gdp_mod_all	faction_to_region_own	50.0000	start_turn_completed
ironic_languor_resource_level_0	3k_main_effect_province_building_construction_cost_mod	faction_to_region_own	40.0000	start_turn_completed
ironic_languor_resource_level_1	3k_main_effect_province_building_construction_cost_mod	faction_to_region_own	20.0000	start_turn_completed
ironic_languor_resource_level_2	3k_main_effect_province_building_construction_cost_mod	faction_to_region_own	-10.0000	start_turn_completed
ironic_languor_resource_level_3	3k_main_effect_province_building_construction_cost_mod	faction_to_region_own	-15.0000	start_turn_completed
ironic_languor_resource_level_4	3k_main_effect_province_building_construction_cost_mod	faction_to_region_own	-25.0000	start_turn_completed
ironic_languor_lady_wu_married	ironic_languor_lady_wu_married	faction_to_faction_own_unseen	50.0000	start_turn_completed
ironic_languor_effect_bundle	ironic_languor_effect_bundle_1	faction_to_faction_own_unseen	1.0000	start_turn_completed
ironic_languor_effect_bundle	ironic_languor_effect_bundle_2	faction_to_faction_own_unseen	1.0000	start_turn_completed
ironic_languor_effect_bundle	ironic_languor_effect_bundle_3	faction_to_faction_own_unseen	1.0000	start_turn_completed
ironic_languor_effect_bundle	ironic_languor_effect_bundle_4	faction_to_faction_own_unseen	1.0000	start_turn_completed
