effect_bundle_key	effect_key	effect_scope	value	advancement_stage
#effect_bundles_to_effects_junctions_tables;2;db/effect_bundles_to_effects_junctions_tables/chenwenresource_alliance				
3k_dlc04_faction_bian_zhang_chen_wen_effect	3k_main_effect_replenishment_faction	faction_to_army_own	2.0000	start_round_completed
3k_dlc04_faction_cao_song_chen_wen_effect	3k_main_effect_replenishment_faction	faction_to_army_own	2.0000	start_round_completed
3k_dlc04_faction_chen_gui_chen_wen_effect	3k_main_effect_replenishment_faction	faction_to_army_own	2.0000	start_round_completed
3k_dlc04_faction_chu_gong_chen_wen_effect	3k_main_effect_replenishment_faction	faction_to_army_own	2.0000	start_round_completed
3k_dlc04_faction_dai_chen_wen_effect	3k_main_effect_replenishment_faction	faction_to_army_own	2.0000	start_round_completed
3k_dlc04_faction_ding_yuan_chen_wen_effect	3k_main_effect_replenishment_faction	faction_to_army_own	2.0000	start_round_completed
3k_dlc04_faction_dong_chen_wen_effect	3k_main_effect_replenishment_faction	faction_to_army_own	2.0000	start_round_completed
3k_dlc04_faction_dong_he_chen_wen_effect	3k_main_effect_replenishment_faction	faction_to_army_own	2.0000	start_round_completed
3k_dlc04_faction_empress_he_chen_wen_effect	3k_main_effect_replenishment_faction	faction_to_army_own	2.0000	start_round_completed
3k_dlc04_faction_liang_rebels_chen_wen_effect	3k_main_effect_faction_trait_tigers_fury_sun_jian	faction_to_force_own	15.0000	start_round_completed
3k_dlc04_faction_liu_hong_chen_wen_effect	3k_main_effect_replenishment_faction	faction_to_army_own	2.0000	start_round_completed
3k_dlc04_faction_liu_xun_chen_wen_effect	3k_main_effect_replenishment_faction	faction_to_army_own	2.0000	start_round_completed
3k_dlc04_faction_lu_kang_chen_wen_effect	3k_main_effect_characters_satisfaction_bonus_faction	faction_to_character_own	1.0000	start_round_completed
3k_dlc04_faction_lu_zhi_chen_wen_effect	3k_main_effect_characters_experience_bonus	faction_to_character_own	15.0000	start_round_completed
3k_dlc04_faction_prince_liu_chong_chen_wen_effect	3k_main_effect_province_public_order_faction	faction_to_province_own	2.0000	start_round_completed
3k_dlc04_faction_qiao_mao_chen_wen_effect	3k_main_effect_unit_stats_morale_abs_earth_units	faction_to_army_own	3.0000	start_round_completed
3k_dlc04_faction_rebels_chen_wen_effect	3k_main_effect_replenishment_faction	faction_to_army_own	2.0000	start_round_completed
3k_dlc04_faction_wang_rui_chen_wen_effect	3k_main_effect_replenishment_faction	faction_to_army_own	2.0000	start_round_completed
3k_dlc04_faction_wei_chen_wen_effect	3k_main_effect_replenishment_faction	faction_to_army_own	2.0000	start_round_completed
3k_dlc04_faction_xin_xuan_chen_wen_effect	3k_main_effect_replenishment_faction	faction_to_army_own	2.0000	start_round_completed
3k_dlc04_faction_ying_shao_chen_wen_effect	3k_main_effect_characters_experience_bonus	faction_to_character_own	10.0000	start_round_completed
3k_dlc04_faction_yizhou_island_chen_wen_effect	3k_main_effect_replenishment_faction	faction_to_army_own	2.0000	start_round_completed
3k_dlc04_faction_yuan_yi_chen_wen_effect	3k_dlc04_effect_replenishment_base_imperial	faction_to_army_own	3.0000	start_round_completed
3k_dlc04_faction_zhang_bao_chen_wen_effect	3k_main_effect_replenishment_faction	faction_to_army_own	2.0000	start_round_completed
3k_dlc04_faction_zhang_jue_chen_wen_effect	3k_main_effect_replenishment_faction	faction_to_army_own	2.0000	start_round_completed
3k_dlc04_faction_zhang_liang_chen_wen_effect	3k_main_effect_replenishment_faction	faction_to_army_own	2.0000	start_round_completed
3k_dlc04_faction_zhou_xin_chen_wen_effect	3k_main_effect_replenishment_faction	faction_to_army_own	2.0000	start_round_completed
3k_dlc05_faction_hua_xin_chen_wen_effect	3k_main_effect_unit_stats_ammo_mod_water_units	faction_to_army_own	15.0000	start_round_completed
3k_dlc05_faction_sheng_xian_chen_wen_effect	3k_main_effect_unit_stats_ammo_mod_artillery_units	faction_to_army_own	10.0000	start_round_completed
3k_dlc05_faction_shi_huang_chen_wen_effect	3k_main_effect_characters_satisfaction_bonus_faction	faction_to_character_own	1.0000	start_round_completed
3k_dlc05_faction_shi_wu_chen_wen_effect	3k_main_effect_undercover_character_defence_against_action_cover_cost_bonus_family_member	faction_to_character_own	2.0000	start_round_completed
3k_dlc05_faction_shi_yi_chen_wen_effect	3k_main_effect_undercover_character_defence_against_action_cover_cost_bonus_family_member	faction_to_character_own	2.0000	start_round_completed
3k_dlc05_faction_sun_ce_chen_wen_effect	3k_main_effect_unit_stats_charge_bonus_modifier_infantry	faction_to_army_own	10.0000	start_round_completed
3k_dlc05_faction_tian_kai_chen_wen_effect	3k_main_ancillary_reinforcement_range_mod	faction_to_army_own	15.0000	start_round_completed
