effect_bundle_key	effect_key	effect_scope	value	advancement_stage
#effect_bundles_to_effects_junctions_tables;2;db/effect_bundles_to_effects_junctions_tables/guv_yellow_turban_heyi				
3k_main_effect_bundle_population_he_yi_village_low	3k_guv_embers_he_yi_population_none	province_to_province_own_unseen	1.0000	start_turn_completed
3k_main_effect_bundle_population_he_yi_village_medium	3k_guv_embers_he_yi_population_none	province_to_province_own_unseen	1.0000	start_turn_completed
3k_main_effect_bundle_population_he_yi_village_very_low	3k_guv_embers_he_yi_population_none	province_to_province_own_unseen	1.0000	start_turn_completed
3k_main_effect_bundle_population_he_yi_village_high	3k_guv_embers_he_yi_population_none	province_to_province_own_unseen	1.0000	start_turn_completed
3k_main_effect_bundle_population_he_yi_village_very_high	3k_guv_embers_he_yi_population	faction_to_faction_own_unseen	1.0000	start_turn_completed
3k_main_effect_bundle_population_he_yi_village_super_high	3k_guv_embers_he_yi_population	faction_to_faction_own_unseen	1.0000	start_turn_completed
3k_main_effect_bundle_population_he_yi_town_very_low	3k_guv_embers_he_yi_population	faction_to_faction_own_unseen	1.0000	start_turn_completed
3k_main_effect_bundle_population_he_yi_town_medium	3k_guv_embers_he_yi_population	faction_to_faction_own_unseen	2.0000	start_turn_completed
3k_main_effect_bundle_population_he_yi_town_low	3k_guv_embers_he_yi_population	faction_to_faction_own_unseen	2.0000	start_turn_completed
3k_main_effect_bundle_population_he_yi_town_high	3k_guv_embers_he_yi_population	faction_to_faction_own_unseen	2.0000	start_turn_completed
3k_main_effect_bundle_population_he_yi_town_very_high	3k_guv_embers_he_yi_population	faction_to_faction_own_unseen	3.0000	start_turn_completed
3k_main_effect_bundle_population_he_yi_town_super_high	3k_guv_embers_he_yi_population	faction_to_faction_own_unseen	3.0000	start_turn_completed
3k_main_effect_bundle_population_he_yi_city_very_low	3k_guv_embers_he_yi_population	faction_to_faction_own_unseen	3.0000	start_turn_completed
3k_main_effect_bundle_population_he_yi_city_low	3k_guv_embers_he_yi_population	faction_to_faction_own_unseen	4.0000	start_turn_completed
3k_main_effect_bundle_population_he_yi_city_medium	3k_guv_embers_he_yi_population	faction_to_faction_own_unseen	4.0000	start_turn_completed
3k_main_effect_bundle_population_he_yi_city_high	3k_guv_embers_he_yi_population	faction_to_faction_own_unseen	4.0000	start_turn_completed
3k_main_effect_bundle_population_he_yi_city_very_high	3k_guv_embers_he_yi_population	faction_to_faction_own_unseen	5.0000	start_turn_completed
3k_main_effect_bundle_population_he_yi_city_super_high	3k_guv_embers_he_yi_population	faction_to_faction_own_unseen	5.0000	start_turn_completed
3k_main_effect_bundle_population_he_yi_metropolis_low	3k_guv_embers_he_yi_population	faction_to_faction_own_unseen	6.0000	start_turn_completed
3k_main_effect_bundle_population_he_yi_metropolis_medium	3k_guv_embers_he_yi_population	faction_to_faction_own_unseen	6.0000	start_turn_completed
3k_main_effect_bundle_population_he_yi_metropolis_high	3k_guv_embers_he_yi_population	faction_to_faction_own_unseen	6.0000	start_turn_completed
