effect_bundle_key	effect_key	effect_scope	value	advancement_stage
#effect_bundles_to_effects_junctions_tables;2;db/effect_bundles_to_effects_junctions_tables/wang_langresource				
ironic_experience_resource_level_0	ironic_experience_info_gain	faction_to_faction_own_unseen	1.0000	start_turn_completed
ironic_experience_resource_level_1	ironic_experience_info_gain	faction_to_faction_own_unseen	1.0000	start_turn_completed
ironic_experience_resource_level_2	ironic_experience_info_gain	faction_to_faction_own_unseen	1.0000	start_turn_completed
ironic_experience_resource_level_3	ironic_experience_info_gain	faction_to_faction_own_unseen	1.0000	start_turn_completed
ironic_experience_resource_level_4	ironic_experience_info_gain	faction_to_faction_own_unseen	1.0000	start_turn_completed
ironic_experience_resource_level_0	ironic_experience_info_loss	faction_to_faction_own_unseen	1.0000	start_turn_completed
ironic_experience_resource_level_1	ironic_experience_info_loss	faction_to_faction_own_unseen	1.0000	start_turn_completed
ironic_experience_resource_level_2	ironic_experience_info_loss	faction_to_faction_own_unseen	1.0000	start_turn_completed
ironic_experience_resource_level_3	ironic_experience_info_loss	faction_to_faction_own_unseen	1.0000	start_turn_completed
ironic_experience_resource_level_4	ironic_experience_info_loss	faction_to_faction_own_unseen	1.0000	start_turn_completed
ironic_experience_resource_level_0	3k_main_effect_characters_experience_bonus	faction_to_character_own_factionwide	-15.0000	start_turn_completed
ironic_experience_resource_level_1	3k_main_effect_characters_experience_bonus	faction_to_character_own_factionwide	5.0000	start_turn_completed
ironic_experience_resource_level_2	3k_main_effect_characters_experience_bonus	faction_to_character_own_factionwide	25.0000	start_turn_completed
ironic_experience_resource_level_3	3k_main_effect_characters_experience_bonus	faction_to_character_own_factionwide	50.0000	start_turn_completed
ironic_experience_resource_level_4	3k_main_effect_characters_experience_bonus	faction_to_character_own_factionwide	75.0000	start_turn_completed
ironic_experience_resource_level_1	3k_main_effect_unit_rank_new_recruits	faction_to_character_own_factionwide	1.0000	start_turn_completed
ironic_experience_resource_level_2	3k_main_effect_unit_rank_new_recruits	faction_to_character_own_factionwide	2.0000	start_turn_completed
ironic_experience_resource_level_3	3k_main_effect_unit_rank_new_recruits	faction_to_character_own_factionwide	3.0000	start_turn_completed
ironic_experience_resource_level_4	3k_main_effect_unit_rank_new_recruits	faction_to_character_own_factionwide	5.0000	start_turn_completed
ironic_experience_resource_level_1	3k_main_effect_character_job_satisfaction_penalty_modifier_reduced	faction_to_character_own_factionwide	5.0000	start_turn_completed
ironic_experience_resource_level_2	3k_main_effect_character_job_satisfaction_penalty_modifier_reduced	faction_to_character_own_factionwide	-10.0000	start_turn_completed
ironic_experience_resource_level_3	3k_main_effect_character_job_satisfaction_penalty_modifier_reduced	faction_to_character_own_factionwide	-25.0000	start_turn_completed
ironic_experience_resource_level_4	3k_main_effect_character_job_satisfaction_penalty_modifier_reduced	faction_to_character_own_factionwide	-40.0000	start_turn_completed
ironic_experience_resource_level_3	3k_main_effect_characters_starting_rank	faction_to_faction_own_unseen	1.0000	start_turn_completed
ironic_experience_resource_level_4	3k_main_effect_characters_starting_rank	faction_to_faction_own_unseen	2.0000	start_turn_completed
ironic_experience_resource_level_0	3k_main_effect_character_salary	faction_to_character_own_factionwide	-15.0000	start_turn_completed
ironic_experience_resource_level_1	3k_main_effect_character_salary	faction_to_character_own_factionwide	15.0000	start_turn_completed
ironic_experience_resource_level_2	3k_main_effect_character_salary	faction_to_character_own_factionwide	25.0000	start_turn_completed
ironic_experience_resource_level_3	3k_main_effect_character_salary	faction_to_character_own_factionwide	50.0000	start_turn_completed
ironic_experience_resource_level_4	3k_main_effect_character_salary	faction_to_character_own_factionwide	100.0000	start_turn_completed
effect_Bundle_wang_lang_salary	ironic_experience_wang_lang_salary_increase	faction_to_faction_own_unseen	1.0000	start_turn_completed
ironic_experience_effect_bundle	ironic_wang_lang_frontend_1	faction_to_faction_own_unseen	1.0000	start_turn_completed
ironic_experience_effect_bundle	ironic_wang_lang_frontend_2	faction_to_faction_own_unseen	1.0000	start_turn_completed
ironic_experience_effect_bundle	ironic_wang_lang_frontend_3	faction_to_faction_own_unseen	1.0000	start_turn_completed
ironic_experience_effect_bundle	ironic_wang_lang_frontend_4	faction_to_faction_own_unseen	1.0000	start_turn_completed
