effect_bundle_key	effect_key	effect_scope	value	advancement_stage
#effect_bundles_to_effects_junctions_tables;2;db/effect_bundles_to_effects_junctions_tables/maairesource				
ironic_ma_ai_mercantilism_resource_level_0	ironic_ma_ai_mercantilism_info_gain	faction_to_faction_own_unseen	1.0000	start_turn_completed
ironic_ma_ai_mercantilism_resource_level_1	ironic_ma_ai_mercantilism_info_gain	faction_to_faction_own_unseen	1.0000	start_turn_completed
ironic_ma_ai_mercantilism_resource_level_2	ironic_ma_ai_mercantilism_info_gain	faction_to_faction_own_unseen	1.0000	start_turn_completed
ironic_ma_ai_mercantilism_resource_level_3	ironic_ma_ai_mercantilism_info_gain	faction_to_faction_own_unseen	1.0000	start_turn_completed
ironic_ma_ai_mercantilism_resource_level_4	ironic_ma_ai_mercantilism_info_gain	faction_to_faction_own_unseen	1.0000	start_turn_completed
ironic_ma_ai_mercantilism_resource_level_0	ironic_ma_ai_mercantilism_info_loss	faction_to_faction_own_unseen	1.0000	start_turn_completed
ironic_ma_ai_mercantilism_resource_level_1	ironic_ma_ai_mercantilism_info_loss	faction_to_faction_own_unseen	1.0000	start_turn_completed
ironic_ma_ai_mercantilism_resource_level_2	ironic_ma_ai_mercantilism_info_loss	faction_to_faction_own_unseen	1.0000	start_turn_completed
ironic_ma_ai_mercantilism_resource_level_3	ironic_ma_ai_mercantilism_info_loss	faction_to_faction_own_unseen	1.0000	start_turn_completed
ironic_ma_ai_mercantilism_resource_level_4	ironic_ma_ai_mercantilism_info_loss	faction_to_faction_own_unseen	1.0000	start_turn_completed
ironic_ma_ai_mercantilism_resource_level_1	3k_main_effect_economy_trade_power	faction_to_faction_own	10.0000	start_turn_completed
ironic_ma_ai_mercantilism_resource_level_2	3k_main_effect_economy_trade_power	faction_to_faction_own	25.0000	start_turn_completed
ironic_ma_ai_mercantilism_resource_level_3	3k_main_effect_economy_trade_power	faction_to_faction_own	50.0000	start_turn_completed
ironic_ma_ai_mercantilism_resource_level_4	3k_main_effect_economy_trade_power	faction_to_faction_own	100.0000	start_turn_completed
ironic_ma_ai_mercantilism_resource_level_0	3k_main_effect_economy_gdp_mod_all	faction_to_region_own	5.0000	start_turn_completed
ironic_ma_ai_mercantilism_resource_level_1	3k_main_effect_economy_gdp_mod_all	faction_to_region_own	-5.0000	start_turn_completed
ironic_ma_ai_mercantilism_resource_level_2	3k_main_effect_economy_gdp_mod_all	faction_to_region_own	-10.0000	start_turn_completed
ironic_ma_ai_mercantilism_resource_level_3	3k_main_effect_economy_gdp_mod_all	faction_to_region_own	-15.0000	start_turn_completed
ironic_ma_ai_mercantilism_resource_level_4	3k_main_effect_economy_gdp_mod_all	faction_to_region_own	-25.0000	start_turn_completed
ironic_ma_ai_mercantilism_resource_level_2	ironic_main_effect_economy_trade_agreement_mod	faction_to_faction_own	10.0000	start_turn_completed
ironic_ma_ai_mercantilism_resource_level_3	ironic_main_effect_economy_trade_agreement_mod	faction_to_faction_own	25.0000	start_turn_completed
ironic_ma_ai_mercantilism_resource_level_4	ironic_main_effect_economy_trade_agreement_mod	faction_to_faction_own	50.0000	start_turn_completed
ironic_ma_ai_mercantilism_resource_level_3	3k_main_effect_politics_assignment_limit	faction_to_faction_own	1.0000	start_turn_completed
ironic_ma_ai_mercantilism_resource_level_4	3k_main_effect_politics_assignment_limit	faction_to_faction_own	2.0000	start_turn_completed
ironic_ma_ai_mercantilism_resource_level_4	3k_main_effect_diplomacy_trade_agreement_capacity	faction_to_faction_own	1.0000	start_turn_completed
ironic_ma_ai_mercantilism_effect_bundle	ironic_ma_ai_mercantilism_frontend_1	faction_to_faction_own	1.0000	start_turn_completed
ironic_ma_ai_mercantilism_effect_bundle	ironic_ma_ai_mercantilism_frontend_2	faction_to_faction_own	1.0000	start_turn_completed
ironic_ma_ai_mercantilism_effect_bundle	ironic_ma_ai_mercantilism_frontend_3	faction_to_faction_own	1.0000	start_turn_completed
ironic_ma_ai_mercantilism_effect_bundle	ironic_ma_ai_mercantilism_frontend_4	faction_to_faction_own	1.0000	start_turn_completed
