effect_bundle_key	effect_key	effect_scope	value	advancement_stage
#effect_bundles_to_effects_junctions_tables;2;db/effect_bundles_to_effects_junctions_tables/shihui(lun)				
chibi_effect_bundle_pooled_resource_subterfuge_level_1	3k_main_effect_character_captives_escape_chance	faction_to_character_own_factionwide_unseen	0.0000	start_turn_completed
chibi_effect_bundle_pooled_resource_subterfuge_level_1	3k_main_effect_undercover_character_defence_against_action_network_cost_bonus	faction_to_faction_own_unseen	0.0000	start_turn_completed
chibi_effect_bundle_pooled_resource_subterfuge_level_1	ep_effect_dummy_faction_resource_sima_lun_subterfuge	faction_to_faction_own_unseen	1.0000	start_turn_completed
chibi_effect_bundle_pooled_resource_subterfuge_level_1	ep_effect_dummy_faction_resource_sima_lun_subterfuge_gain	faction_to_faction_own_unseen	1.0000	start_turn_completed
chibi_effect_bundle_pooled_resource_subterfuge_level_2	3k_main_effect_character_captives_escape_chance	faction_to_character_own_factionwide_unseen	10.0000	start_turn_completed
chibi_effect_bundle_pooled_resource_subterfuge_level_2	3k_main_effect_undercover_character_defence_against_action_network_cost_bonus	faction_to_faction_own_unseen	10.0000	start_turn_completed
chibi_effect_bundle_pooled_resource_subterfuge_level_2	3k_main_effect_undercover_character_network_cost_bonus	faction_to_faction_own_unseen	-5.0000	start_turn_completed
chibi_effect_bundle_pooled_resource_subterfuge_level_2	ep_effect_dummy_faction_resource_sima_lun_subterfuge	faction_to_faction_own_unseen	1.0000	start_turn_completed
chibi_effect_bundle_pooled_resource_subterfuge_level_2	ep_effect_dummy_faction_resource_sima_lun_subterfuge_gain	faction_to_faction_own_unseen	1.0000	start_turn_completed
chibi_effect_bundle_pooled_resource_subterfuge_level_3	3k_main_effect_character_captives_escape_chance	faction_to_character_own_factionwide_unseen	25.0000	start_turn_completed
chibi_effect_bundle_pooled_resource_subterfuge_level_3	3k_main_effect_undercover_character_defence_against_action_network_cost_bonus	faction_to_faction_own_unseen	25.0000	start_turn_completed
chibi_effect_bundle_pooled_resource_subterfuge_level_3	3k_main_effect_undercover_character_network_cost_bonus	faction_to_faction_own_unseen	-10.0000	start_turn_completed
chibi_effect_bundle_pooled_resource_subterfuge_level_3	ep_effect_dummy_faction_resource_sima_lun_subterfuge	faction_to_faction_own_unseen	1.0000	start_turn_completed
chibi_effect_bundle_pooled_resource_subterfuge_level_3	ep_effect_dummy_faction_resource_sima_lun_subterfuge_gain	faction_to_faction_own_unseen	1.0000	start_turn_completed
chibi_effect_bundle_pooled_resource_subterfuge_level_4	3k_main_effect_character_captives_escape_chance	faction_to_character_own_factionwide_unseen	50.0000	start_turn_completed
chibi_effect_bundle_pooled_resource_subterfuge_level_4	3k_main_effect_undercover_character_defence_against_action_network_cost_bonus	faction_to_faction_own_unseen	50.0000	start_turn_completed
chibi_effect_bundle_pooled_resource_subterfuge_level_4	3k_main_effect_undercover_character_network_cost_bonus	faction_to_faction_own_unseen	-20.0000	start_turn_completed
chibi_effect_bundle_pooled_resource_subterfuge_level_4	ep_effect_dummy_faction_resource_sima_lun_subterfuge	faction_to_faction_own_unseen	1.0000	start_turn_completed
chibi_effect_bundle_pooled_resource_subterfuge_level_4	ep_effect_dummy_faction_resource_sima_lun_subterfuge_gain	faction_to_faction_own_unseen	1.0000	start_turn_completed
