effect_bundle_key	effect_key	effect_scope	value	advancement_stage
#effect_bundles_to_effects_junctions_tables;2;db/effect_bundles_to_effects_junctions_tables/factionleader				
ironic_faction_leader_bundle_zang_ba	3k_main_effect_force_all_campaign_post_battle_loot_income	character_to_character_own_when_commanding	15.0000	start_round_completed
ironic_faction_leader_bundle_zang_ba	3k_main_effect_faction_mercenary_pool_cost_mod	character_minister_to_faction	-25.0000	start_round_completed
ironic_faction_leader_bundle_cao_ren	3k_main_effect_unit_stats_melee_damage_mod_earth_units	character_minister_to_force_factionwide	10.0000	start_round_completed
ironic_faction_leader_bundle_cao_ren	3k_main_effect_attribute_mounted_fire_move	character_minister_to_character_factionwide	1.0000	start_round_completed
ironic_faction_leader_bundle_cao_ren	3k_main_effect_attribute_mounted_fire_parthian	character_minister_to_character_factionwide	1.0000	start_round_completed
ironic_faction_leader_bundle_yuan_shang	3k_main_effect_unit_rank_new_recruits_cavalry	character_minister_to_character_factionwide	2.0000	start_round_completed
ironic_faction_leader_bundle_yuan_shang	3k_main_effect_economy_gdp_mod_industry	character_minister_to_region_factionwide	5.0000	start_round_completed
ironic_faction_leader_bundle_yuan_shang	3k_main_effect_unit_stats_unit_upkeep_earth_units	character_minister_to_character_factionwide	-5.0000	start_round_completed
ironic_faction_leader_bundle_wuhuan	3k_main_effect_force_all_campaign_post_battle_loot_income	character_minister_to_force_factionwide	50.0000	start_round_completed
ironic_faction_leader_bundle_wuhuan	3k_main_effect_unit_stats_morale_own_forces_when_attacking	character_minister_to_force_factionwide	5.0000	start_round_completed
ironic_faction_leader_bundle_wuhuan	3k_main_effect_faction_trait_tigers_fury_sun_jian	character_minister_to_force_factionwide	25.0000	start_round_completed
ironic_faction_leader_bundle_xiahou_yuan	3k_main_effect_province_security_attrition_hostile_force	character_minister_to_character_factionwide	8.0000	start_round_completed
ironic_faction_leader_bundle_xiahou_yuan	3k_dlc07_effect_unit_stats_fatigue_resistance_mod_cavalry	character_minister_to_character_factionwide	-15.0000	start_round_completed
ironic_faction_leader_bundle_xiahou_yuan	3k_main_effect_faction_trait_tigers_fury_sun_jian	character_minister_to_character_factionwide	10.0000	start_round_completed
ironic_faction_leader_bundle_xiahou_yuan	3k_main_effect_force_military_supplies_from_faction	character_minister_to_character_factionwide	10.0000	start_round_completed
ironic_faction_leader_bundle_zhang_lu	3k_main_effect_province_food_mod	character_minister_to_character_factionwide	100.0000	start_round_completed
ironic_faction_leader_bundle_sun_quan	3k_main_effect_force_all_campaign_movement_range	character_minister_to_force_factionwide	5.0000	start_round_completed
ironic_faction_leader_bundle_sun_quan	3k_main_effect_force_military_supplies_from_characters	character_minister_to_force_factionwide	10.0000	start_round_completed
ironic_faction_leader_bundle_sun_quan	3k_main_effect_background_income_rich	dummy_scope_if_faction_leader	50.0000	start_round_completed
ironic_faction_leader_bundle_sun_ben	3k_main_effect_character_stat_mod_battle_movement_speed	character_to_force_own	20.0000	start_round_completed
ironic_faction_leader_bundle_sun_ben	3k_main_effect_force_all_campaign_movement_range	character_minister_to_force_factionwide	15.0000	start_round_completed
ironic_faction_leader_bundle_sun_ben	3k_main_effect_background_income_rich	dummy_scope_if_faction_leader	50.0000	start_round_completed
ironic_faction_leader_bundle_huang_zu	3k_main_effect_skill_ambush_attack_chance	character_minister_to_force_factionwide	30.0000	start_round_completed
ironic_faction_leader_bundle_gongsun_kang	3k_main_effect_province_public_order_from_characters	character_minister_to_character_factionwide	4.0000	start_round_completed
ironic_faction_leader_bundle_han_sui	3k_main_effect_undercover_character_maximum_cover_point_mod	character_minister_to_faction	10.0000	start_round_completed
ironic_faction_leader_bundle_han_sui	3k_main_effect_unit_stats_morale_own_forces_when_defending	character_minister_to_force_factionwide	3.0000	start_round_completed
ironic_faction_leader_bundle_shi_wu	3k_main_effect_province_mustering_speed	character_minister_to_force_factionwide	-1.0000	start_round_completed
ironic_faction_leader_bundle_shi_yi	3k_main_effect_province_corruption	character_minister_to_province_factionwide	-10.0000	start_round_completed
ironic_faction_leader_bundle_shi_huang	3k_dummy_effect_assignment_unlock_stockpiles_earth_public_appeasement	character_to_character_own	1.0000	start_round_completed
ironic_faction_leader_bundle_shi_huang	3k_main_effect_province_public_order_from_characters_minister	character_minister_to_province_factionwide	4.0000	start_round_completed
ironic_faction_leader_bundle_shi_hui	3k_main_effect_unit_stats_morale_own_forces_when_attacking	character_to_character_own	5.0000	start_round_completed
ironic_faction_leader_bundle_ma_chao	3k_main_effect_unit_stats_unit_upkeep_qiang_units	character_minister_to_force_factionwide	-10.0000	start_round_completed
ironic_faction_leader_bundle_ma_chao	3k_main_effect_unit_stats_armour_mod_fire_units	character_minister_to_force_factionwide	15.0000	start_round_completed
ironic_faction_leader_bundle_ma_chao	3k_main_effect_unit_stats_melee_damage_mod_fire_units	character_minister_to_force_factionwide	15.0000	start_round_completed
ironic_faction_leader_bundle_han_empire	3k_main_effect_economy_gdp_mod_all	character_minister_to_region_factionwide	5.0000	start_round_completed
ironic_faction_leader_bundle_song_jian	3k_main_effect_economy_gdp_mod_silk	character_minister_to_region_factionwide	50.0000	start_round_completed
ironic_faction_leader_bundle_song_jian	3k_main_effect_faction_trait_tigers_fury_sun_jian	character_minister_to_force_factionwide	25.0000	start_round_completed
ironic_faction_leader_bundle_zhou_yu	3k_main_effect_unit_stats_morale_own_forces_when_defending	character_minister_to_force_factionwide	4.0000	start_round_completed
ironic_faction_leader_bundle_zhou_yu	3k_main_effect_force_retinue_upkeep	character_minister_to_force_factionwide	-10.0000	start_round_completed
ironic_faction_leader_bundle_chen_lan	3k_main_effect_unit_attribute_disciplined	character_minister_to_force_factionwide	1.0000	start_round_completed
ironic_faction_leader_bundle_lei_xu	3k_main_effect_economy_gdp_mod_industry	character_to_region_own_provincewide_when_governor	20.0000	start_round_completed
ironic_faction_leader_bundle_lei_xu	3k_main_ancillary_charge_reflect	character_to_military_force_retinue_own	1.0000	start_round_completed
ironic_faction_leader_bundle_xu_he	3k_main_effect_unit_stats_morale_own_forces_when_attacking	character_minister_to_force_factionwide	5.0000	start_round_completed
ironic_faction_lessen_desire_higher_office	3k_main_effect_character_job_satisfaction_penalty_modifier_reduced_faction	faction_to_character_own_unseen	-50.0000	start_round_completed
ironic_faction_leader_yuan_clan	3k_main_effect_economy_character_wealth_faction_background_income_mod	faction_to_faction_own	-100.0000	start_round_completed
ironic_faction_leader_test_public	3k_main_effect_province_public_order_from_forces	faction_to_province_own	-0.0000	start_round_completed
3k_main_political_party_liu_yu_190	3k_main_effect_economy_trade_power	character_minister_to_faction	30.0000	start_round_completed
3k_main_political_party_liu_yu_190	3k_main_effect_diplomacy_trade_agreement_capacity	character_minister_to_faction	1.0000	start_round_completed
3k_main_political_party_liu_yu_190	3k_main_faction_diplomacy_mod	character_minister_to_faction	30.0000	start_round_completed
3k_main_political_party_gao_gan_190	3k_main_effect_unit_stats_melee_defence_mod_metal_units	character_minister_to_force_factionwide	15.0000	start_round_completed
3k_main_political_party_gao_gan_190	3k_main_effect_unit_stats_morale_own_forces_when_defending	character_minister_to_force_factionwide	5.0000	start_round_completed
3k_main_political_party_han_fu_190	3k_main_effect_characters_satisfaction_bonus_character	character_minister_to_force_factionwide	-5.0000	start_round_completed
3k_main_political_party_han_fu_190	3k_main_effect_economy_gdp_mod_peasantry	character_minister_to_region_factionwide	20.0000	start_round_completed
3k_main_political_party_zhang_yang_190	3k_main_effect_all_cavalry_stat_mod_charge_speed	character_minister_to_force_factionwide	25.0000	start_round_completed
3k_main_political_party_zhang_yang_190	3k_main_effect_unit_stats_morale_own_forces_when_attacking	character_minister_to_force_factionwide	3.0000	start_round_completed
3k_main_political_party_wang_kuang_190	3k_main_effect_unit_stats_melee_damage_mod_metal_units	character_minister_to_force_factionwide	10.0000	start_round_completed
3k_main_political_party_wang_kuang_190	3k_main_effect_unit_stats_armour_mod	character_minister_to_force_factionwide	10.0000	start_round_completed
3k_main_political_party_liu_dai_190	3k_main_effect_province_building_construction_time_mod	character_minister_to_region_factionwide	-2.0000	start_round_completed
3k_main_political_party_liu_dai_190	3k_dummy_effect_assignment_unlock_stockpiles_earth_public_appeasement	character_to_character_own	1.0000	start_round_completed
3k_main_political_party_yang_feng_190	3k_main_effect_force_retinue_upkeep	character_minister_to_force_factionwide	-10.0000	start_round_completed
3k_main_political_party_yang_feng_190	3k_main_effect_characters_experience_bonus	character_minister_to_character_factionwide	25.0000	start_round_completed
3k_main_political_party_ying_shao_190	3k_main_effect_characters_satisfaction_bonus_minister_traits	character_minister_to_character_factionwide	5.0000	start_round_completed
3k_main_political_party_ying_shao_190	3k_main_effect_characters_experience_bonus	character_minister_to_character_factionwide	25.0000	start_round_completed
3k_main_political_party_chen_gui_190	3k_main_effect_economy_gdp_mod_commerce_and_industry	character_minister_to_province_factionwide	20.0000	start_round_completed
3k_main_political_party_chen_gui_190	3k_main_effect_characters_experience_bonus	character_minister_to_character_factionwide	30.0000	start_round_completed
3k_main_political_party_ze_rong_190	3k_main_effect_province_public_order_from_characters_minister	character_minister_to_province_factionwide	5.0000	start_round_completed
3k_main_political_party_ze_rong_190	3k_main_effect_force_all_campaign_loot_income	character_minister_to_faction	50.0000	start_round_completed
3k_main_political_party_zhang_chao_190	3k_main_effect_unit_stats_morale_own_forces_when_defending	character_minister_to_force_factionwide	6.0000	start_round_completed
