effect_bundle_key	effect_key	effect_scope	value	advancement_stage
#effect_bundles_to_effects_junctions_tables;2;db/effect_bundles_to_effects_junctions_tables/zhang_jinresource				
ironic_qi_resource_level_0	ironic_qi_decay	faction_to_faction_own	-2.0000	start_turn_completed
ironic_qi_resource_level_1	ironic_qi_decay	faction_to_faction_own	-5.0000	start_turn_completed
ironic_qi_resource_level_2	ironic_qi_decay	faction_to_faction_own	-10.0000	start_turn_completed
ironic_qi_resource_level_3	ironic_qi_decay	faction_to_faction_own	-15.0000	start_turn_completed
ironic_qi_resource_level_4	ironic_qi_decay	faction_to_faction_own	-25.0000	start_turn_completed
ironic_qi_resource_level_0	ironic_qi_info_gain	faction_to_faction_own_unseen	1.0000	start_turn_completed
ironic_qi_resource_level_1	ironic_qi_info_gain	faction_to_faction_own_unseen	1.0000	start_turn_completed
ironic_qi_resource_level_2	ironic_qi_info_gain	faction_to_faction_own_unseen	1.0000	start_turn_completed
ironic_qi_resource_level_3	ironic_qi_info_gain	faction_to_faction_own_unseen	1.0000	start_turn_completed
ironic_qi_resource_level_4	ironic_qi_info_gain	faction_to_faction_own_unseen	1.0000	start_turn_completed
ironic_qi_resource_level_0	ironic_qi_info_loss	faction_to_faction_own_unseen	1.0000	start_turn_completed
ironic_qi_resource_level_1	ironic_qi_info_loss	faction_to_faction_own_unseen	1.0000	start_turn_completed
ironic_qi_resource_level_2	ironic_qi_info_loss	faction_to_faction_own_unseen	1.0000	start_turn_completed
ironic_qi_resource_level_3	ironic_qi_info_loss	faction_to_faction_own_unseen	1.0000	start_turn_completed
ironic_qi_resource_level_4	ironic_qi_info_loss	faction_to_faction_own_unseen	1.0000	start_turn_completed
ironic_qi_captives_execute	ironic_qi_executed	force_to_faction_own_factionwide	15.0000	start_turn_completed
ironic_qi_captives_execute	3k_main_dummy_effect_force_military_supplies_from_post_battle	force_to_force_own	8.0000	start_turn_completed
ironic_qi_captives_recruit	ironic_qi_captives_post_battle	force_to_faction_own_factionwide	4.0000	start_turn_completed
ironic_qi_captives_release	ironic_qi_captives_post_battle	force_to_faction_own_factionwide	10.0000	start_turn_completed
ironic_frontend_leader_qi_special	ironic_frontend_description_qi_1	faction_to_faction_own_unseen	1.0000	start_turn_completed
ironic_frontend_leader_qi_special	ironic_frontend_description_qi_2	faction_to_faction_own_unseen	1.0000	start_turn_completed
ironic_frontend_leader_qi_special	ironic_frontend_description_qi_3	faction_to_faction_own_unseen	1.0000	start_turn_completed
ironic_frontend_leader_qi_special	ironic_frontend_description_qi_4	faction_to_faction_own_unseen	1.0000	start_turn_completed
3k_main_political_party_zhang_jin_190	ironic_frontend_description_zhang_jin_leader_1	faction_to_faction_own_unseen	1.0000	start_turn_completed
3k_main_political_party_zhang_jin_190	ironic_frontend_description_zhang_jin_leader_2	faction_to_faction_own_unseen	1.0000	start_turn_completed
3k_main_political_party_zhang_jin_190	ironic_frontend_description_zhang_jin_leader_3	faction_to_faction_own_unseen	1.0000	start_turn_completed
