effect_bundle_key	effect_key	effect_scope	value	advancement_stage
#effect_bundles_to_effects_junctions_tables;2;db/effect_bundles_to_effects_junctions_tables/liudairesource				
ironic_siege_warfare_resource_level_0	ironic_siege_warfare_decay	faction_to_faction_own	-2.0000	start_turn_completed
ironic_siege_warfare_resource_level_1	ironic_siege_warfare_decay	faction_to_faction_own	-5.0000	start_turn_completed
ironic_siege_warfare_resource_level_2	ironic_siege_warfare_decay	faction_to_faction_own	-10.0000	start_turn_completed
ironic_siege_warfare_resource_level_3	ironic_siege_warfare_decay	faction_to_faction_own	-15.0000	start_turn_completed
ironic_siege_warfare_resource_level_4	ironic_siege_warfare_decay	faction_to_faction_own	-25.0000	start_turn_completed
ironic_siege_warfare_resource_level_0	ironic_siege_warfare_info_gain	faction_to_faction_own_unseen	1.0000	start_turn_completed
ironic_siege_warfare_resource_level_1	ironic_siege_warfare_info_gain	faction_to_faction_own_unseen	1.0000	start_turn_completed
ironic_siege_warfare_resource_level_2	ironic_siege_warfare_info_gain	faction_to_faction_own_unseen	1.0000	start_turn_completed
ironic_siege_warfare_resource_level_3	ironic_siege_warfare_info_gain	faction_to_faction_own_unseen	1.0000	start_turn_completed
ironic_siege_warfare_resource_level_4	ironic_siege_warfare_info_gain	faction_to_faction_own_unseen	1.0000	start_turn_completed
ironic_siege_warfare_resource_level_0	ironic_siege_warfare_info_loss	faction_to_faction_own_unseen	1.0000	start_turn_completed
ironic_siege_warfare_resource_level_1	ironic_siege_warfare_info_loss	faction_to_faction_own_unseen	1.0000	start_turn_completed
ironic_siege_warfare_resource_level_2	ironic_siege_warfare_info_loss	faction_to_faction_own_unseen	1.0000	start_turn_completed
ironic_siege_warfare_resource_level_3	ironic_siege_warfare_info_loss	faction_to_faction_own_unseen	1.0000	start_turn_completed
ironic_siege_warfare_resource_level_4	ironic_siege_warfare_info_loss	faction_to_faction_own_unseen	1.0000	start_turn_completed
ironic_siege_warfare_effect_bundle	ironic_frontend_description_siege_warfare_1	faction_to_faction_own_unseen	1.0000	start_turn_completed
ironic_siege_warfare_effect_bundle	ironic_frontend_description_siege_warfare_2	faction_to_faction_own_unseen	1.0000	start_turn_completed
ironic_siege_warfare_effect_bundle	ironic_frontend_description_siege_warfare_3	faction_to_faction_own_unseen	1.0000	start_turn_completed
ironic_siege_warfare_resource_level_3	3k_dlc05_deployables_deployable_all_enable	faction_to_army_own	1.0000	start_turn_completed
ironic_siege_warfare_resource_level_4	3k_dlc05_deployables_deployable_all_enable	faction_to_army_own	2.0000	start_turn_completed
ironic_siege_warfare_resource_level_4	ironic_siege_ability	faction_to_army_own	1.0000	start_turn_completed
ironic_siege_warfare_resource_level_0	3k_main_effect_force_siege_escalation_effectiveness_increase	faction_to_army_own	5.0000	start_turn_completed
ironic_siege_warfare_resource_level_1	3k_main_effect_force_siege_escalation_effectiveness_increase	faction_to_army_own	15.0000	start_turn_completed
ironic_siege_warfare_resource_level_2	3k_main_effect_force_siege_escalation_effectiveness_increase	faction_to_army_own	25.0000	start_turn_completed
ironic_siege_warfare_resource_level_3	3k_main_effect_force_siege_escalation_effectiveness_increase	faction_to_army_own	35.0000	start_turn_completed
ironic_siege_warfare_resource_level_4	3k_main_effect_force_siege_escalation_effectiveness_increase	faction_to_army_own	50.0000	start_turn_completed
ironic_siege_warfare_resource_level_1	3k_main_effect_unit_stats_ammo_mod_artillery_units	faction_to_force_own	10.0000	start_turn_completed
ironic_siege_warfare_resource_level_2	3k_main_effect_unit_stats_ammo_mod_artillery_units	faction_to_force_own	20.0000	start_turn_completed
ironic_siege_warfare_resource_level_3	3k_main_effect_unit_stats_ammo_mod_artillery_units	faction_to_force_own	30.0000	start_turn_completed
ironic_siege_warfare_resource_level_4	3k_main_effect_unit_stats_ammo_mod_artillery_units	faction_to_force_own	40.0000	start_turn_completed
ironic_siege_warfare_resource_level_2	3k_dlc04_effect_unit_stats_ranged_damage_artillery	faction_to_force_own	15.0000	start_turn_completed
ironic_siege_warfare_resource_level_3	3k_dlc04_effect_unit_stats_ranged_damage_artillery	faction_to_force_own	20.0000	start_turn_completed
ironic_siege_warfare_resource_level_4	3k_dlc04_effect_unit_stats_ranged_damage_artillery	faction_to_force_own	25.0000	start_turn_completed
ironic_siege_warfare_resource_level_0	3k_main_effect_province_building_construction_cost_mod	faction_to_region_own	-5.0000	start_turn_completed
ironic_siege_warfare_resource_level_1	3k_main_effect_province_building_construction_cost_mod	faction_to_region_own	6.0000	start_turn_completed
ironic_siege_warfare_resource_level_2	3k_main_effect_province_building_construction_cost_mod	faction_to_region_own	12.0000	start_turn_completed
ironic_siege_warfare_resource_level_3	3k_main_effect_province_building_construction_cost_mod	faction_to_region_own	18.0000	start_turn_completed
ironic_siege_warfare_resource_level_4	3k_main_effect_province_building_construction_cost_mod	faction_to_region_own	30.0000	start_turn_completed
ironic_siege_warfare_resource_level_1	3k_main_effect_province_building_upkeep	faction_to_region_own	5.0000	start_turn_completed
ironic_siege_warfare_resource_level_2	3k_main_effect_province_building_upkeep	faction_to_region_own	15.0000	start_turn_completed
ironic_siege_warfare_resource_level_3	3k_main_effect_province_building_upkeep	faction_to_region_own	25.0000	start_turn_completed
ironic_siege_warfare_resource_level_4	3k_main_effect_province_building_upkeep	faction_to_region_own	50.0000	start_turn_completed
