effect_bundle_key	effect_key	effect_scope	value	advancement_stage
#effect_bundles_to_effects_junctions_tables;2;db/effect_bundles_to_effects_junctions_tables/zhu_haoresource				
ironic_unit_upgrades_resource_level_0	ironic_unit_upgrades_info_gain	faction_to_faction_own_unseen	1.0000	start_turn_completed
ironic_unit_upgrades_resource_level_1	ironic_unit_upgrades_info_gain	faction_to_faction_own_unseen	1.0000	start_turn_completed
ironic_unit_upgrades_resource_level_2	ironic_unit_upgrades_info_gain	faction_to_faction_own_unseen	1.0000	start_turn_completed
ironic_unit_upgrades_resource_level_3	ironic_unit_upgrades_info_gain	faction_to_faction_own_unseen	1.0000	start_turn_completed
ironic_unit_upgrades_resource_level_4	ironic_unit_upgrades_info_gain	faction_to_faction_own_unseen	1.0000	start_turn_completed
ironic_unit_upgrades_resource_level_0	ironic_unit_upgrades_info_loss	faction_to_faction_own_unseen	1.0000	start_turn_completed
ironic_unit_upgrades_resource_level_1	ironic_unit_upgrades_info_loss	faction_to_faction_own_unseen	1.0000	start_turn_completed
ironic_unit_upgrades_resource_level_2	ironic_unit_upgrades_info_loss	faction_to_faction_own_unseen	1.0000	start_turn_completed
ironic_unit_upgrades_resource_level_3	ironic_unit_upgrades_info_loss	faction_to_faction_own_unseen	1.0000	start_turn_completed
ironic_unit_upgrades_resource_level_4	ironic_unit_upgrades_info_loss	faction_to_faction_own_unseen	1.0000	start_turn_completed
ironic_unit_upgrades_wood_armor	ironic_unit_upgrades_wood_armor	faction_to_force_own_factionwide	20.0000	start_turn_completed
ironic_unit_upgrades_wood_melee_evasion	ironic_unit_upgrades_wood_melee_evasion	faction_to_force_own_factionwide	20.0000	start_turn_completed
ironic_unit_upgrades_wood_ap_damage	ironic_unit_upgrades_wood_ap_damage	faction_to_force_own_factionwide	25.0000	start_turn_completed
ironic_unit_upgrades_wood_range_block	ironic_unit_upgrades_wood_range_block	faction_to_force_own_factionwide	20.0000	start_turn_completed
ironic_unit_upgrades_wood_armor	ironic_unit_upgrades_wood_general_all_damage	faction_to_character_own_factionwide	-25.0000	start_turn_completed
ironic_unit_upgrades_wood_melee_evasion	ironic_unit_upgrades_wood_general_all_damage	faction_to_character_own_factionwide	-25.0000	start_turn_completed
ironic_unit_upgrades_wood_ap_damage	ironic_unit_upgrades_wood_general_all_damage	faction_to_character_own_factionwide	-25.0000	start_turn_completed
ironic_unit_upgrades_wood_range_block	ironic_unit_upgrades_wood_general_all_damage	faction_to_character_own_factionwide	-25.0000	start_turn_completed
