effect_bundle_key	effect_key	effect_scope	value	advancement_stage
#effect_bundles_to_effects_junctions_tables;2;db/effect_bundles_to_effects_junctions_tables/liu_yaoresource				
ironic_war_weariness_resource_level_0	ironic_war_weariness_decay	faction_to_faction_own	10.0000	start_turn_completed
ironic_war_weariness_resource_level_1	ironic_war_weariness_decay	faction_to_faction_own	10.0000	start_turn_completed
ironic_war_weariness_resource_level_2	ironic_war_weariness_decay	faction_to_faction_own	10.0000	start_turn_completed
ironic_war_weariness_resource_level_3	ironic_war_weariness_decay	faction_to_faction_own	10.0000	start_turn_completed
ironic_war_weariness_resource_level_4	ironic_war_weariness_decay	faction_to_faction_own	10.0000	start_turn_completed
ironic_war_weariness_resource_level_0	ironic_war_weariness_info_gain	faction_to_faction_own_unseen	1.0000	start_turn_completed
ironic_war_weariness_resource_level_1	ironic_war_weariness_info_gain	faction_to_faction_own_unseen	1.0000	start_turn_completed
ironic_war_weariness_resource_level_2	ironic_war_weariness_info_gain	faction_to_faction_own_unseen	1.0000	start_turn_completed
ironic_war_weariness_resource_level_3	ironic_war_weariness_info_gain	faction_to_faction_own_unseen	1.0000	start_turn_completed
ironic_war_weariness_resource_level_4	ironic_war_weariness_info_gain	faction_to_faction_own_unseen	1.0000	start_turn_completed
ironic_war_weariness_resource_level_0	ironic_war_weariness_info_loss	faction_to_faction_own_unseen	1.0000	start_turn_completed
ironic_war_weariness_resource_level_1	ironic_war_weariness_info_loss	faction_to_faction_own_unseen	1.0000	start_turn_completed
ironic_war_weariness_resource_level_2	ironic_war_weariness_info_loss	faction_to_faction_own_unseen	1.0000	start_turn_completed
ironic_war_weariness_resource_level_3	ironic_war_weariness_info_loss	faction_to_faction_own_unseen	1.0000	start_turn_completed
ironic_war_weariness_resource_level_4	ironic_war_weariness_info_loss	faction_to_faction_own_unseen	1.0000	start_turn_completed
ironic_war_weariness_resource_level_0	3k_main_effect_province_public_order_faction	faction_to_province_own	4.0000	start_turn_completed
ironic_war_weariness_resource_level_1	3k_main_effect_province_public_order_faction	faction_to_province_own	2.0000	start_turn_completed
ironic_war_weariness_resource_level_2	3k_main_effect_province_public_order_faction	faction_to_province_own	-2.0000	start_turn_completed
ironic_war_weariness_resource_level_3	3k_main_effect_province_public_order_faction	faction_to_province_own	-6.0000	start_turn_completed
ironic_war_weariness_resource_level_4	3k_main_effect_province_public_order_faction	faction_to_province_own	-10.0000	start_turn_completed
ironic_war_weariness_resource_level_0	3k_main_effect_characters_satisfaction_bonus_faction	faction_to_character_own_factionwide	5.0000	start_turn_completed
ironic_war_weariness_resource_level_1	3k_main_effect_characters_satisfaction_bonus_faction	faction_to_character_own_factionwide	2.0000	start_turn_completed
ironic_war_weariness_resource_level_2	3k_main_effect_characters_satisfaction_bonus_faction	faction_to_character_own_factionwide	-2.0000	start_turn_completed
ironic_war_weariness_resource_level_3	3k_main_effect_characters_satisfaction_bonus_faction	faction_to_character_own_factionwide	-5.0000	start_turn_completed
ironic_war_weariness_resource_level_4	3k_main_effect_characters_satisfaction_bonus_faction	faction_to_character_own_factionwide	-10.0000	start_turn_completed
ironic_war_weariness_resource_level_0	3k_main_effect_force_all_campaign_recruitment_cost_all	faction_to_character_own_factionwide	-10.0000	start_turn_completed
ironic_war_weariness_resource_level_1	3k_main_effect_force_all_campaign_recruitment_cost_all	faction_to_character_own_factionwide	-5.0000	start_turn_completed
ironic_war_weariness_resource_level_2	3k_main_effect_force_all_campaign_recruitment_cost_all	faction_to_character_own_factionwide	5.0000	start_turn_completed
ironic_war_weariness_resource_level_3	3k_main_effect_force_all_campaign_recruitment_cost_all	faction_to_character_own_factionwide	15.0000	start_turn_completed
ironic_war_weariness_resource_level_4	3k_main_effect_force_all_campaign_recruitment_cost_all	faction_to_character_own_factionwide	25.0000	start_turn_completed
ironic_war_weariness_resource_level_0	3k_main_effect_province_food_mod	faction_to_province_own	25.0000	start_turn_completed
ironic_war_weariness_resource_level_1	3k_main_effect_province_food_mod	faction_to_province_own	15.0000	start_turn_completed
ironic_war_weariness_resource_level_2	3k_main_effect_province_food_mod	faction_to_province_own	-10.0000	start_turn_completed
ironic_war_weariness_resource_level_3	3k_main_effect_province_food_mod	faction_to_province_own	-35.0000	start_turn_completed
ironic_war_weariness_resource_level_4	3k_main_effect_province_food_mod	faction_to_province_own	-50.0000	start_turn_completed
ironic_war_weariness_resource_level_0	3k_main_effect_province_population_attraction_faction	faction_to_province_own	6.0000	start_turn_completed
ironic_war_weariness_resource_level_1	3k_main_effect_province_population_attraction_faction	faction_to_province_own	2.0000	start_turn_completed
ironic_war_weariness_resource_level_2	3k_main_effect_province_population_attraction_faction	faction_to_province_own	-2.0000	start_turn_completed
ironic_war_weariness_resource_level_3	3k_main_effect_province_population_attraction_faction	faction_to_province_own	-6.0000	start_turn_completed
ironic_war_weariness_resource_level_4	3k_main_effect_province_population_attraction_faction	faction_to_province_own	-10.0000	start_turn_completed
ironic_war_weariness_effect_bundle	ironic_liu_yao_frontend_1	faction_to_faction_own_unseen	1.0000	start_turn_completed
ironic_war_weariness_effect_bundle	ironic_liu_yao_frontend_2	faction_to_faction_own_unseen	1.0000	start_turn_completed
ironic_war_weariness_effect_bundle	ironic_liu_yao_frontend_3	faction_to_faction_own_unseen	1.0000	start_turn_completed
ironic_war_weariness_effect_bundle	ironic_liu_yao_frontend_4	faction_to_faction_own_unseen	1.0000	start_turn_completed
