effect_bundle_key	effect_key	effect_scope	value	advancement_stage
#effect_bundles_to_effects_junctions_tables;2;db/effect_bundles_to_effects_junctions_tables/ironic_wu_huan				
ironic_wu_huan_unique_default_stance	3k_main_effect_stance_ambush_chance	force_to_force_own	1.0000	start_turn_completed
ironic_wu_huan_unique_default_stance	3k_main_effect_force_all_campaign_stance_ap_cost_none_dummy	force_to_force_own	1.0000	start_turn_completed
ironic_wu_huan_unique_default_stance	3k_main_effect_force_all_campaign_stance_can_attack_dummy	force_to_force_own	1.0000	start_turn_completed
ironic_wu_huan_unique_default_stance	3k_main_effect_force_all_campaign_stance_can_move_dummy	force_to_force_own	0.0000	start_turn_completed
ironic_wu_huan_unique_default_stance	3k_main_effect_replenishment_enabled_dummy	force_to_force_own	1.0000	start_turn_completed
3k_wu_huan_embers_bundle_1	3k_dummy_embers_info	faction_to_faction_own_unseen	0.0000	start_turn_completed
3k_wu_huan_embers_bundle_1	3k_dummy_embers_info_bads	faction_to_faction_own_unseen	0.0000	start_turn_completed
3k_wu_huan_embers_bundle_1	3k_dummy_wu_huan_info	faction_to_faction_own_unseen	0.0000	start_turn_completed
3k_wu_huan_embers_bundle_1	3k_embers_pooled_resource_decay_dummy	faction_to_faction_own_unseen	-24.0000	start_turn_completed
3k_wu_huan_embers_bundle_1	3k_ytr_faction_debuff_enemy_damage	faction_to_force_own_unseen	15.0000	start_turn_completed
3k_wu_huan_embers_bundle_1	3k_main_effect_province_public_order_faction	faction_to_province_own	-5.0000	start_turn_completed
3k_wu_huan_embers_bundle_1	3k_main_effect_province_corruption	faction_to_province_own	5.0000	start_turn_completed
3k_wu_huan_embers_bundle_2	3k_dummy_embers_info	faction_to_faction_own_unseen	0.0000	start_turn_completed
3k_wu_huan_embers_bundle_2	3k_dummy_embers_info_bads	faction_to_faction_own_unseen	0.0000	start_turn_completed
3k_wu_huan_embers_bundle_2	3k_dummy_wu_huan_info	faction_to_faction_own_unseen	0.0000	start_turn_completed
3k_wu_huan_embers_bundle_2	3k_embers_pooled_resource_decay_dummy	faction_to_faction_own_unseen	-24.0000	start_turn_completed
3k_wu_huan_embers_bundle_2	3k_main_effect_province_corruption	faction_to_province_own	-5.0000	start_turn_completed
3k_wu_huan_embers_bundle_2	3k_main_effect_replenishment_faction	faction_to_force_own_unseen	5.0000	start_turn_completed
3k_wu_huan_embers_bundle_2	3k_main_effect_province_population_attraction_faction	faction_to_region_own	5.0000	start_turn_completed
