effect_bundle_key	effect_key	effect_scope	value	advancement_stage
#effect_bundles_to_effects_junctions_tables;2;db/effect_bundles_to_effects_junctions_tables/ironic_spouse_effects				
ironic_lady_yan_effect	3k_main_effect_unit_stats_charge_bonus_modifier_infantry	character_to_military_force_retinue_own	25.0000	start_turn_completed
ironic_lady_yang_effect	3k_main_effect_province_public_order_from_characters_minister	character_minister_to_province_factionwide	4.0000	start_turn_completed
ironic_lady_dong_peishan_effect	3k_main_effect_unit_stats_armour_mod	character_to_force_own	10.0000	start_turn_completed
ironic_lady_du_effect	3k_main_effect_unit_stats_morale_abs	character_to_military_force_retinue_own	10.0000	start_turn_completed
ironic_lady_zou_effect	3k_main_effect_attribute_immune_to_psychology	character_to_character_own	1.0000	start_turn_completed
ironic_dong_bai_effect	3k_main_effect_economy_gdp_mod_commerce	character_to_region_own_provincewide_when_governor	30.0000	start_turn_completed
ironic_dong_li_effect	3k_main_effect_economy_trade_power	character_minister_to_faction	25.0000	start_turn_completed
ironic_lu_ji_effect	3k_main_effect_character_stat_mod_melee_damage	character_to_character_own	20.0000	start_turn_completed
ironic_bi_jieyan_effect	3k_main_effect_province_line_of_sight	character_minister_to_region_factionwide	50.0000	start_turn_completed
ironic_liu_zhang_effect	3k_dlc07_effect_unit_cap_wood_dongzhoubing_units	character_minister_to_faction	4.0000	start_turn_completed
ironic_liu_mengan_effect	3k_dlc07_effect_unit_cap_wood_dongzhoubing_units	character_minister_to_faction	4.0000	start_turn_completed
ironic_wu_xian_effect	3k_main_effect_economy_trade_power	character_minister_to_faction	15.0000	start_turn_completed
ironic_jia_minxiang_effect	3k_main_effect_economy_gdp_mod_all	character_minister_to_region_factionwide	5.0000	start_turn_completed
ironic_diaoChan_effect	3k_main_effect_characters_satisfaction_bonus_character	character_to_character_own	25.0000	start_turn_completed
ironic_huang_xie_effect	3k_main_effect_unit_stats_ranged_damage_water_units	character_to_character_own_retinue	15.0000	start_turn_completed
ironic_huang_anbao_effect	3k_ironic_effect_campaign_movement_sea_in_own_regions	character_minister_to_faction	25.0000	start_turn_completed
ironic_yuan_anyang_effect	3k_main_effect_economy_character_wealth_faction_background_income_mod	character_minister_to_faction	20.0000	start_turn_completed
ironic_lady_feng_effect	3k_main_effect_characters_satisfaction_bonus_minister_traits	character_minister_to_character_factionwide	5.0000	start_turn_completed
ironic_lady_cai_mao_effect	3k_ironic_effect_campaign_movement_sea_in_own_regions	character_minister_to_faction	25.0000	start_turn_completed
ironic_lady_de_ningqin_effect	3k_main_effect_force_all_campaign_post_battle_loot_income	character_minister_to_force_factionwide	25.0000	start_turn_completed
ironic_lady_zhang_zhumeng_effect	3k_main_effect_economy_gdp_mod_commerce_and_industry	character_minister_to_region_factionwide	10.0000	start_turn_completed
ironic_lady_wang_yuanji_effect	3k_main_effect_character_job_satisfaction_penalty_modifier_reduced	character_minister_to_character_factionwide	-25.0000	start_turn_completed
ironic_lady_zhang_chunhua_effect	3k_main_effect_undercover_character_defence_against_action_cover_cost_bonus	character_minister_to_faction	10.0000	start_turn_completed
ironic_lady_xin_xianyang_effect	3k_main_effect_characters_experience_bonus	character_to_character_own	50.0000	start_turn_completed
ironic_lady_guo_nuwang_effect	3k_main_effect_characters_satisfaction_bonus_minister_traits	character_minister_to_character_factionwide	5.0000	start_turn_completed
ironic_zhang_xuuer_effect	3k_main_skill_fire_charge_bonus	character_minister_to_force_factionwide	25.0000	start_turn_completed
ironic_lady_mi_effect	3k_main_effect_characters_satisfaction_bonus_minister_traits	character_minister_to_character_factionwide	10.0000	start_turn_completed
ironic_lady_sun_effect	3k_main_effect_unit_stats_morale_abs	character_to_character_own	-8.0000	start_turn_completed
ironic_lady_sun_effect	3k_main_effect_character_stat_mod_melee_defence	character_to_character_own	20.0000	start_turn_completed
ironic_lady_ma_yunlu_effect	3k_main_effect_character_stat_mod_ap_damage_melee	character_to_character_own	-25.0000	start_turn_completed
ironic_lady_ma_yunlu_effect	3k_main_ancillary_fatigue_immune	character_to_character_own	1.0000	start_turn_completed
ironic_lady_liu_jiejie	3k_main_effect_politics_assignment_limit	character_minister_to_faction	1.0000	start_turn_completed
ironic_lady_liu_pingming	3k_main_effect_province_food_mod	character_minister_to_province_factionwide	15.0000	start_turn_completed
ironic_lady_xiahou	3k_main_effect_characters_satisfaction_bonus_character	character_to_character_own	10.0000	start_turn_completed
ironic_lady_xiahou	3k_main_effect_characters_satisfaction_bonus_ancillaries	character_to_character_own_factionwide	-5.0000	start_turn_completed
ironic_lady_syiyan	3k_dlc07_effect_unit_stat_mod_missile_range	character_to_military_force_retinue_own	15.0000	start_turn_completed
ironic_lady_yalu	3k_main_effect_unit_stats_charge_bonus_modifier_all	character_to_military_force_retinue_own	25.0000	start_turn_completed
ironic_lady_wu_sun	3k_main_effect_faction_mercenary_pool_cost_mod_sun_jian	character_minister_to_faction	-15.0000	start_turn_completed
ironic_lady_bu_lianshi	3k_main_effect_province_public_order_from_characters_minister	character_minister_to_province_factionwide	6.0000	start_turn_completed
ironic_lady_gan_mei	3k_main_effect_characters_satisfaction_bonus_character	character_minister_to_character_factionwide	10.0000	start_turn_completed
ironic_lady_rong_fang	3k_main_effect_characters_satisfaction_bonus_character	character_minister_to_character_factionwide	5.0000	start_turn_completed
ironic_lady_sun_shi	3k_main_effect_force_army_all_damage_and_all_ap_damage_when_attacking	character_to_force_own	10.0000	start_turn_completed
ironic_lady_da_qiao	3k_main_effect_province_public_order_from_characters_minister	character_minister_to_province_factionwide	4.0000	start_turn_completed
ironic_lady_xiao_qiao	3k_main_effect_characters_experience_bonus	character_minister_to_character_factionwide	25.0000	start_turn_completed
ironic_lady_ke_ren	3k_main_effect_replenishment_characters	character_minister_to_force_factionwide	5.0000	start_turn_completed
ironic_lady_teng_ling	3k_main_effect_character_job_satisfaction_penalty_modifier_reduced	character_minister_to_character_factionwide	-15.0000	start_turn_completed
ironic_lady_wang_song	3k_main_effect_replenishment_characters	character_minister_to_force_factionwide	5.0000	start_turn_completed
ironic_lady_liu_ai	3k_main_effect_characters_satisfaction_bonus_character	character_to_character_own	15.0000	start_turn_completed
ironic_lady_puyang_lian	3k_main_effect_characters_satisfaction_bonus_minister_traits	character_minister_to_character_factionwide	10.0000	start_turn_completed
ironic_lady_zhu_lian	3k_main_effect_replenishment_characters	character_minister_to_force_factionwide	5.0000	start_turn_completed
ironic_lady_zhu_min	3k_main_effect_characters_satisfaction_bonus_minister_traits	character_minister_to_character_factionwide	10.0000	start_turn_completed
ironic_lady_zhuang_zhen	3k_main_effect_characters_satisfaction_bonus_character	character_minister_to_character_factionwide	10.0000	start_turn_completed
ironic_lady_kuang_gan	3k_main_effect_province_building_construction_time_mod	character_minister_to_region_factionwide	-2.0000	start_turn_completed
ironic_lady_xie_mi	3k_main_effect_characters_satisfaction_bonus_character	character_to_character_own	50.0000	start_turn_completed
ironic_cao_qinghe	3k_main_effect_province_public_order_from_characters	character_minister_to_province_factionwide	2.0000	start_turn_completed
ironic_cao_qinghe	3k_main_effect_province_corruption	character_minister_to_province_factionwide	-5.0000	start_turn_completed
ironic_dang_lianhua	3k_main_effect_economy_gdp_mod_silk	character_minister_to_region_factionwide	50.0000	start_turn_completed
ironic_fan_yufeng	3k_main_effect_character_stat_mod_ap_damage_melee	character_to_character_own	100.0000	start_turn_completed
ironic_fan_yufeng	3k_main_effect_character_stat_mod_melee_damage	character_to_character_own	-50.0000	start_turn_completed
ironic_han_lian	3k_main_effect_characters_satisfaction_bonus_character	character_to_character_own	15.0000	start_turn_completed
ironic_kang_qinmeng_ironic	3k_main_effect_economy_gdp_mod_commerce_and_culture	character_minister_to_region_factionwide	25.0000	start_turn_completed
ironic_ke_ren	3k_main_effect_replenishment_characters	character_minister_to_force_factionwide	5.0000	start_turn_completed
ironic_zu_cui	3k_main_effect_province_public_order_from_characters	character_to_province_own	4.0000	start_turn_completed
ironic_zu_ting	3k_main_effect_character_stat_mod_battle_movement_speed	character_to_military_force_retinue_own	25.0000	start_turn_completed
ironic_wang_song	3k_main_effect_replenishment_characters	character_minister_to_force_factionwide	5.0000	start_turn_completed
ironic_teng_ling	3k_main_effect_character_job_satisfaction_penalty_modifier_reduced	character_minister_to_character_factionwide	-15.0000	start_turn_completed
ironic_shi_fen	3k_main_effect_economy_character_wealth_faction_background_income_mod	character_minister_to_faction	20.0000	start_turn_completed
ironic_linghu_na	3k_main_effect_economy_character_wealth_faction_background_income_mod	character_minister_to_faction	15.0000	start_turn_completed
ironic_li_shi	ironic_main_effect_economy_trade_agreement_mod	character_minister_to_faction	15.0000	start_turn_completed
ironic_nangong_xinyu	3k_main_ancillary_recruitment_cost_mod	character_minister_to_character_factionwide	-10.0000	start_turn_completed
