effect_bundle_key	effect_key	effect_scope	value	advancement_stage
#effect_bundles_to_effects_junctions_tables;2;db/effect_bundles_to_effects_junctions_tables/shihuang(jiong)				
chibi_effect_bundle_pooled_resource_control_level_1	3k_main_effect_character_job_satisfaction_penalty_modifier_reduced	faction_to_character_own_factionwide_all_characters	-0.5000	start_turn_completed
chibi_effect_bundle_pooled_resource_control_level_1	3k_main_effect_province_corruption	faction_to_province_own_unseen	25.0000	start_turn_completed
chibi_effect_bundle_pooled_resource_control_level_1	3k_main_effect_province_public_order_from_characters_minister	faction_to_province_own_unseen	-10.0000	start_turn_completed
chibi_effect_bundle_pooled_resource_control_level_1	ep_dummy_effect_faction_unique_sima_jiong_control_gain	faction_to_faction_own_unseen	1.0000	start_turn_completed
chibi_effect_bundle_pooled_resource_control_level_1	ep_dummy_effect_faction_unique_sima_jiong_control_reward	faction_to_faction_own_unseen	1.0000	start_turn_completed
chibi_effect_bundle_pooled_resource_control_level_2	3k_main_effect_character_job_satisfaction_penalty_modifier_reduced	faction_to_character_own_factionwide_all_characters	-0.2500	start_turn_completed
chibi_effect_bundle_pooled_resource_control_level_2	3k_main_effect_province_corruption	faction_to_province_own_unseen	10.0000	start_turn_completed
chibi_effect_bundle_pooled_resource_control_level_2	3k_main_effect_province_public_order_from_characters_minister	faction_to_province_own_unseen	-4.0000	start_turn_completed
chibi_effect_bundle_pooled_resource_control_level_2	ep_dummy_effect_faction_unique_sima_jiong_control_gain	faction_to_faction_own_unseen	1.0000	start_turn_completed
chibi_effect_bundle_pooled_resource_control_level_2	ep_dummy_effect_faction_unique_sima_jiong_control_reward	faction_to_faction_own_unseen	1.0000	start_turn_completed
chibi_effect_bundle_pooled_resource_control_level_3	3k_main_effect_captain_mercenary_cost_mod	faction_to_faction_own_unseen	-10.0000	start_turn_completed
chibi_effect_bundle_pooled_resource_control_level_3	ep_dummy_effect_faction_resource_null_corruption	faction_to_province_own_unseen	0.0000	start_turn_completed
chibi_effect_bundle_pooled_resource_control_level_3	ep_dummy_effect_faction_resource_null_public_order	faction_to_province_own_unseen	0.0000	start_turn_completed
chibi_effect_bundle_pooled_resource_control_level_3	ep_dummy_effect_faction_unique_sima_jiong_control_gain	faction_to_faction_own_unseen	1.0000	start_turn_completed
chibi_effect_bundle_pooled_resource_control_level_3	ep_dummy_effect_faction_unique_sima_jiong_control_reward	faction_to_faction_own_unseen	1.0000	start_turn_completed
chibi_effect_bundle_pooled_resource_control_level_4	3k_main_effect_captain_mercenary_cost_mod	faction_to_faction_own_unseen	-25.0000	start_turn_completed
chibi_effect_bundle_pooled_resource_control_level_4	3k_main_effect_character_job_satisfaction_penalty_modifier_increased	faction_to_character_own_factionwide_all_characters	-50.0000	start_turn_completed
chibi_effect_bundle_pooled_resource_control_level_4	3k_main_effect_province_corruption	faction_to_province_own_unseen	-10.0000	start_turn_completed
chibi_effect_bundle_pooled_resource_control_level_4	3k_main_effect_province_public_order_from_characters_minister	faction_to_province_own_unseen	4.0000	start_turn_completed
chibi_effect_bundle_pooled_resource_control_level_4	ep_dummy_effect_faction_unique_sima_jiong_control_gain	faction_to_faction_own_unseen	1.0000	start_turn_completed
chibi_effect_bundle_pooled_resource_control_level_4	ep_dummy_effect_faction_unique_sima_jiong_control_reward	faction_to_faction_own_unseen	1.0000	start_turn_completed
chibi_effect_bundle_pooled_resource_control_level_5	3k_main_effect_captain_mercenary_cost_mod	faction_to_faction_own_unseen	-50.0000	start_turn_completed
chibi_effect_bundle_pooled_resource_control_level_5	3k_main_effect_character_job_satisfaction_penalty_modifier_increased	faction_to_character_own_factionwide_all_characters	-75.0000	start_turn_completed
chibi_effect_bundle_pooled_resource_control_level_5	3k_main_effect_province_corruption	faction_to_province_own_unseen	-25.0000	start_turn_completed
chibi_effect_bundle_pooled_resource_control_level_5	3k_main_effect_province_public_order_from_characters_minister	faction_to_province_own_unseen	10.0000	start_turn_completed
chibi_effect_bundle_pooled_resource_control_level_5	ep_dummy_effect_faction_unique_sima_jiong_control_gain	faction_to_faction_own_unseen	1.0000	start_turn_completed
chibi_effect_bundle_pooled_resource_control_level_5	ep_dummy_effect_faction_unique_sima_jiong_control_reward	faction_to_faction_own_unseen	1.0000	start_turn_completed
