effect_bundle_key	effect_key	effect_scope	value	advancement_stage
#effect_bundles_to_effects_junctions_tables;2;db/effect_bundles_to_effects_junctions_tables/resource_songjian				
ironic_song_jian_resource_level_0	ironic_song_jian_decay	faction_to_faction_own	-10.0000	start_turn_completed
ironic_song_jian_resource_level_1	ironic_song_jian_decay	faction_to_faction_own	-20.0000	start_turn_completed
ironic_song_jian_resource_level_2	ironic_song_jian_decay	faction_to_faction_own	-40.0000	start_turn_completed
ironic_song_jian_resource_level_3	ironic_song_jian_decay	faction_to_faction_own	-75.0000	start_turn_completed
ironic_song_jian_resource_level_4	ironic_song_jian_decay	faction_to_faction_own	-100.0000	start_turn_completed
ironic_song_jian_resource_level_0	3k_main_effect_force_all_campaign_movement_range	faction_to_force_own	5.0000	start_turn_completed
ironic_song_jian_resource_level_1	3k_main_effect_force_all_campaign_movement_range	faction_to_force_own	10.0000	start_turn_completed
ironic_song_jian_resource_level_2	3k_main_effect_force_all_campaign_movement_range	faction_to_force_own	15.0000	start_turn_completed
ironic_song_jian_resource_level_3	3k_main_effect_force_all_campaign_movement_range	faction_to_force_own	20.0000	start_turn_completed
ironic_song_jian_resource_level_4	3k_main_effect_force_all_campaign_movement_range	faction_to_force_own	25.0000	start_turn_completed
ironic_song_jian_resource_level_0	3k_main_effect_economy_gdp_mod_all	faction_to_province_own	5.0000	start_turn_completed
ironic_song_jian_resource_level_1	3k_main_effect_economy_gdp_mod_all	faction_to_province_own	10.0000	start_turn_completed
ironic_song_jian_resource_level_2	3k_main_effect_economy_gdp_mod_all	faction_to_province_own	20.0000	start_turn_completed
ironic_song_jian_resource_level_3	3k_main_effect_economy_gdp_mod_all	faction_to_province_own	35.0000	start_turn_completed
ironic_song_jian_resource_level_4	3k_main_effect_economy_gdp_mod_all	faction_to_province_own	50.0000	start_turn_completed
ironic_song_jian_resource_level_0	3k_main_effect_characters_satisfaction_bonus_faction	faction_to_character_own_factionwide_unseen	4.0000	start_turn_completed
ironic_song_jian_resource_level_1	3k_main_effect_characters_satisfaction_bonus_faction	faction_to_character_own_factionwide_unseen	8.0000	start_turn_completed
ironic_song_jian_resource_level_2	3k_main_effect_characters_satisfaction_bonus_faction	faction_to_character_own_factionwide_unseen	12.0000	start_turn_completed
ironic_song_jian_resource_level_3	3k_main_effect_characters_satisfaction_bonus_faction	faction_to_character_own_factionwide_unseen	16.0000	start_turn_completed
ironic_song_jian_resource_level_4	3k_main_effect_characters_satisfaction_bonus_faction	faction_to_character_own_factionwide_unseen	20.0000	start_turn_completed
ironic_song_jian_resource_level_2	3k_main_effect_force_military_supplies_from_faction	faction_to_force_own	-5.0000	start_turn_completed
ironic_song_jian_resource_level_3	3k_main_effect_force_military_supplies_from_faction	faction_to_force_own	-12.0000	start_turn_completed
ironic_song_jian_resource_level_4	3k_main_effect_force_military_supplies_from_faction	faction_to_force_own	-20.0000	start_turn_completed
ironic_song_jian_resource_level_0	ironic_song_jian_gain	faction_to_faction_own	1.0000	start_turn_completed
ironic_song_jian_resource_level_1	ironic_song_jian_gain	faction_to_faction_own	1.0000	start_turn_completed
ironic_song_jian_resource_level_2	ironic_song_jian_gain	faction_to_faction_own	1.0000	start_turn_completed
ironic_song_jian_resource_level_3	ironic_song_jian_gain	faction_to_faction_own	1.0000	start_turn_completed
ironic_song_jian_resource_level_4	ironic_song_jian_gain	faction_to_faction_own	1.0000	start_turn_completed
ironic_song_jian_resource_level_0	ironic_song_jian_loss	faction_to_faction_own	-1.0000	start_turn_completed
ironic_song_jian_resource_level_1	ironic_song_jian_loss	faction_to_faction_own	-1.0000	start_turn_completed
ironic_song_jian_resource_level_2	ironic_song_jian_loss	faction_to_faction_own	-1.0000	start_turn_completed
ironic_song_jian_resource_level_3	ironic_song_jian_loss	faction_to_faction_own	-1.0000	start_turn_completed
ironic_song_jian_resource_level_4	ironic_song_jian_loss	faction_to_faction_own	-1.0000	start_turn_completed
ironic_song_jian_resource_desc	ironic_song_jian_frontend_1	faction_to_faction_own	1.0000	start_turn_completed
ironic_song_jian_resource_desc	ironic_song_jian_frontend_2	faction_to_faction_own	1.0000	start_turn_completed
ironic_song_jian_resource_desc	ironic_song_jian_frontend_3	faction_to_faction_own	1.0000	start_turn_completed
3k_dlc04_effect_bundle_liang_rebellion_economy	3k_main_effect_character_job_satisfaction_penalty_modifier_reduced	faction_to_character_own_unseen	0.0000	start_turn_completed
3k_dlc04_effect_bundle_liang_rebellion_economy	3k_main_effect_character_salary	faction_to_character_own	0.0000	start_turn_completed
3k_dlc04_effect_bundle_liang_rebellion_economy	3k_main_effect_force_retinue_upkeep	faction_to_force_own	0.0000	start_turn_completed
3k_dlc04_effect_bundle_liang_rebellion_economy	3k_main_effect_province_building_upkeep	faction_to_region_own_unseen	0.0000	start_turn_completed
3k_dlc04_effect_bundle_liang_rebellion_economy	3k_main_effect_province_corruption	faction_to_province_own_unseen	0.0000	start_turn_completed
3k_dlc04_effect_bundle_liang_rebellion_economy	3k_main_effect_province_food_consumption_distribution_mod	faction_to_province_own_unseen	0.0000	start_turn_completed
