id	group	priority
#campaign_group_members_tables;1;db/campaign_group_members_tables/chenwenresource		
ironic_chen_wen_coalition_of_the_plains_level_0	ironic_coalition_of_the_plains_level_0	0.0000
ironic_chen_wen_coalition_of_the_plains_resource_207	ironic_coalition_of_the_plains_resource_207	0.0000
3k_district_market_inn_1_chen_wen	3k_district_market_inn_1_chen_wen	0.0000
3k_district_market_inn_2_chen_wen	3k_district_market_inn_2_chen_wen	0.0000
3k_district_market_inn_3_chen_wen	3k_district_market_inn_3_chen_wen	0.0000
3k_district_market_inn_4_chen_wen	3k_district_market_inn_4_chen_wen	0.0000
3k_district_market_inn_5_chen_wen	3k_district_market_inn_5_chen_wen	0.0000
3k_district_market_tea_3_chen_wen	3k_district_market_tea_3_chen_wen	0.0000
3k_district_market_tea_4_chen_wen	3k_district_market_tea_4_chen_wen	0.0000
3k_district_market_tea_5_chen_wen	3k_district_market_tea_5_chen_wen	0.0000
