id	group	priority
#campaign_group_members_tables;1;db/campaign_group_members_tables/goguryeoresource		
ironic_goguryeo_military_conquest_level_0	ironic_military_conquest_level_0	0.0000
ironic_goguryeo_military_conquest_level_1	ironic_military_conquest_level_1	1.0000
ironic_goguryeo_military_conquest_level_2	ironic_military_conquest_level_2	2.0000
ironic_goguryeo_military_conquest_level_3	ironic_military_conquest_level_3	3.0000
ironic_goguryeo_military_conquest_level_4	ironic_military_conquest_level_4	4.0000
ironic_goguryeo_military_conquest_resource_207	ironic_military_conquest_resource_207	0.0000
ironic_goguryeo_military_conquest_crushing_defeat_3k_dlc05_subculture_bandits	ironic_military_conquest_defeat_bandit	0.0000
ironic_goguryeo_military_conquest_valiant_defeat_3k_dlc05_subculture_bandits	ironic_military_conquest_defeat_bandit	0.0000
ironic_goguryeo_military_conquest_close_defeat_3k_dlc05_subculture_bandits	ironic_military_conquest_defeat_bandit	0.0000
ironic_goguryeo_military_conquest_decisive_defeat_3k_dlc05_subculture_bandits	ironic_military_conquest_defeat_bandit	0.0000
ironic_military_conquest_victory_pyrrhic_victory_3k_dlc05_subculture_bandits	ironic_military_conquest_victory_bandit	0.0000
ironic_military_conquest_victory_heroic_victory_3k_dlc05_subculture_bandits	ironic_military_conquest_victory_bandit	0.0000
ironic_military_conquest_victory_close_victory_3k_dlc05_subculture_bandits	ironic_military_conquest_victory_bandit	0.0000
ironic_military_conquest_victory_decisive_victory_3k_dlc05_subculture_bandits	ironic_military_conquest_victory_bandit	0.0000
ironic_goguryeo_military_conquest_crushing_defeat_3k_dlc06_subculture_nanman	ironic_military_conquest_defeat_bandit	0.0000
ironic_goguryeo_military_conquest_valiant_defeat_3k_dlc06_subculture_nanman	ironic_military_conquest_defeat_bandit	0.0000
ironic_goguryeo_military_conquest_close_defeat_3k_dlc06_subculture_nanman	ironic_military_conquest_defeat_bandit	0.0000
ironic_goguryeo_military_conquest_decisive_defeat_3k_dlc06_subculture_nanman	ironic_military_conquest_defeat_bandit	0.0000
ironic_military_conquest_victory_pyrrhic_victory_3k_dlc06_subculture_nanman	ironic_military_conquest_victory_bandit	0.0000
ironic_military_conquest_victory_heroic_victory_3k_dlc06_subculture_nanman	ironic_military_conquest_victory_bandit	0.0000
ironic_military_conquest_victory_close_victory_3k_dlc06_subculture_nanman	ironic_military_conquest_victory_bandit	0.0000
ironic_military_conquest_victory_decisive_victory_3k_dlc06_subculture_nanman	ironic_military_conquest_victory_bandit	0.0000
ironic_goguryeo_military_conquest_crushing_defeat_3k_main_subculture_yellow_turban	ironic_military_conquest_defeat_bandit	0.0000
ironic_goguryeo_military_conquest_valiant_defeat_3k_main_subculture_yellow_turban	ironic_military_conquest_defeat_bandit	0.0000
ironic_goguryeo_military_conquest_close_defeat_3k_main_subculture_yellow_turban	ironic_military_conquest_defeat_bandit	0.0000
ironic_goguryeo_military_conquest_decisive_defeat_3k_main_subculture_yellow_turban	ironic_military_conquest_defeat_bandit	0.0000
ironic_military_conquest_victory_pyrrhic_victory_3k_main_subculture_yellow_turban	ironic_military_conquest_victory_bandit	0.0000
ironic_military_conquest_victory_heroic_victory_3k_main_subculture_yellow_turban	ironic_military_conquest_victory_bandit	0.0000
ironic_military_conquest_victory_close_victory_3k_main_subculture_yellow_turban	ironic_military_conquest_victory_bandit	0.0000
ironic_military_conquest_victory_decisive_victory_3k_main_subculture_yellow_turban	ironic_military_conquest_victory_bandit	0.0000
ironic_goguryeo_military_conquest_crushing_defeat_3k_main_chinese	ironic_military_conquest_defeat_han	0.0000
ironic_goguryeo_military_conquest_valiant_defeat_3k_main_chinese	ironic_military_conquest_defeat_han	0.0000
ironic_goguryeo_military_conquest_close_defeat_3k_main_chinese	ironic_military_conquest_defeat_han	0.0000
ironic_goguryeo_military_conquest_decisive_defeat_3k_main_chinese	ironic_military_conquest_defeat_han	0.0000
ironic_military_conquest_victory_pyrrhic_victory_3k_main_chinese	ironic_military_conquest_victory_han	0.0000
ironic_military_conquest_victory_heroic_victory_3k_main_chinese	ironic_military_conquest_victory_han	0.0000
ironic_military_conquest_victory_close_victory_3k_main_chinese	ironic_military_conquest_victory_han	0.0000
ironic_military_conquest_victory_decisive_victory_3k_main_chinese	ironic_military_conquest_victory_han	0.0000
ironic_goguryeo_military_conquest_crushing_defeat_3k_ironic_korea	ironic_military_conquest_defeat_korea	0.0000
ironic_goguryeo_military_conquest_valiant_defeat_3k_ironic_korea	ironic_military_conquest_defeat_korea	0.0000
ironic_goguryeo_military_conquest_close_defeat_3k_ironic_korea	ironic_military_conquest_defeat_korea	0.0000
ironic_goguryeo_military_conquest_decisive_defeat_3k_ironic_korea	ironic_military_conquest_defeat_korea	0.0000
ironic_military_conquest_victory_pyrrhic_victory_3k_ironic_korea	ironic_military_conquest_victory_korea	0.0000
ironic_military_conquest_victory_heroic_victory_3k_ironic_korea	ironic_military_conquest_victory_korea	0.0000
ironic_military_conquest_victory_close_victory_3k_ironic_korea	ironic_military_conquest_victory_korea	0.0000
ironic_military_conquest_victory_decisive_victory_3k_ironic_korea	ironic_military_conquest_victory_korea	0.0000
