id	group	priority
#campaign_group_members_tables;1;db/campaign_group_members_tables/xiahouyuanresource		
ironic_xiahou_yuan_resource_resource_207	ironic_xiahou_yuan_resource_resource_207	0.0000
ironic_xiahou_yuan_resource_level_0	ironic_xiahou_yuan_resource_level_0	0.0000
ironic_xiahou_yuan_resource_level_1	ironic_xiahou_yuan_resource_level_1	0.0000
ironic_xiahou_yuan_resource_level_2	ironic_xiahou_yuan_resource_level_2	0.0000
ironic_xiahou_yuan_resource_level_3	ironic_xiahou_yuan_resource_level_3	0.0000
ironic_xiahou_yuan_resource_level_4	ironic_xiahou_yuan_resource_level_4	0.0000
ironic_campaign_group_member_post_battle_effects_decisive_defeat_xiahou_yuan	ironic_xiahou_yuan_resource_decisive_defeat	0.0000
ironic_campaign_group_member_post_battle_effects_crushing_defeat_xiahou_yuan	ironic_xiahou_yuan_resource_crushing_defeat	0.0000
ironic_campaign_group_member_post_battle_effects_close_defeat_xiahou_yuan	ironic_xiahou_yuan_resource_close_defeat	0.0000
ironic_campaign_group_member_post_battle_effects_valiant_defeat_xiahou_yuan	ironic_xiahou_yuan_resource_valiant_defeat	0.0000
ironic_campaign_group_member_post_battle_effects_heroic_victory_xiahou_yuan	ironic_xiahou_yuan_resource_heroic_victory	0.0000
ironic_campaign_group_member_post_battle_effects_pyrrhic_victory_xiahou_yuan	ironic_xiahou_yuan_resource_pyrrhic_victory	0.0000
ironic_campaign_group_member_post_battle_effects_close_victory_xiahou_yuan	ironic_xiahou_yuan_resource_close_victory	0.0000
ironic_campaign_group_member_post_battle_effects_decisive_victory_xiahou_yuan	ironic_xiahou_yuan_resource_decisive_victory	0.0000
ironic_xiahou_yuan_campaign_group_casuality	ironic_xiahou_yuan_campaign_group_casuality	0.0000
3k_district_military_equipment_1_zhang_yang	3k_district_military_equipment_1_zhang_yang	0.0000
3k_district_military_equipment_2_zhang_yang	3k_district_military_equipment_2_zhang_yang	0.0000
3k_district_military_equipment_armour_3_zhang_yang	3k_district_military_equipment_armour_3_zhang_yang	0.0000
3k_district_military_equipment_ranged_3_zhang_yang	3k_district_military_equipment_ranged_3_zhang_yang	0.0000
3k_district_military_equipment_weapons_3_zhang_yang	3k_district_military_equipment_weapons_3_zhang_yang	0.0000
