id	group	priority
#campaign_group_members_tables;1;db/campaign_group_members_tables/zhangluresource		
ironic_zhang_lu_celestial_level_0	ironic_zhang_lu_celestial_level_0	0.0000
ironic_zhang_lu_celestial_level_1	ironic_zhang_lu_celestial_level_1	0.0000
ironic_zhang_lu_celestial_level_2	ironic_zhang_lu_celestial_level_2	0.0000
ironic_zhang_lu_celestial_level_3	ironic_zhang_lu_celestial_level_3	0.0000
ironic_zhang_lu_celestial_level_4	ironic_zhang_lu_celestial_level_4	0.0000
ironic_zhang_lu_celestial_level_5	ironic_zhang_lu_celestial_level_5	0.0000
ironic_zhang_lu_celestial_resource_207	ironic_zhang_lu_celestial_resource_207	0.0000
ironic_campaign_faction_zhang_lu_victory_close_victory	ironic_campaign_faction_zhang_lu_victory	0.0000
ironic_campaign_faction_zhang_lu_victory_decisive_victory	ironic_campaign_faction_zhang_lu_victory	0.0000
ironic_campaign_faction_zhang_lu_victory_heroic_victory	ironic_campaign_faction_zhang_lu_victory	0.0000
ironic_campaign_faction_zhang_lu_victory_pyrrhic_victory	ironic_campaign_faction_zhang_lu_victory	0.0000
ironic_campaign_faction_zhang_lu_defeat_close_defeat	ironic_campaign_faction_zhang_lu_defeat	0.0000
ironic_campaign_faction_zhang_lu_defeat_crushing_defeat	ironic_campaign_faction_zhang_lu_defeat	0.0000
ironic_campaign_faction_zhang_lu_defeat_decisive_defeat	ironic_campaign_faction_zhang_lu_defeat	0.0000
ironic_campaign_faction_zhang_lu_defeat_valiant_defeat	ironic_campaign_faction_zhang_lu_defeat	0.0000
ironic_campaign_faction_zhang_lu_casuality	ironic_campaign_faction_zhang_lu_casuality	0.0000
3k_main_campaign_group_buildings_district_residential_logistics_1_zhang_lu	3k_main_campaign_group_buildings_district_residential_logistics_1_zhang_lu	0.0000
3k_main_campaign_group_buildings_district_residential_logistics_2_zhang_lu	3k_main_campaign_group_buildings_district_residential_logistics_2_zhang_lu	0.0000
3k_main_campaign_group_buildings_district_residential_logistics_3_zhang_lu	3k_main_campaign_group_buildings_district_residential_logistics_3_zhang_lu	0.0000
3k_main_campaign_group_buildings_district_residential_logistics_4_zhang_lu	3k_main_campaign_group_buildings_district_residential_logistics_4_zhang_lu	0.0000
3k_main_campaign_group_buildings_district_residential_logistics_5_zhang_lu	3k_main_campaign_group_buildings_district_residential_logistics_5_zhang_lu	0.0000
3k_main_campaign_group_buildings_district_residential_government_support_1_zhang_lu	3k_main_campaign_group_buildings_district_residential_government_support_1_zhang_lu	0.0000
3k_main_campaign_group_buildings_district_residential_government_support_2_zhang_lu	3k_main_campaign_group_buildings_district_residential_government_support_2_zhang_lu	0.0000
3k_main_campaign_group_buildings_district_residential_government_support_3_zhang_lu	3k_main_campaign_group_buildings_district_residential_government_support_3_zhang_lu	0.0000
3k_main_campaign_group_buildings_district_residential_government_support_4_zhang_lu	3k_main_campaign_group_buildings_district_residential_government_support_4_zhang_lu	0.0000
3k_main_campaign_group_buildings_district_residential_government_support_5_zhang_lu	3k_main_campaign_group_buildings_district_residential_government_support_5_zhang_lu	0.0000
3k_main_campaign_group_buildings_district_residential_government_tools_3_zhang_lu	3k_main_campaign_group_buildings_district_residential_government_tools_3_zhang_lu	0.0000
3k_main_campaign_group_buildings_district_residential_government_tools_4_zhang_lu	3k_main_campaign_group_buildings_district_residential_government_tools_4_zhang_lu	0.0000
3k_main_campaign_group_buildings_district_residential_government_tools_5_zhang_lu	3k_main_campaign_group_buildings_district_residential_government_tools_5_zhang_lu	0.0000
3k_main_campaign_group_buildings_district_residential_landlords_1_zhang_lu	3k_main_campaign_group_buildings_district_residential_landlords_1_zhang_lu	0.0000
3k_main_campaign_group_buildings_district_residential_landlords_2_zhang_lu	3k_main_campaign_group_buildings_district_residential_landlords_2_zhang_lu	0.0000
3k_main_campaign_group_buildings_district_residential_landlords_3_zhang_lu	3k_main_campaign_group_buildings_district_residential_landlords_3_zhang_lu	0.0000
3k_main_campaign_group_buildings_district_residential_landlords_4_zhang_lu	3k_main_campaign_group_buildings_district_residential_landlords_4_zhang_lu	0.0000
3k_main_campaign_group_buildings_district_residential_landlords_5_zhang_lu	3k_main_campaign_group_buildings_district_residential_landlords_5_zhang_lu	0.0000
3k_main_campaign_group_buildings_district_residential_livestock_market_5_zhang_lu	3k_main_campaign_group_buildings_district_residential_livestock_market_5_zhang_lu	0.0000
3k_main_campaign_group_buildings_district_residential_market_3_zhang_lu	3k_main_campaign_group_buildings_district_residential_market_3_zhang_lu	0.0000
3k_main_campaign_group_buildings_district_residential_market_4_zhang_lu	3k_main_campaign_group_buildings_district_residential_market_4_zhang_lu	0.0000
3k_main_campaign_group_buildings_district_residential_market_5_zhang_lu	3k_main_campaign_group_buildings_district_residential_market_5_zhang_lu	0.0000
3k_main_campaign_group_buildings_district_military_conscription_1_zhang_lu	3k_main_campaign_group_buildings_district_military_conscription_1_zhang_lu	0.0000
