id	group	priority
#campaign_group_members_tables;1;db/campaign_group_members_tables/ironic_nomad_buildings		
ironic_group_member_nomad_camp_0	ironic_group_nomad_camp_0	0.0000
ironic_group_member_nomad_camp_1	ironic_group_nomad_camp_1	0.0000
ironic_group_member_nomad_camp_2	ironic_group_nomad_camp_2	0.0000
ironic_group_member_nomad_camp_3	ironic_group_nomad_camp_3	0.0000
ironic_group_member_nomad_camp_4	ironic_group_nomad_camp_4	0.0000
ironic_group_member_nomad_camp_5	ironic_group_nomad_camp_5	0.0000
ironic_group_member_nomad_camp_6	ironic_group_nomad_camp_6	0.0000
ironic_group_member_nomad_camp_7	ironic_group_nomad_camp_7	0.0000
ironic_group_member_nomad_camp_8	ironic_group_nomad_camp_8	0.0000
ironic_group_member_nomad_camp_9	ironic_group_nomad_camp_9	0.0000
ironic_group_member_nomad_camp_10	ironic_group_nomad_camp_10	0.0000
ironic_group_member_nomad_camp_garrison_1	ironic_nomad_garrison_camp_small	1.0000
ironic_group_member_nomad_camp_garrison_2	ironic_nomad_garrison_camp_small	1.0000
ironic_group_member_nomad_camp_garrison_3	ironic_nomad_garrison_camp_small	1.0000
ironic_group_member_nomad_camp_garrison_4	ironic_nomad_garrison_camp_medium	1.0000
ironic_group_member_nomad_camp_garrison_5	ironic_nomad_garrison_camp_medium	1.0000
ironic_group_member_nomad_camp_garrison_6	ironic_nomad_garrison_camp_medium	1.0000
ironic_group_member_nomad_camp_garrison_7	ironic_nomad_garrison_camp_large	1.0000
ironic_group_member_nomad_camp_garrison_8	ironic_nomad_garrison_camp_large	1.0000
ironic_group_member_nomad_camp_garrison_9	ironic_nomad_garrison_camp_large	1.0000
ironic_group_member_nomad_camp_garrison_10	ironic_nomad_garrison_camp_large	1.0000
ironic_group_member_nomad_warriors_garrison_1	ironic_nomad_garrison_warriors_1	1.0000
ironic_group_member_nomad_warriors_garrison_2	ironic_nomad_garrison_warriors_2	1.0000
ironic_group_member_nomad_warriors_garrison_3	ironic_nomad_garrison_warriors_3	1.0000
ironic_group_member_nomad_warriors_garrison_4	ironic_nomad_garrison_warriors_4	1.0000
ironic_group_member_nomad_warriors_garrison_5	ironic_nomad_garrison_warriors_5	1.0000
ironic_group_member_nomad_yurt_maker_1	ironic_group_nomad_yurt_maker_1	0.0000
ironic_group_member_nomad_yurt_maker_2	ironic_group_nomad_yurt_maker_2	0.0000
ironic_group_member_nomad_yurt_maker_3	ironic_group_nomad_yurt_maker_3	0.0000
ironic_group_member_nomad_yurt_maker_4	ironic_group_nomad_yurt_maker_4	0.0000
ironic_group_member_nomad_yurt_maker_5	ironic_group_nomad_yurt_maker_5	0.0000
ironic_group_member_nomad_cart_wheeler_1	ironic_group_nomad_cart_wheeler_1	0.0000
ironic_group_member_nomad_cart_wheeler_2	ironic_group_nomad_cart_wheeler_2	0.0000
ironic_group_member_nomad_cart_wheeler_3	ironic_group_nomad_cart_wheeler_3	0.0000
ironic_group_member_nomad_cart_wheeler_4	ironic_group_nomad_cart_wheeler_4	0.0000
ironic_group_member_nomad_cart_wheeler_5	ironic_group_nomad_cart_wheeler_5	0.0000
ironic_group_member_nomad_cart_wheeler_war_4	ironic_group_nomad_cart_wheeler_war_4	0.0000
ironic_group_member_nomad_cart_wheeler_war_5	ironic_group_nomad_cart_wheeler_war_5	0.0000
ironic_group_member_nomad_spinner_1	ironic_group_nomad_spinner_1	0.0000
ironic_group_member_nomad_spinner_2	ironic_group_nomad_spinner_2	0.0000
ironic_group_member_nomad_spinner_3	ironic_group_nomad_spinner_3	0.0000
ironic_group_member_nomad_spinner_4	ironic_group_nomad_spinner_4	0.0000
ironic_group_member_nomad_spinner_5	ironic_group_nomad_spinner_5	0.0000
ironic_group_member_nomad_goat_herders_1	ironic_group_nomad_goat_herders_1	0.0000
ironic_group_member_nomad_goat_herders_2	ironic_group_nomad_goat_herders_2	0.0000
ironic_group_member_nomad_goat_herders_3	ironic_group_nomad_goat_herders_3	0.0000
ironic_group_member_nomad_goat_herders_4	ironic_group_nomad_goat_herders_4	0.0000
ironic_group_member_nomad_goat_herders_5	ironic_group_nomad_goat_herders_5	0.0000
ironic_group_member_nomad_goat_herders_hides_4	ironic_group_nomad_goat_herders_hides_4	0.0000
ironic_group_member_nomad_goat_herders_hides_5	ironic_group_nomad_goat_herders_hides_5	0.0000
ironic_group_member_nomad_shepherds_1	ironic_group_nomad_shepherds_1	0.0000
ironic_group_member_nomad_shepherds_2	ironic_group_nomad_shepherds_2	0.0000
ironic_group_member_nomad_shepherds_3	ironic_group_nomad_shepherds_3	0.0000
ironic_group_member_nomad_shepherds_4	ironic_group_nomad_shepherds_4	0.0000
ironic_group_member_nomad_shepherds_5	ironic_group_nomad_shepherds_5	0.0000
ironic_group_member_nomad_campfires_1	ironic_group_nomad_campfires_1	0.0000
ironic_group_member_nomad_campfires_2	ironic_group_nomad_campfires_2	0.0000
ironic_group_member_nomad_campfires_3	ironic_group_nomad_campfires_3	0.0000
ironic_group_member_nomad_campfires_4	ironic_group_nomad_campfires_4	0.0000
ironic_group_member_nomad_campfires_5	ironic_group_nomad_campfires_5	0.0000
ironic_group_member_nomad_wine_trader_1	ironic_group_nomad_wine_trader_1	0.0000
ironic_group_member_nomad_wine_trader_2	ironic_group_nomad_wine_trader_2	0.0000
ironic_group_member_nomad_wine_trader_3	ironic_group_nomad_wine_trader_3	0.0000
ironic_group_member_nomad_wine_trader_4	ironic_group_nomad_wine_trader_4	0.0000
ironic_group_member_nomad_wine_trader_5	ironic_group_nomad_wine_trader_5	0.0000
ironic_group_member_nomad_bartering_1	ironic_group_nomad_bartering_1	0.0000
ironic_group_member_nomad_bartering_2	ironic_group_nomad_bartering_2	0.0000
ironic_group_member_nomad_bartering_3	ironic_group_nomad_bartering_3	0.0000
ironic_group_member_nomad_bartering_4	ironic_group_nomad_bartering_4	0.0000
ironic_group_member_nomad_bartering_5	ironic_group_nomad_bartering_5	0.0000
ironic_group_member_nomad_bartering_horse_4	ironic_group_nomad_bartering_horse_4	0.0000
ironic_group_member_nomad_bartering_horse_5	ironic_group_nomad_bartering_horse_5	0.0000
ironic_group_member_nomad_storyteller_1	ironic_group_nomad_storyteller_1	0.0000
ironic_group_member_nomad_storyteller_2	ironic_group_nomad_storyteller_2	0.0000
ironic_group_member_nomad_storyteller_3	ironic_group_nomad_storyteller_3	0.0000
