id	group	priority
#campaign_group_members_tables;1;db/campaign_group_members_tables/liuyuresource		
ironic_liu_yu_peace_level_0	ironic_han_liu_yu_peace_level_0	0.0000
ironic_liu_yu_peace_level_1	ironic_han_liu_yu_peace_level_1	1.0000
ironic_liu_yu_peace_level_2	ironic_han_liu_yu_peace_level_2	2.0000
ironic_liu_yu_peace_level_3	ironic_han_liu_yu_peace_level_3	3.0000
ironic_liu_yu_peace_level_4	ironic_han_liu_yu_peace_level_4	4.0000
ironic_liu_yu_peace_resource_207	ironic_han_liu_yu_peace_resource_207	0.0000
ironic_liu_yu_peace_crushing_defeat	ironic_han_liu_yu_peace_defeat	0.0000
ironic_liu_yu_peace_valiant_defeat	ironic_han_liu_yu_peace_defeat	0.0000
ironic_liu_yu_peace_close_defeat	ironic_han_liu_yu_peace_defeat	0.0000
ironic_liu_yu_peace_decisive_defeat	ironic_han_liu_yu_peace_defeat	0.0000
ironic_liu_yu_peace_han_post_battle	ironic_han_liu_yu_peace_han_post_battle	0.0000
ironic_han_liu_yu_3k_district_artisan_labour_1	ironic_han_liu_yu_3k_district_artisan_labour_1	0.0000
ironic_han_liu_yu_3k_district_artisan_labour_2	ironic_han_liu_yu_3k_district_artisan_labour_2	0.0000
ironic_han_liu_yu_3k_district_artisan_labour_3	ironic_han_liu_yu_3k_district_artisan_labour_3	0.0000
ironic_han_liu_yu_3k_district_artisan_labour_4	ironic_han_liu_yu_3k_district_artisan_labour_4	0.0000
ironic_han_liu_yu_3k_district_artisan_labour_5	ironic_han_liu_yu_3k_district_artisan_labour_5	0.0000
ironic_han_liu_yu_3k_district_artisan_mines_4	ironic_han_liu_yu_3k_district_artisan_mines_4	0.0000
ironic_han_liu_yu_3k_district_artisan_mines_5	ironic_han_liu_yu_3k_district_artisan_mines_5	0.0000
ironic_han_liu_yu_peace_public_order_effects	ironic_han_liu_yu_peace_public_order_effects	0.0000
ironic_han_liu_yu_peace_capture_mechanics	ironic_han_liu_yu_peace_capture_mechanics	0.0000
3k_main_group_settlement_actions_default_major_liu_yu	3k_main_group_settlement_actions_default_major_liu_yu	9.0000
3k_main_group_settlement_actions_default_minor_liu_yu	3k_main_group_settlement_actions_default_minor_liu_yu	9.0000
