id	group	priority
#campaign_group_members_tables;1;db/campaign_group_members_tables/doumaoresource		
ironic_dou_mao_trailblazing_level_0	ironic_trailblazing_level_0	0.0000
ironic_dou_mao_trailblazing_level_1	ironic_trailblazing_level_1	1.0000
ironic_dou_mao_trailblazing_level_2	ironic_trailblazing_level_2	2.0000
ironic_dou_mao_trailblazing_level_3	ironic_trailblazing_level_3	3.0000
ironic_dou_mao_trailblazing_level_4	ironic_trailblazing_level_4	4.0000
ironic_dou_mao_trailblazing_resource_207	ironic_trailblazing_resource_207	0.0000
ironic_trailblazing_crushing_defeat	ironic_trailblazing_crushing_defeat	0.0000
ironic_trailblazing_valiant_defeat	ironic_trailblazing_valiant_defeat	0.0000
ironic_trailblazing_close_defeat	ironic_trailblazing_close_defeat	0.0000
ironic_trailblazing_decisive_defeat	ironic_trailblazing_decisive_defeat	0.0000
ironic_trailblazing_victory_pyrrhic_victory	ironic_trailblazing_victory_pyrrhic_victory	0.0000
ironic_trailblazing_victory_heroic_victory	ironic_trailblazing_victory_heroic_victory	0.0000
ironic_trailblazing_victory_close_victory	ironic_trailblazing_victory_close_victory	0.0000
ironic_trailblazing_victory_decisive_victory	ironic_trailblazing_victory_decisive_victory	0.0000
ironic_trailblazing_victory_casualities	ironic_trailblazing_victory_casualities	0.0000
3k_main_campaign_group_population_di_tribes_city_high	3k_main_campaign_group_population_di_tribes_city_high	2.0000
3k_main_campaign_group_population_di_tribes_city_low	3k_main_campaign_group_population_di_tribes_city_low	2.0000
3k_main_campaign_group_population_di_tribes_city_medium	3k_main_campaign_group_population_di_tribes_city_medium	2.0000
3k_main_campaign_group_population_di_tribes_city_super_high	3k_main_campaign_group_population_di_tribes_city_super_high	2.0000
3k_main_campaign_group_population_di_tribes_city_very_high	3k_main_campaign_group_population_di_tribes_city_very_high	2.0000
3k_main_campaign_group_population_di_tribes_city_very_low	3k_main_campaign_group_population_di_tribes_city_very_low	2.0000
3k_main_campaign_group_population_di_tribes_metropolis_high	3k_main_campaign_group_population_di_tribes_metropolis_high	2.0000
3k_main_campaign_group_population_di_tribes_metropolis_low	3k_main_campaign_group_population_di_tribes_metropolis_low	2.0000
3k_main_campaign_group_population_di_tribes_metropolis_medium	3k_main_campaign_group_population_di_tribes_metropolis_medium	2.0000
3k_main_campaign_group_population_di_tribes_town_high	3k_main_campaign_group_population_di_tribes_town_high	2.0000
3k_main_campaign_group_population_di_tribes_town_low	3k_main_campaign_group_population_di_tribes_town_low	2.0000
3k_main_campaign_group_population_di_tribes_town_medium	3k_main_campaign_group_population_di_tribes_town_medium	2.0000
3k_main_campaign_group_population_di_tribes_town_super_high	3k_main_campaign_group_population_di_tribes_town_super_high	2.0000
3k_main_campaign_group_population_di_tribes_town_very_high	3k_main_campaign_group_population_di_tribes_town_very_high	2.0000
3k_main_campaign_group_population_di_tribes_town_very_low	3k_main_campaign_group_population_di_tribes_town_very_low	2.0000
3k_main_campaign_group_population_di_tribes_village_high	3k_main_campaign_group_population_di_tribes_village_high	2.0000
3k_main_campaign_group_population_di_tribes_village_low	3k_main_campaign_group_population_di_tribes_village_low	2.0000
3k_main_campaign_group_population_di_tribes_village_medium	3k_main_campaign_group_population_di_tribes_village_medium	2.0000
3k_main_campaign_group_population_di_tribes_village_super_high	3k_main_campaign_group_population_di_tribes_village_super_high	2.0000
3k_main_campaign_group_population_di_tribes_village_very_high	3k_main_campaign_group_population_di_tribes_village_very_high	2.0000
3k_main_campaign_group_population_di_tribes_village_very_low	3k_main_campaign_group_population_di_tribes_village_very_low	2.0000
