id	group	priority
#campaign_group_members_tables;1;db/campaign_group_members_tables/ironic_culture_korea		
3k_ironic_progression_level_group_member_korea	3k_ironic_progression_level_group_korea	2.0000
3k_main_campaign_character_pool_group_member_default_romance_korea	3k_main_campaign_character_pool_group_default_romance_korea	1.0000
3k_main_campaign_character_pool_group_member_default_records_korea	3k_main_campaign_character_pool_group_default_records_korea	1.0000
3k_ironic_public_order_korea	3k_ironic_public_order_korea	0.0000
3k_main_campaign_group_culture_korea	3k_main_campaign_group_culture_korea	0.0000
3k_main_campaign_group_character_spawning_agent_weighted_selection_set_korea_default	3k_main_campaign_group_character_spawning_agent_weighted_selection_set_korea_default	0.0000
3k_main_campaign_group_character_spawning_agent_weighted_selection_set_korea_records	3k_main_campaign_group_character_spawning_agent_weighted_selection_set_korea_records	0.0000
irowan_190e_kr_campaign_group_building_garrisons_kr_gate_pass_1	irowan_190e_kr_campaign_group_building_garrisons_kr_gate_pass_1	0.0000
irowan_190e_kr_campaign_group_building_garrisons_kr_gate_pass_2	irowan_190e_kr_campaign_group_building_garrisons_kr_gate_pass_2	0.0000
irowan_190e_kr_campaign_group_building_garrisons_kr_gate_pass_3	irowan_190e_kr_campaign_group_building_garrisons_kr_gate_pass_3	0.0000
irowan_190e_kr_campaign_group_building_garrisons_kr_gate_pass_4	irowan_190e_kr_campaign_group_building_garrisons_kr_gate_pass_4	0.0000
irowan_190e_kr_campaign_group_building_garrisons_kr_gate_pass_5	irowan_190e_kr_campaign_group_building_garrisons_kr_gate_pass_5	0.0000
irowan_190e_kr_campaign_group_building_garrisons_city_1	irowan_190e_kr_campaign_group_building_garrisons_city_1	0.0000
irowan_190e_kr_campaign_group_building_garrisons_city_10	irowan_190e_kr_campaign_group_building_garrisons_city_10	0.0000
irowan_190e_kr_campaign_group_building_garrisons_city_2	irowan_190e_kr_campaign_group_building_garrisons_city_2	0.0000
irowan_190e_kr_campaign_group_building_garrisons_city_3	irowan_190e_kr_campaign_group_building_garrisons_city_3	0.0000
irowan_190e_kr_campaign_group_building_garrisons_city_4	irowan_190e_kr_campaign_group_building_garrisons_city_4	0.0000
irowan_190e_kr_campaign_group_building_garrisons_city_5	irowan_190e_kr_campaign_group_building_garrisons_city_5	0.0000
irowan_190e_kr_campaign_group_building_garrisons_city_6	irowan_190e_kr_campaign_group_building_garrisons_city_6	0.0000
irowan_190e_kr_campaign_group_building_garrisons_city_7	irowan_190e_kr_campaign_group_building_garrisons_city_7	0.0000
irowan_190e_kr_campaign_group_building_garrisons_city_8	irowan_190e_kr_campaign_group_building_garrisons_city_8	0.0000
irowan_190e_kr_campaign_group_building_garrisons_city_9	irowan_190e_kr_campaign_group_building_garrisons_city_9	0.0000
irowan_190e_kr_campaign_group_building_garrisons_district_military_security_1	irowan_190e_kr_campaign_group_building_garrisons_district_military_security_1	0.0000
irowan_190e_kr_campaign_group_building_garrisons_district_military_security_2	irowan_190e_kr_campaign_group_building_garrisons_district_military_security_2	0.0000
irowan_190e_kr_campaign_group_building_garrisons_district_military_security_capital_3	irowan_190e_kr_campaign_group_building_garrisons_district_military_security_capital_3	0.0000
irowan_190e_kr_campaign_group_building_garrisons_district_military_security_capital_4	irowan_190e_kr_campaign_group_building_garrisons_district_military_security_capital_4	0.0000
irowan_190e_kr_campaign_group_building_garrisons_district_military_security_capital_5	irowan_190e_kr_campaign_group_building_garrisons_district_military_security_capital_5	0.0000
irowan_190e_kr_campaign_group_building_garrisons_district_military_security_province_3	irowan_190e_kr_campaign_group_building_garrisons_district_military_security_province_3	0.0000
irowan_190e_kr_campaign_group_building_garrisons_district_military_security_province_4	irowan_190e_kr_campaign_group_building_garrisons_district_military_security_province_4	0.0000
irowan_190e_kr_campaign_group_building_garrisons_district_military_security_province_5	irowan_190e_kr_campaign_group_building_garrisons_district_military_security_province_5	0.0000
irowan_190e_kr_campaign_group_building_garrisons_district_military_security_province_northern_horses_5	irowan_190e_kr_campaign_group_building_garrisons_district_military_security_province_northern_horses_5	0.0000
irowan_190e_kr_campaign_group_building_garrisons_resource_earth_temple_1	irowan_190e_kr_campaign_group_building_garrisons_resource_earth_temple_1	0.0000
