id	group	priority
#campaign_group_members_tables;1;db/campaign_group_members_tables/ironic_217_resource		
ironic_xiongnu_rage_resource_217	ironic_barbarian_rage_resource_207	0.0000
ironic_wuhuan_rage_resource_217	ironic_barbarian_rage_resource_207	0.0000
ironic_di_rage_resource_217	ironic_barbarian_rage_resource_207	0.0000
ironic_xianbei_kuitou_rage_resource_217	ironic_barbarian_rage_resource_207	0.0000
ironic_xianbei_tuoba_rage_resource_217	ironic_barbarian_rage_resource_207	0.0000
ironic_cao_ren_preparation_resource_217	ironic_cao_ren_preparation_resource_207	0.0000
ironic_chen_wen_coalition_of_the_plains_resource_217	ironic_coalition_of_the_plains_resource_207	0.0000
ironic_dou_mao_trailblazing_resource_217	ironic_trailblazing_resource_207	0.0000
ironic_gan_ning_robin_hood_resource_217	ironic_robin_hood_resource_207	0.0000
ironic_gao_gan_defensive_resource_217	ironic_defensive_struggle_resource	0.0000
ironic_goguryeo_military_conquest_resource_217	ironic_military_conquest_resource_207	0.0000
ironic_gongsun_du_liaodong_han_relations_resource_217	ironic_liaodong_han_relations_resource_207	0.0000
ironic_gongsun_du_liaodong_korea_relations_resource_217	ironic_liaodong_korea_relations_resource_207	0.0000
ironic_handan_clan_firmness_resource_217	ironic_firmness_resource_207	0.0000
ironic_huang_clan_supervision_resource_217	ironic_supervision_resource_207	0.0000
ironic_huang_zu_prime_ambush_resource_217	ironic_huang_zu_prime_ambush_resource_207	0.0000
ironic_jia_long_gentry_support_resource_217	ironic_gentry_support_resource_207	0.0000
ironic_tuoba_jiefan_great_ambition_resource_217	ironic_great_ambition_resource_207	0.0000
ironic_jin_xuan_jurisdiction_resource_217	ironic_governor_jurisdiction_resource_207	0.0000
ironic_kong_zhou_harmony_resource_217	ironic_harmony_resource_207	0.0000
ironic_kuitou_ancestral_legacy_resource_217	ironic_ancestral_legacy_resource_207	0.0000
ironic_kuitou_path_ts_resource_217	ironic_path_ts_resource_207	0.0000
ironic_liu_yao_war_weariness_resource_217	ironic_war_weariness_resource_207	0.0000
ironic_liu_dai_siege_warfare_resource_217	ironic_siege_warfare_resource_207	0.0000
ironic_liu_yu_peace_resource_217	ironic_han_liu_yu_peace_resource_207	0.0000
ironic_ma_ai_mercantilism_resource_217	ironic_ma_ai_mercantilism_resource_207	0.0000
ironic_chen_lan_rebellion_resource_217	ironic_bandit_rebellion_resource_207	0.0000
ironic_han_sui_resource_resource_217	ironic_han_sui_resource_resource_207	0.0000
ironic_song_jian_resource_resource_217	ironic_song_jian_resource_resource_207	0.0000
ironic_wang_lang_experience_resource_217	ironic_experience_resource_207	0.0000
ironic_wu_jing_family_persistence_resource_217	ironic_family_persistence_resource_207	0.0000
ironic_wuhuan_resource_resource_217	ironic_wuhuan_resource_resource_207	0.0000
ironic_xiahou_yuan_resource_resource_217	ironic_xiahou_yuan_resource_resource_207	0.0000
ironic_xiongnu_pooled_resource_base_217	ironic_xiongnu_pooled_resource_base	0.0000
ironic_zhang_chao_Calligraphy_resource_217	ironic_Calligraphy_resource_207	0.0000
ironic_zhang_lu_celestial_resource_217	ironic_zhang_lu_celestial_resource_207	0.0000
3k_dlc07_campaign_group_member_faction_pooled_resource_liu_yan_217	3k_dlc07_campaign_group_faction_pooled_resource_liu_yan_190	3.0000
