id	group	priority
#campaign_group_members_tables;1;db/campaign_group_members_tables/caoren		
ironic_cao_ren_preparation_resource_207	ironic_cao_ren_preparation_resource_207	0.0000
ironic_cao_ren_preparation_level_0	ironic_cao_ren_preparation_level_0	0.0000
ironic_cao_ren_preparation_level_1	ironic_cao_ren_preparation_level_1	0.0000
ironic_cao_ren_preparation_level_2	ironic_cao_ren_preparation_level_2	0.0000
ironic_cao_ren_preparation_level_3	ironic_cao_ren_preparation_level_3	0.0000
ironic_cao_ren_preparation_level_4	ironic_cao_ren_preparation_level_4	0.0000
ironic_cao_ren_preparation_level_5	ironic_cao_ren_preparation_level_5	0.0000
ironic_cao_ren_preparation_level_6	ironic_cao_ren_preparation_level_6	0.0000
ironic_faction_purchase_preparation_formation_infantry	ironic_faction_purchase_preparation_formation_infantry	0.0000
ironic_faction_purchase_preparation_formation_horse	ironic_faction_purchase_preparation_formation_horse	0.0000
ironic_faction_group_preparation_replenishment	ironic_faction_group_preparation_replenishment	0.0000
ironic_faction_group_preparation_movement	ironic_faction_group_preparation_movement	0.0000
ironic_faction_group_preparation_arrow_production	ironic_faction_group_preparation_arrow_production	0.0000
ironic_campaign_group_member_post_battle_effects_close_defeat_cao_ren	ironic_cao_ren_preparation_ambush_close_defeat	0.0000
ironic_campaign_group_member_post_battle_effects_close_victory_cao_ren	ironic_cao_ren_preparation_ambush_close_victory	0.0000
ironic_campaign_group_member_post_battle_effects_crushing_defeat_cao_ren	ironic_cao_ren_preparation_ambush_crushing_defeat	0.0000
ironic_campaign_group_member_post_battle_effects_decisive_defeat_cao_ren	ironic_cao_ren_preparation_ambush_decisive_defeat	0.0000
ironic_campaign_group_member_post_battle_effects_decisive_victory_cao_ren	ironic_cao_ren_preparation_ambush_decisive_victory	0.0000
ironic_campaign_group_member_post_battle_effects_heroic_victory_cao_ren	ironic_cao_ren_preparation_ambush_heroic_victory	0.0000
ironic_campaign_group_member_post_battle_effects_pyrrhic_victory_cao_ren	ironic_cao_ren_preparation_ambush_pyrrhic_victory	0.0000
ironic_campaign_group_member_post_battle_effects_valiant_defeat_cao_ren	ironic_cao_ren_preparation_ambush_valiant_defeat	0.0000
ironic_group_cao_ren_politics	ironic_group_cao_ren_politics	0.0000
