id	group	priority
#campaign_group_members_tables;1;db/campaign_group_members_tables/jialongresource		
ironic_jia_long_gentry_support_level_0	ironic_gentry_support_level_0	0.0000
ironic_jia_long_gentry_support_level_1	ironic_gentry_support_level_1	1.0000
ironic_jia_long_gentry_support_level_2	ironic_gentry_support_level_2	2.0000
ironic_jia_long_gentry_support_level_3	ironic_gentry_support_level_3	3.0000
ironic_jia_long_gentry_support_level_4	ironic_gentry_support_level_4	4.0000
ironic_jia_long_gentry_support_resource_207	ironic_gentry_support_resource_207	0.0000
ironic_jia_long_gentry_support_crushing_defeat_3k_dlc05_subculture_bandits	ironic_gentry_support_defeat	0.0000
ironic_jia_long_gentry_support_valiant_defeat_3k_dlc05_subculture_bandits	ironic_gentry_support_defeat	0.0000
ironic_jia_long_gentry_support_close_defeat_3k_dlc05_subculture_bandits	ironic_gentry_support_defeat	0.0000
ironic_jia_long_gentry_support_decisive_defeat_3k_dlc05_subculture_bandits	ironic_gentry_support_defeat	0.0000
ironic_gentry_support_victory_pyrrhic_victory_3k_dlc05_subculture_bandits	ironic_gentry_support_victory	0.0000
ironic_gentry_support_victory_heroic_victory_3k_dlc05_subculture_bandits	ironic_gentry_support_victory	0.0000
ironic_gentry_support_victory_close_victory_3k_dlc05_subculture_bandits	ironic_gentry_support_victory	0.0000
ironic_gentry_support_victory_decisive_victory_3k_dlc05_subculture_bandits	ironic_gentry_support_victory	0.0000
ironic_jia_long_gentry_support_crushing_defeat_3k_dlc06_subculture_nanman	ironic_gentry_support_defeat	0.0000
ironic_jia_long_gentry_support_valiant_defeat_3k_dlc06_subculture_nanman	ironic_gentry_support_defeat	0.0000
ironic_jia_long_gentry_support_close_defeat_3k_dlc06_subculture_nanman	ironic_gentry_support_defeat	0.0000
ironic_jia_long_gentry_support_decisive_defeat_3k_dlc06_subculture_nanman	ironic_gentry_support_defeat	0.0000
ironic_gentry_support_victory_pyrrhic_victory_3k_dlc06_subculture_nanman	ironic_gentry_support_victory	0.0000
ironic_gentry_support_victory_heroic_victory_3k_dlc06_subculture_nanman	ironic_gentry_support_victory	0.0000
ironic_gentry_support_victory_close_victory_3k_dlc06_subculture_nanman	ironic_gentry_support_victory	0.0000
ironic_gentry_support_victory_decisive_victory_3k_dlc06_subculture_nanman	ironic_gentry_support_victory	0.0000
ironic_jia_long_gentry_support_crushing_defeat_3k_main_subculture_yellow_turban	ironic_gentry_support_defeat	0.0000
ironic_jia_long_gentry_support_valiant_defeat_3k_main_subculture_yellow_turban	ironic_gentry_support_defeat	0.0000
ironic_jia_long_gentry_support_close_defeat_3k_main_subculture_yellow_turban	ironic_gentry_support_defeat	0.0000
ironic_jia_long_gentry_support_decisive_defeat_3k_main_subculture_yellow_turban	ironic_gentry_support_defeat	0.0000
ironic_gentry_support_victory_pyrrhic_victory_3k_main_subculture_yellow_turban	ironic_gentry_support_victory	0.0000
ironic_gentry_support_victory_heroic_victory_3k_main_subculture_yellow_turban	ironic_gentry_support_victory	0.0000
ironic_gentry_support_victory_close_victory_3k_main_subculture_yellow_turban	ironic_gentry_support_victory	0.0000
ironic_gentry_support_victory_decisive_victory_3k_main_subculture_yellow_turban	ironic_gentry_support_victory	0.0000
ironic_jia_long_politics_improve	ironic_jia_long_politics_improve	1.0000
ironic_jia_long_politics_reduce	ironic_jia_long_politics_reduce	2.0000
3k_district_government_country_estate_jia_1	3k_district_government_country_estate_jia_1	0.0000
3k_district_government_country_estate_jia_2	3k_district_government_country_estate_jia_2	1.0000
3k_district_government_country_estate_jia_3	3k_district_government_country_estate_jia_3	2.0000
3k_district_government_country_estate_jia_4	3k_district_government_country_estate_jia_4	3.0000
3k_district_government_country_estate_jia_5	3k_district_government_country_estate_jia_5	4.0000
