id	group	priority
#campaign_group_members_tables;1;db/campaign_group_members_tables/ironic_wu_huan		
ironic_campaign_group_feature_ambush_in_default_wu_huan	3k_main_campaign_group_campaign_feature_ambush_in_default_zhang_yan	0.0000
ironic_campaign_group_member_pooled_resource_fervour_level_1_wu_huan	ironic_campaign_group_pooled_resource_fervour_level_1_wu_huan	0.0000
ironic_campaign_group_member_pooled_resource_fervour_level_2_wu_huan	ironic_campaign_group_pooled_resource_fervour_level_2_wu_huan	0.0000
ironic_campaign_group_member_pooled_resource_fervour_level_3_wu_huan	ironic_campaign_group_pooled_resource_fervour_level_3_wu_huan	0.0000
ironic_campaign_group_member_pooled_resource_fervour_level_4_wu_huan	ironic_campaign_group_pooled_resource_fervour_level_4_wu_huan	0.0000
ironic_campaign_group_member_pooled_resource_fervour_level_5_wu_huan	ironic_campaign_group_pooled_resource_fervour_level_5_wu_huan	0.0000
ironic_campaign_group_buildings_district_wu_huan_ember_shrine_1	ironic_campaign_group_buildings_district_wu_huan_ember_shrine_1	0.0000
ironic_campaign_group_buildings_district_wu_huan_ember_shrine_2	ironic_campaign_group_buildings_district_wu_huan_ember_shrine_2	0.0000
ironic_campaign_group_buildings_district_wu_huan_ember_shrine_3	ironic_campaign_group_buildings_district_wu_huan_ember_shrine_3	0.0000
ironic_campaign_group_buildings_district_wu_huan_ember_shrine_4	ironic_campaign_group_buildings_district_wu_huan_ember_shrine_4	0.0000
ironic_campaign_group_buildings_district_wu_huan_ember_shrine_5	ironic_campaign_group_buildings_district_wu_huan_ember_shrine_5	0.0000
