id	group	priority
#campaign_group_members_tables;1;db/campaign_group_members_tables/ironic_new_buildings		
ironic_group_member_ironic_garrison_improvement	ironic_group_member_ironic_garrison_improvement	1.0000
ironic_group_member_ironic_garrison_improvement_level_1	ironic_group_member_ironic_garrison_improvement_level_1	2.0000
ironic_group_member_ironic_garrison_improvement_level_2	ironic_group_member_ironic_garrison_improvement_level_2	3.0000
ironic_group_member_supply_chain_level_1	ironic_group_supply_chain_level_1	1.0000
ironic_group_member_supply_chain_level_2	ironic_group_supply_chain_level_2	2.0000
ironic_group_member_supply_chain_level_3	ironic_group_supply_chain_level_3	3.0000
ironic_group_member_ironic_garrison_improvement_garrison_level_1	ironic_group_member_ironic_garrison_improvement_garrison_level_1	1.0000
ironic_group_member_ironic_garrison_improvement_garrison_level_2	ironic_group_member_ironic_garrison_improvement_garrison_level_2	2.0000
ironic_group_member_ironic_garrison_improvement_garrison_level_3	ironic_group_member_ironic_garrison_improvement_garrison_level_3	3.0000
ironic_recruitment_hub	ironic_recruitment_hub	1.0000
ironic_recruitment_hub_level_2	ironic_recruitment_hub_level_2	2.0000
ironic_recruitment_hub_level_3	ironic_recruitment_hub_level_3	3.0000
ironic_trading_hubs	ironic_trading_hubs	1.0000
ironic_trading_hubs_level_2	ironic_trading_hubs_level_2	2.0000
ironic_trading_hubs_level_3	ironic_trading_hubs_level_3	3.0000
ironic_garrison_improvement_level_3_spear	ironic_garrison_improvement_level_3_spear	4.0000
ironic_garrison_improvement_level_4_spear	ironic_garrison_improvement_level_4_spear	5.0000
ironic_garrison_improvement_level_3_archer	ironic_garrison_improvement_level_3_archer	4.0000
ironic_garrison_improvement_level_4_archer	ironic_garrison_improvement_level_4_archer	5.0000
ironic_garrison_improvement_level_3_cavalry	ironic_garrison_improvement_level_3_cavalry	4.0000
ironic_garrison_improvement_level_4_cavalry	ironic_garrison_improvement_level_4_cavalry	5.0000
ironic_garrison_improvement_level_3_melee	ironic_garrison_improvement_level_3_melee	4.0000
ironic_garrison_improvement_level_4_melee	ironic_garrison_improvement_level_4_melee	5.0000
ironic_raiding_hubs	ironic_raiding_hubs	0.0000
ironic_raiding_hubs_level_2	ironic_raiding_hubs_level_2	0.0000
ironic_raiding_hubs_level_3	ironic_raiding_hubs_level_3	0.0000
ironic_gate_food_deposits_level_1	ironic_gate_food_deposits_level_1	0.0000
ironic_gate_food_deposits_level_2	ironic_gate_food_deposits_level_2	0.0000
ironic_gate_food_deposits_level_3	ironic_gate_food_deposits_level_3	0.0000
ironic_gate_security_checks_level_1	ironic_gate_security_checks_level_1	0.0000
ironic_gate_security_checks_level_2	ironic_gate_security_checks_level_2	0.0000
ironic_gate_security_checks_level_3	ironic_gate_security_checks_level_3	0.0000
ironic_gate_inn_level_1	ironic_gate_inn_level_1	0.0000
ironic_gate_inn_level_2	ironic_gate_inn_level_2	0.0000
ironic_gate_inn_level_3	ironic_gate_inn_level_3	0.0000
ironic_gate_government_post_level_1	ironic_gate_government_post_level_1	0.0000
ironic_gate_government_post_level_2	ironic_gate_government_post_level_2	0.0000
ironic_gate_government_post_level_3	ironic_gate_government_post_level_3	0.0000
ironic_gate_food_deposits_level_1_bandit	ironic_gate_food_deposits_level_1	0.0000
ironic_gate_food_deposits_level_2_bandit	ironic_gate_food_deposits_level_2	0.0000
ironic_gate_food_deposits_level_3_bandit	ironic_gate_food_deposits_level_3	0.0000
ironic_gate_security_checks_level_1_bandit	ironic_gate_security_checks_level_1	0.0000
ironic_gate_security_checks_level_2_bandit	ironic_gate_security_checks_level_2	0.0000
ironic_gate_security_checks_level_3_bandit	ironic_gate_security_checks_level_3	0.0000
ironic_gate_inn_level_1_bandit	ironic_gate_inn_level_1	0.0000
ironic_gate_inn_level_2_bandit	ironic_gate_inn_level_2	0.0000
ironic_gate_inn_level_3_bandit	ironic_gate_inn_level_3	0.0000
ironic_gate_government_post_level_1_bandit	ironic_gate_government_post_level_1	0.0000
ironic_gate_government_post_level_2_bandit	ironic_gate_government_post_level_2	0.0000
ironic_gate_government_post_level_3_bandit	ironic_gate_government_post_level_3	0.0000
ironic_gate_food_deposits_level_1_yt	ironic_gate_food_deposits_level_1	0.0000
ironic_gate_food_deposits_level_2_yt	ironic_gate_food_deposits_level_2	0.0000
ironic_gate_food_deposits_level_3_yt	ironic_gate_food_deposits_level_3	0.0000
ironic_gate_security_checks_level_1_yt	ironic_gate_security_checks_level_1	0.0000
ironic_gate_security_checks_level_2_yt	ironic_gate_security_checks_level_2	0.0000
ironic_gate_security_checks_level_3_yt	ironic_gate_security_checks_level_3	0.0000
ironic_gate_inn_level_1_yt	ironic_gate_inn_level_1	0.0000
ironic_gate_inn_level_2_yt	ironic_gate_inn_level_2	0.0000
ironic_gate_inn_level_3_yt	ironic_gate_inn_level_3	0.0000
ironic_gate_government_post_level_1_yt	ironic_gate_government_post_level_1	0.0000
ironic_gate_government_post_level_2_yt	ironic_gate_government_post_level_2	0.0000
ironic_gate_government_post_level_3_yt	ironic_gate_government_post_level_3	0.0000
