id	group	priority
#campaign_group_members_tables;1;db/campaign_group_members_tables/wuhuanresource		
ironic_wuhuan_resource_resource_207	ironic_wuhuan_resource_resource_207	0.0000
ironic_wuhuan_resource_level_0	ironic_wuhuan_resource_level_0	0.0000
ironic_wuhuan_resource_level_1	ironic_wuhuan_resource_level_1	0.0000
ironic_wuhuan_resource_level_2	ironic_wuhuan_resource_level_2	0.0000
ironic_wuhuan_resource_level_3	ironic_wuhuan_resource_level_3	0.0000
ironic_wuhuan_resource_level_4	ironic_wuhuan_resource_level_4	0.0000
ironic_wuhuan_resource_level_5	ironic_wuhuan_resource_level_5	0.0000
ironic_campaign_group_member_post_battle_effects_close_defeat_wuhuan	ironic_campaign_group_post_battle_effects_defeat_wuhuan	0.0000
ironic_campaign_group_member_post_battle_effects_close_victory_wuhuan	ironic_campaign_group_post_battle_effects_victory_wuhuan	0.0000
ironic_campaign_group_member_post_battle_effects_crushing_defeat_wuhuan	ironic_campaign_group_post_battle_effects_defeat_wuhuan	0.0000
ironic_campaign_group_member_post_battle_effects_decisive_defeat_wuhuan	ironic_campaign_group_post_battle_effects_defeat_wuhuan	0.0000
ironic_campaign_group_member_post_battle_effects_decisive_victory_wuhuan	ironic_campaign_group_post_battle_effects_victory_wuhuan	0.0000
ironic_campaign_group_member_post_battle_effects_heroic_victory_wuhuan	ironic_campaign_group_post_battle_effects_victory_wuhuan	0.0000
ironic_campaign_group_member_post_battle_effects_pyrrhic_victory_wuhuan	ironic_campaign_group_post_battle_effects_victory_wuhuan	0.0000
ironic_campaign_group_member_post_battle_effects_valiant_defeat_wuhuan	ironic_campaign_group_post_battle_effects_defeat_wuhuan	0.0000
3k_main_group_casuality_taken_wuhuan	3k_main_group_casuality_taken_wuhuan	0.0000
3k_main_group_settlement_actions_default_major_wuhuan	3k_main_group_settlement_actions_default_major_wuhuan	9.0000
3k_main_group_settlement_actions_default_minor_wuhuan	3k_main_group_settlement_actions_default_minor_wuhuan	9.0000
ironic_chibi_campaign_group_member_wuhuan_enslave_reset	ironic_chibi_campaign_group_wuhuan_enslave_reset	1.0000
